type,subject,format,question,answer
toss-up,energy,Short Answer,14) Energy – Short Answer Indicate all of the following three statements that are true regarding biofuels: 1) Used vegetable oil can be processed into biodiesel; 2) Bioethers act as octane rating enhancers; 3) Ethanol contains less energy per unit of volume than gasoline.,ALL OF THEM
bonus,energy,Multiple Choice,"14) Energy – Multiple Choice Suppose you compress a gas in a cylinder with a piston by pushing down on the piston. What is the best explanation for why the gas gets warm? W) The decrease in volume at constant pressure increases the temperature X) By compressing the gas, you do work on it, which is converted into heat Y) By compressing the gas, you increase its entropy, resulting in a negative free energy Z) The gas will start to condense, releasing energy","X) BY COMPRESSING THE GAS, YOU DO WORK ON IT, WHICH IS CONVERTED INTO
HEAT
Round 15A Page 7"
toss-up,,Short Answer,15) Earth and Space – Short Answer What phase of a star's lifetime on the HR diagram involves a hydrogen shell burning around an inert helium core?,SUBGIANT BRANCH
bonus,,Multiple Choice,15) Earth and Space – Multiple Choice The reasons why the Earth’s core is believed to be largely molten iron do not include arguments that involve which of following? W) Density of iron X) Conductivity of iron Y) Magnetic properties of iron Z) Abundance of iron in the universe,"Y) MAGNETIC PROPERTIES OF IRON
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Multiple Choice,16) Physics – Multiple Choice By which of the following decay modes does a proton and an electron turn into a neutron and emit an electron neutrino? W) Beta minus decay X) Beta plus decay Y) Electron capture decay Z) Bound-state decay,Y) ELECTRON CAPTURE DECAY
bonus,physics,Short Answer,"16) Physics – Short Answer A particle’s position is given by the function f(t) = (-t3 + 3t) meters, where t is in seconds. What are the particle’s position, in meters, and velocity, in meters per second, respectively, at t = 2 seconds?","-2 AND -9 (ACCEPT: -2 METERS AND -9 METERS PER SECOND - IN ANY ORDER)
Round 15A Page 8"
toss-up,biology,Multiple Choice,17) Biology – Multiple Choice Which of the following instruments would be used to perform a polymerase chain reaction in a molecular biology lab? W) Microtome X) Autoclave Y) Spectrometer Z) Thermocycler,Z) THERMOCYCLER
bonus,biology,Multiple Choice,17) Biology – Multiple Choice A deficiency in which of the following vitamins causes pernicious anemia? W) Thiamine [thigh-uh-meen] X) Retinol Y) Ascorbic Acid Z) Cobalamin [co-bahl-uh-min],"Z) COBALAMIN
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Multiple Choice,18) Math – Multiple Choice The derivative of sine-cubed of 2 theta with respect to theta is equal to which of the following? W) Cosine-cubed of 2 theta X) 3 sine-squared of 2 theta Y) 6 sine-squared of 2 theta cosine of 2 theta Z) 6 cosine-cubed of 2 theta sine-squared of 2 theta,Y) 6 sine-squared of 2 theta cosine of 2 theta
bonus,math,Short Answer,18) Math – Short Answer What is the limit as x approaches 0 of the fraction with numerator 2x – 1 and denominator ex - 1?,"ln 2
Round 15A Page 9"
toss-up,chemistry,Multiple Choice,"19) Chemistry – Multiple Choice If molten sodium is burned in a pure oxygen atmosphere, a salt is formed. Which of the following is the likely identity of this salt? W) Na O 2 X) Na O 2 2 Y) NaO 2 Z) NaO 3","X) Na O
2 2"
bonus,chemistry,Multiple Choice,"19) Chemistry – Multiple Choice Assuming that none of the following molecules contain any rings, which one contains exactly one carbon-carbon or carbon-oxygen double bond? W) C H O 4 8 X) C H Cl 4 8 2 Y) C H O 4 4 Z) C H Cl 4 4 2","W) C H O
4 8
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,"20) Earth and Space – Multiple Choice According to Bowen’s reaction series, which of the following minerals would crystallize at the highest temperature? W) Olivine X) Quartz Y) Muscovite Z) Orthoclase",W) OLIVINE
bonus,,Short Answer,"20) Earth and Space – Short Answer The Great Basin, Gobi, and Takla Makan are examples of what type of deserts?","RAINSHADOW DESERTS
Round 15A Page 10"
toss-up,physics,Short Answer,21) Physics – Short Answer A cylinder contains 12 liters of an ideal gas at 280 Kelvin and 15 atmospheres. The temperature is raised to 308 Kelvin and the volume reduced to 8 liters. What is the final pressure of the gas in atmospheres?,24.75
bonus,physics,Short Answer,21) Physics – Short Answer Identify all of the following four statements that are true of the Standard Model of particle physics: 1) Color confinement results in quarks being perpetually bound to one another; 2) Leptons can be considered fermions; 3) Quarks have ½ spin; 4) Pions and kaons are classified as mesons.,"ALL OF THEM
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,biology,Short Answer,"22) Biology – Short Answer Insects that have two pairs of membranous wings, mobile heads, and chewing or sucking mouthparts, such as ants, bees, and wasps, are classified as part of what order?",HYMENOPTERA
bonus,biology,Short Answer,22) Biology – Short Answer Order the following four organisms from least to greatest in terms of the number of genes in their genomes: 1) S. cerevisiae [sehr-uh-vis-ee-ay]; 2) E. coli; 3) D. melanogaster; 4) H. sapiens.,"2, 1, 3, 4
Round 15A Page 11"
toss-up,math,Short Answer,"23) Math – Short Answer If tangent theta = ¾, what is cosecant theta?",5/3
bonus,math,Short Answer,"23) Math – Short Answer How many positive integers a exist such that log base a of 15,625 is a positive integer?","4
Round 15A Page 12"
