type,subject,format,question,answer
bonus,,Short Answer,"10) EARTH AND SPACE Short Answer With regard to Earth’s axis, what are the two principal reasons that the Sun’s position in the sky traces an analemma [an-l-EM-uh] from a fixed position at the same time each day?",EARTH IS TILTED AND EARTH HAS A ELLIPTICAL ORBIT
toss-up,math,Multiple Choice,Which of the following is [the limit as x approaches 0 of the absolute value of x over x]? W) X) Y) - 1 Z) T0he limit does not exist 1,Z) THE LIMIT DOES NOT EXIST
bonus,math,Short Answer,"A square has a side of 8 millimeters. Providing your answer in terms of π and in square millimeters, what is the difference between the areas of its circumscribed circle and its inscribed circle?",16π
toss-up,energy,Multiple Choice,OTEC is which of the following? W) A method of producing hydrogen gas using solar energy X) A form of tidal energy that harnesses the ebb and flow of ocean water Y) An organization of oil-rich countries Z) A method of energy generation from the thermal gradient of ocean waters,"Z) A METHOD OF ENERGY GENERATION FROM THE THERMAL GRADIENT OF
OCEAN WATERS"
bonus,energy,Multiple Choice,There are several ways to store wind energy for non-windy days. Which of the following methods is NOT currently being used? W) Pumping air into underground storage X) Pumping water up to elevated storage and then releasing it to drive an electric generator Y) Pumping water into underground storage Z) Charging batteries,Y) PUMPING WATER INTO UNDERGROUND STORAGE
toss-up,biology,Multiple Choice,Which of the following does the enzyme aminoacyl-tRNA synthetase [uh-mee-noh-AS-il T-R-N-A SIN-thuh-tays] catalyze? W) Base-pairing between the tRNA and the mRNA X) Transfer of the amino acid from the tRNA to form a peptide bond Y) Charging of a tRNA with an amino acid Z) Synthesis of tRNA molecules,Y) CHARGING OF A tRNA WITH AN AMINO ACID
bonus,biology,Short Answer,"DNA replication involves many different steps. By number, arrange the following four steps in order from start to finish: 1) DNA polymerase [POL-uh-muh- rays] synthesizes a new DNA strand, 2) DNA ligase [LY-gays] repairs nicks in the phosphodiester [fos-foh-dy-ES-tuhr] backbone, 3) replication bubble opens at origin, 4) primase builds the primer.","3, 4, 1, 2"
toss-up,,Multiple Choice,14) EARTH AND SPACE Multiple Choice Which of the following is NOT true about the outer core of the Earth? W) It is composed of iron and nickel X) It is highly viscous and ductile Y) Its temperature is greater than 4000 degrees Celsius Z) It is the source of Earth’s magnetic field,X) IT IS HIGHLY VISCOUS AND DUCTILE
bonus,,Short Answer,14) EARTH AND SPACE Short Answer The Himalayas are the result of the collision between which two tectonic plates?,INDIAN AND EURASIAN
toss-up,biology,Multiple Choice,Which of the following is an example of a covalent bond or bonds? W) The bond between two adjacent amino acids in a polypeptide chain X) The bond between a tRNA anticodon and an mRNA codon Y) The bonds between the large subunit and the small subunit of the ribosome [RY-buh-sohm] Z) The bonds between the small ribosomal subunit and the mRNA,"W) THE BOND BETWEEN TWO ADJACENT AMINO ACIDS IN A POLYPEPTIDE
CHAIN"
bonus,biology,Short Answer,An F1 individual plant is heterozygous for each of four traits and is allowed to self-fertilize. The plant produces 128 offspring. How many of the offspring would you expect to have the genotype AaBBccDd [big A little a big B big B little c little c big D little d]?,2
toss-up,physics,Multiple Choice,"Work W is done to extend a spring beyond its natural length by a small distance x. Assuming a spring constant of 1, which of the following is the magnitude of the maximum force done by the person stretching the spring? W) x X) x/2W Y) 2W/x Z) 2W/x2",Y) 2W/x
bonus,physics,Short Answer,"If a spaceship moving at relativistic speed v appears to be shortened to 4/5 its original length, what is its speed as a fraction of the speed of light, c, in lowest terms?",3c/5 OR (3/5)c
toss-up,chemistry,Multiple Choice,Which of the following has the lowest freezing point? W) Water X) Chloroform Y) Acetic acid Z) Ethanol,Z) ETHANOL
bonus,chemistry,Short Answer,"Given that the K of a particular solvent is 2.53 oC per molal b and providing your answer to two decimal places, by how many degrees Celsius would the boiling point of a solution be raised if it contains 3.0 moles of a nonelectrolyte in 6.0 kilograms of solvent?",1.27 (ACCEPT: 1.26)
toss-up,,Short Answer,18) EARTH AND SPACE Short Answer What protects Earth’s atmosphere from being directly struck by solar wind?,EARTH’S MAGNETIC FIELD (ACCEPT: MAGNETOSPHERE)
bonus,,Short Answer,18) EARTH AND SPACE Short Answer List the three most common gases in dry atmosphere on Earth from highest percentage to least.,"NITROGEN, OXYGEN, AND ARGON (ANSWERS MUST BE IN THIS ORDER)"
toss-up,math,Short Answer,"Find the measure in degrees of the largest angle of a triangle with sides of 24 centimeters, 7 centimeters, and 25 centimeters.",90°
bonus,math,Short Answer,"Providing your answers as improper fractions in lowest terms, solve [negative 7 plus the absolute value of the quantity 3 minus 2x equals 15] for x.",-19/2 AND 25/2
toss-up,energy,Short Answer,What is the common name of the process by which heavy hydrocarbons are broken down into simpler molecules such as light hydrocarbons?,CRACKING
bonus,energy,Short Answer,What is the name for the prediction that an ideal blackbody would emit short wavelength radiation with infinite power?,ULTRAVIOLET CATASTROPHE (ACCEPT: RAYLEIGH-JEANS CATASTROPHE)
toss-up,math,Short Answer,How many points of intersection exist for the graphs of y x [y equals 2 to the power of x] and y x ? 2 = 2,2 = - + 2
bonus,math,Short Answer,"A different universe has nine spatial dimensions. If an object travels four meters in all nine dimensions, then what is the object’s displacement in meters in this universe?",12
toss-up,physics,Short Answer,What two word phrase describes an electromagnetic wave in which the electric field lies in a single plane along the direction of propagation?,LINEARLY POLARIZED
bonus,physics,Multiple Choice,"Planets A and B are in circular orbits about the same star. Planet A's orbital radius is three times as large as Planet B's. Which of the following is the ratio of Planet A's orbital period to Planet B's? W) X) / Y) 3/2 [three to the power of the quantity three over two] Z) 2/3 2 [three to the power of the quantity two over three] 3 AN3SWER: Y) 33/2 ROUND 13 Page 11 TOSS-UP 23) CHEMISTRY Short Answer Carbon nanotubes are potentially useful in applications such as nanotechnology, optics, and electronics. What allotrope of carbon makes up these cylinders?",FULLERENE (ACCEPT: BUCKMINSTERFULLERENE OR BUCKYTUBE)
bonus,chemistry,Short Answer,The wavelength of light emitted from a quantum dot generally depends on what feature of the dot?,SIZE (ACCEPT: DIAMETER)
toss-up,,Multiple Choice,"24) EARTH AND SPACE Multiple Choice During the Earth’s equinoxes, which of the following is NOT true? W) Daytime and nighttime are equal in length X) They occur at the perihelion and aphelion of Earth’s orbit Y) They occur during fall and spring Z) The Sun is directly overhead at the equator",X) THEY OCCUR AT THE PERIHELION AND APHELION OF EARTH’S ORBIT
bonus,,Multiple Choice,24) EARTH AND SPACE Multiple Choice Which of the following is NOT used as evidence for plate tectonic theory? W) Deposition of glacial dropstones in Australian bedrock X) Elevation and increased heat flow at the Mid-Atlantic Ridge Y) Correlation of fossils between Africa and South America Z) Successively deeper earthquakes at the Peru-Chili trench,W) DEPOSITION OF GLACIAL DROPSTONES IN AUSTRALIAN BEDROCK
toss-up,biology,Short Answer,"On a phylogenetic [fy-LOJ-uh-neek] tree, two species are grouped in the same clade. What is represented by the branch point that joins these two species?",COMMON ANCESTOR
bonus,biology,Multiple Choice,"You’re investigating guinea pig coat genetics, and you’ve found an interesting new phenotype: spiral guinea pig fur. If you take a purebred wavy-hair guinea pig and cross it with a purebred kinked-hair guinea pig, you get all spiral-hair progeny. If you mate spiral-hair guinea pigs with each other, the progeny have a phenotypic ratio of 9 spiral: 3 wavy: 3 kinked: 1 straight. Which of the following is most likely to be true given your experimental results? W) There are two different genes that result in the wavy and kinked phenotypes, and there is an epistatic interaction between them X) There are two different genes that result in the wavy and kinked phenotypes, and they are linked Y) There are two different genes that result in the wavy and kinked phenotypes, and they are independently assorting Z) There is only one gene with a number of different alleles","Y) THERE ARE TWO DIFFERENT GENES THAT RESULT IN THE WAVY AND
KINKED PHENOTYPES, AND THEY ARE INDEPENDENTLY ASSORTING"
