type,subject,format,question,answer
toss-up,biology,Multiple Choice,"Which of the following organelles within the eukaryotic [yoo- KAR-ee-oh-tik] cell functions as the digestive system of the cell, serving both to degrade material taken up from outside the cell and to digest obsolete components of the cell itself? W) Lysosome X) Golgi apparatus Y) Smooth endoplasmic reticulum [EN-duh-plaz-mik ri-TIK-yuh-luhm] Z) Rough endoplasmic reticulum",W) LYSOSOME
bonus,biology,Short Answer,"By number, order the following five stages of animal development from earliest to latest: 1) gastrulation, 2) organogenesis, 3) fertilization, 4) gametogenesis, 5) cleavage.","4, 3, 5, 1, 2
Round 4 Page 7"
toss-up,chemistry,Multiple Choice,Which of the following carbohydrates will most easily dissolve in water? W) Glycogen [GLY-kuh-juhn] X) Starch Y) Maltose [MOHL-tohs] Z) Cellulose,Y) MALTOSE
bonus,chemistry,Short Answer,What adjective describes a mixture that has equal amounts of left- and right-handed enantiomers [i-NAN-tee-uh-mers] of a chiral [KY-ruhl] molecule?,RACEMIC (ACCEPT: RACEMATES)
toss-up,,Multiple Choice,16) EARTH AND SPACE Multiple Choice Which of the following is NOT necessary for a cloud to form? W) Saturated air X) Water vapor Y) High altitude Z) High humidity,Y) HIGH ALTITUDE
bonus,,Multiple Choice,16) EARTH AND SPACE Multiple Choice Which of the following is NOT a symptom of desertification? W) Lowering of the water table X) Decreased rate of erosion Y) Increased salinity in natural waters and soils Z) Progressive destruction of vegetation,"X) DECREASED RATE OF EROSION
Round 4 Page 8"
toss-up,physics,Short Answer,"A person standing on a scaffold lowers an object with a weight of 250 newtons by means of a rope, at constant speed. If the weight of the rope is negligible, what is the force in newtons that the person exerts on the rope?",250
bonus,physics,Short Answer,"Relative to the ground, how many joules of potential energy does a 1000 newton boulder have at the top of a 5 meter ledge, relative to the bottom of the ledge and given g as 10 meters per second squared?",5000
toss-up,energy,Multiple Choice,Which of the following is a product from a hydrogen fuel reaction? W) Water X) Carbon dioxide Y) Methane Z) Nitrogen,W) WATER
bonus,energy,Short Answer,What value is used to describe the heat resistance of home insulation?,"R-VALUE
Round 4 Page 9"
toss-up,biology,Multiple Choice,Which of the following types of genes violates Mendel’s principle of independent assortment? W) Linked X) Codominant Y) Dominant Z) Epistatic,W) LINKED
bonus,biology,Short Answer,Name an allosteric [al-uh-STER-ik] inhibitor of pyruvate [py- ROO-vayt] kinase.,"ATP (ACCEPT: ADENOSINE TRIPHOSPHATE, ALANINE OR ACETYL-CoA)"
toss-up,math,Short Answer,"If a person walks 4 miles due north, 6 miles due east, then 4 miles due north, how far in miles is the person displaced from his or her original position?",10
bonus,math,Short Answer,"In a standard deck of cards with no jokers, providing your answer as a fraction in lowest terms, what is the probability of picking a card that is black or a number less than 10 (which includes aces)?","11/13
Round 4 Page 10"
toss-up,chemistry,Short Answer,"According to valence bond theory, what is the hybridization of the central atom of methane?",sp3
bonus,chemistry,Short Answer,"A lab performs atomic spectroscopy, usually using a flame as an excitation source. However, flames only ionize a very small percentage of the atoms, so the lab wants to find a better excitation source. Name a common source that could be used to solve this problem.","PLASMA (ACCEPT: PLASMA EMISSION, INDUCTIVELY COUPLED PLASMA
SOURCE, OR ICP)"
toss-up,,Multiple Choice,22) EARTH AND SPACE Multiple Choice Which of the following is NOT evidence that liquid water was once present on Mars? W) Large flood channels X) Sedimentary layering Y) Sand dunes Z) Eroded craters,Y) SAND DUNES
bonus,,Short Answer,22) EARTH AND SPACE Short Answer What is the typical adjective used to describe a volcano that is not currently erupting but is considered likely to do so in the future?,"DORMANT
Round 4 Page 11"
toss-up,physics,Multiple Choice,"An unpowered open truck is coasting horizontally with a constant velocity along a frictionless track underneath a grain bin when grain falls vertically into the truck, partly filling it as it moves along. Which of the following will happen to the horizontal momentum of the truck with the accumulating grain? W) It will decrease X) It will increase Y) It will stay the same Z) It will first increase and then decrease",Y) IT WILL STAY THE SAME
bonus,physics,Short Answer,"A mass is suspended by two springs of equal length connected in parallel. The mass stretches the springs by a distance A beyond their equilibrium length. The springs are rearranged to be connected in series, so that now the mass stretches the springs by a distance B beyond their equilibrium length. By number, identify which of the following is true: 1) A is greater than B, 2) A is less than B, 3) A and B are the same distance.",2
toss-up,math,Multiple Choice,"The lines y a x [ y equals open parentheses a minus 5 close parentheses x plus 5] and y x are perpendicular if a equals which of the following? = ( – 5) + 5 = -2 + 7 W) X) Y) - 2/9 Z) 9/2 5 AN1S1W/2ER: Z) 11/2 BONUS 24) MATH Short Answer For a function f x , suppose that you know thatf and that f . What would you need to know about f in order to invoke the Intermediate Value Theorem to conclude that there is at least( o)ne zero of fon [the clos e (- d 1 ) in = te - r 2 val from n(e3g) a=t i2ve 1 to 3]? [-1, 3]","f IS CONTINUOUS ON [-1, 3] (ACCEPT: F IS CONTINOUS ON THE INTERVAL)
Round 4 Page 12"
toss-up,biology,Multiple Choice,"Which of the following examples describes a postzygotic reproductive barrier that creates or enforces reproductive isolation? W) Two closely-related species of garter snakes live in the same area, but one lives mainly in water while the other lives mainly on land X) Two species of closely-related skunks have different mating seasons Y) Two species of closely-related snails have morphological differences that prevent successful inter-species mating Z) Two species of closely related equines may successfully mate to produce offspring, but the offspring is sterile","Z) TWO SPECIES OF CLOSELY RELATED EQUINES MAY SUCCESSFULLY
MATE TO PRODUCE OFFSPRING, BUT THE OFFSPRING IS STERILE"
bonus,biology,Multiple Choice,Which of the following is true of the twenty common amino acids? W) They contain a primary amine and secondary alcohol X) They contain a primary amide and a primary alcohol Y) They contain a primary amine and a primary carboxyl group Z) They contain a secondary amine and a primary carboxyl group,"Y) THEY CONTAIN A PRIMARY AMINE AND A PRIMARY CARBOXYL GROUP
Round 4 Page 13"
