type,subject,format,question,answer
bonus,math,Short Answer,"Solve the following inequality for x, giving your answer in fractional 1 2 5 form: x+ < x!2 3 3 6 16 1","x > (ACCEPT: x > 5 )
3 3"
toss-up,earth science,Multiple Choice,The time interval between the generation of P and S waves from its arrival at a seismometer is BEST translated as: W) the magnitude of the earthquake X) the distance to the epicenter Y) the wave height of a potential tsunami Z) the distance to the nearest fault zone,X) THE DISTANCE TO THE EPICENTER
bonus,earth science,Multiple Choice,Which of the following is NOT true: W) sea levels dropped during the Pleistocene glaciation making the Bering Strait a land bridge X) large animals such as the mastodon and dire wolves became extinct at the end of the Pleistocene Y) the Holocene may be an interglacial stage Z) recent ice ages are thought to be controlled by uniformitarian cycles,"Z) RECENT ICE AGES ARE THOUGHT TO BE CONTROLLED BY
UNIFORMITARIAN CYCLES"
toss-up,,Short Answer,20) GENERAL SCIENCE Short Answer What substance made of several fibrous materials was widely used in the 20th century for its heat resistant properties but is now banned because it can cause lung cancer when inhaled?,ASBESTOS
bonus,,Short Answer,20) GENERAL SCIENCE Short Answer What is the medical term for the type of lung cancer specifically associated with asbestosis?,MESOTHELIOMA
toss-up,,Short Answer,21) ASTRONOMY Short Answer What planet is never more than 28º from the Sun in the evening sky?,MERCURY
bonus,,Multiple Choice,"21) ASTRONOMY Multiple Choice At 8:00 AM in early August of 2006 in New York, the Moon could be seen low in the western sky. What phase was it most likely in: W) waxing crescent X) just past new Y) a few days past full Z) first quarter",Y) A FEW DAYS PAST FULL
toss-up,physics,Short Answer,How many nodes are there in the first overtone in a standing wave of a vibrating guitar string?,3
bonus,physics,Short Answer,"If g = 9.8 meters per second squared, to the first decimal place and in newtons, how many newtons of force are required to keep a 500 kilogram slab of granite moving across a horizontal surface at constant speed if there is a kinetic frictional coefficient of 0.10 between the surface and the slab?","490
(Solution: 0.1 × 500kg × 9.8m/s2 = 490N)"
toss-up,chemistry,Multiple Choice,Organic compounds that contain double bonds are said to be: W) saturated X) unsaturated Y) unable to undergo cis-trans isomerization Z) unable to undergo addition reactions,X) UNSATURATED
bonus,chemistry,Short Answer,Arrange the following 4 elements in order of increasing atomic radii: lithium; oxygen; potassium; sodium,OXYGEN; LITHIUM; SODIUM; POTASSIUM
toss-up,biology,Short Answer,Which one of the following 4 animal groups is LEAST closely related to the others: brachiopods; gastropods; cephalopods; bivalves,BRACHIOPODS
bonus,biology,Short Answer,"From the OUTSIDE to the INSIDE, name the 3 embryonic germ layers in mammals:",ECTODERM; MESODERM; ENDODERM
toss-up,chemistry,Multiple Choice,Which of the following is NOT true: W) actinides are characterized by occupying the f-block of the periodic table X) lanthanides are characterized by occupying the d-block of the periodic table Y) alkali metals are the most reactive of all metallic elements Z) actinides are metals,"X) LANTHANIDES ARE CHARACTERIZED BY OCCUPYING THE D-BLOCK
OF THE PERIODIC TABLE"
bonus,chemistry,Short Answer,"In standard chemical nomenclature, what is the complete electron configuration for the sodium ion, Na+?",1s22s22p6 (ACCEPT: 1s22s22p63s0)
