type,subject,format,question,answer
bonus,math,Short Answer,"According to Descartes’s Rule of Signs, what are the possible numbers of positive real roots that the following equation might have: x5 – 7x3 + 15x2 + 3 = 10?","1 OR 3 (MUST GIVE BOTH ANSWERS)
Round 1 Page 5"
toss-up,,Multiple Choice,11) EARTH AND SPACE Multiple Choice Which of the following will NOT result from variations in the Moon’s orbital plane with respect to the Earth? W) The Moon will continue to cause solar eclipses X) The Moon will pass over the Earth’s North Pole Y) There will continue to be lunar eclipses Z) The apparent path of the Moon in the sky will vary,X) THE MOON WILL PASS OVER THE EARTH’S NORTH POLE
bonus,,Multiple Choice,"11) EARTH AND SPACE Multiple Choice What is the approximate average impact speed, in miles per hour, of a piece of orbital debris that strikes the Earth? W) 5,000 X) 10,000 Y) 20,000 Z) 30,000","Y) 20,000
_______________________________________________________"
toss-up,physics,Short Answer,"Applying Bernoulli's principle to vortices, where in a vortex should the pressure be highest?",CENTER (ACCEPT: MIDDLE)
bonus,physics,Short Answer,"Providing your answer as a decimal rounded to the nearest tenth, if a normal force of 1 newton is applied to the end of a fixed cylinder with a radius of 1 meter, what pressure, in pascals, is induced in the cylinder?","0.3
Round 1 Page 6"
toss-up,,Short Answer,"13) EARTH AND SPACE Short Answer In the atmosphere, what ion is formed by the oxidation of sulfur oxides?","SULFATE (ACCEPT: SO 2-)
4"
bonus,,Short Answer,"13) EARTH AND SPACE Short Answer What do we call the transfer of a property of the atmosphere, such as heat, cold, or humidity, by the horizontal movement of an air mass?","ADVECTION
_______________________________________________________"
toss-up,energy,Multiple Choice,Absorption refrigeration is commonly used in co-generation facilities. It differs from traditional compressor refrigeration by which of the following key characteristics? W) Size X) It is heat-sourced Y) It is electrically-sourced Z) Temperature,X) IT IS HEAT-SOURCED
bonus,energy,Short Answer,"By name or number, order the following four fuels from least to greatest amount of carbon dioxide produced annually from stationary combustion in the United States: 1) wood, 2) coal, 3) natural gas, 4) kerosene.","NATURAL GAS, KEROSENE, WOOD, COAL (ACCEPT: 3, 4, 1, 2)
Round 1 Page 7"
toss-up,biology,Multiple Choice,"Members of the order Gymnophiona (read as: jim-noh-FYOH- nah), otherwise known as Caecilians (read as: si-SIL-yahns), do NOT have which of the following? W) Poison glands X) Teeth Y) Elongated organs Z) Legs",Z) LEGS
bonus,biology,Short Answer,What group of hormones is responsible for both phototropism and gravitropism?,"AUXINS
_______________________________________________________"
toss-up,math,Short Answer,What is the measure in radians of an interior angle of a regular pentagon?,3π/5
bonus,math,Multiple Choice,"Suppose, in a certain part of the world, in any 50-year period, the probability of a major plague is 39%, the probability of a major famine is 52%, and the probability of both a plague and a famine is 15%. Given that there is a plague, which of the following is the probability of a famine? W) 0.240 X) 0.288 Y) 0.370 Z) 0.385","Z) 0.385
Round 1 Page 8"
toss-up,biology,Short Answer,"Submandibular, parotid, and lingual are adjectives referring to which type of gland?",SALIVARY
bonus,biology,Short Answer,"By name or number, identify all of the following five events that could trigger secondary succession: 1) forest fire, 2) hurricane, 3) lava flow, 4) flood, 5) tsunami.","FOREST FIRE, HURRICANE, FLOOD, AND TSUNAMI (ACCEPT: 1, 2, 4, AND 5
OR ALL BUT 3)
_______________________________________________________"
toss-up,energy,Multiple Choice,Which of the following BEST describes the process of coal liquefaction? W) It converts coal into synthetic fuels X) It reduces carbon dioxide emissions in coal plants Y) It removes sulfur from coal in coal plants Z) It converts coal into an easily transportable form,W) IT CONVERTS COAL INTO SYNTHETIC FUELS
bonus,energy,Multiple Choice,Which of the following is a disadvantage of flexible fuel vehicles? W) They get about 25% fewer miles per gallon when fueled with E85 X) They experience significant loss in power when operating on E85 Y) They are very different than gasoline-only models Z) The technology is untested,"W) THEY GET ABOUT 25% FEWER MILES PER GALLON WHEN FUELED WITH
E85
Round 1 Page 9"
toss-up,physics,Multiple Choice,"An elephant steps on an electrical extension cord that is connected to a lit lamp. Assuming that the lamp remains plugged in and the cord unbroken, which of the following happens to the light intensity coming from the lamp? W) It goes out X) It becomes dimmer Y) It becomes brighter Z) It is unchanged",Z) IT IS UNCHANGED
bonus,physics,Short Answer,"If a fuse can dissipate 600 watts of power without blowing, how much current, in amperes, can it pass at 120 volts without melting?","5
_______________________________________________________"
toss-up,biology,Multiple Choice,Which of the following BEST explains why water molds are NOT classified as fungi? W) They have cell walls of cellulose and produce motile spores X) They are decomposers Y) They are multinucleate Z) They have cell walls of chitin (read as: KY-tin) and when aggregated function like a multicellular organism,"W) THEY HAVE CELL WALLS OF CELLULOSE AND PRODUCE MOTILE
SPORES"
bonus,biology,Short Answer,"By name or number, identify all of the following five choices that are considered embryophyta (read as: ehm-bree-ah-FY-tah): 1) gymnosperms (read as: JIM- noh-spehrms), 2) diatoms, 3) mosses, 4) dinoflagellates, 5) ferns.","GYNOSPERMS, MOSSES, FERNS (ACCEPT: 1, 3, AND 5)
Round 1 Page 10"
toss-up,math,Short Answer,"If the median of the five numbers 1, 7, 14, 28, and x is 10, what is x?",10
bonus,math,Short Answer,To what value does the geometric series that starts 1/3 + 1/9 + 1/27 + … converge?,"1/2
_______________________________________________________"
toss-up,chemistry,Multiple Choice,Which of the following substances has the highest boiling point? W) Water X) Methanol Y) Ethyl alcohol Z) Diethyl ether,W) WATER
bonus,chemistry,Short Answer,"The pressure of 2 moles of an ideal gas at 27° Celsius is 1.2 atmospheres. Providing your answer to the nearest tenth, if the temperature is increased by 100° Celsius and the volume of the gas doubles, what is the new pressure of the gas in atmospheres?","0.8
Round 1 Page 11"
toss-up,,Short Answer,23) EARTH AND SPACE Short Answer What geologic features of Io are responsible for loading Jupiter’s atmosphere with heavy ionized particles?,VOLCANOES
bonus,,Short Answer,"23) EARTH AND SPACE Short Answer On Mars, how do the ages of the higher elevation and heavily cratered southern highlands compare to the ages of the lower elevation and flat northern lowlands?","SOUTHERN HIGHLANDS ARE OLDER (ACCEPT: NORTHERN LOWLANDS ARE
YOUNGER)
_______________________________________________________"
toss-up,chemistry,Short Answer,"What is the common name given to the industrial reaction in which nitrogen and hydrogen are reacted with a catalyst, forming ammonia?",HABER PROCESS
bonus,chemistry,Short Answer,What is the molecular formula for strontium nitrite?,"Sr(NO )
2 2
Round 1 Page 12"
toss-up,biology,Multiple Choice,The drug Digoxin from the Digitalis plant slows the reuptake of calcium by the sarcoplasmic reticulum (read as: ri-TI-kyuh-luhm). What is the effect of this on the strength and rate of heart contractions? W) Strengthens and slows the heartbeat X) Strengthens and speeds the heartbeat Y) Weakens and slows the heartbeat Z) Weakens and speeds the heartbeat,W) STRENGTHENS AND SLOWS THE HEARTBEAT
bonus,biology,Short Answer,"In eudicots (read as: yuh-DY-kohts), lateral roots arise from the mitotic activity of which tissue layer?","PERICYCLE
Round 1 Page 13"
