type,subject,format,question,answer
toss-up,biology,Multiple Choice,Which of the following organelles would you expect to be MOST active during apoptosis of the cells that contain them? W) Endoplasmic reticulum X) Golgi bodies Y) Lysosomes Z) Ribosomes,Y) LYSOSOMES
bonus,biology,Short Answer,"What is the scientific name for a type of skin growth that looks different than a common mole? It is usually larger, with borders that are not easy to see, uneven colors, and is partially raised above the skin surface.","DYSPLASTIC NEVUS (ACCEPT: DYSPLASTIC MELANOCYTIC NEVUS)
_______________________________________________________"
toss-up,energy,Multiple Choice,"Roughly, which of the following BEST represents the solar energy intensity in watts per square meter incident on the Earth? W) 200 X) 1,400 Y) 3,000 Z) 10,000","X) 1,400"
bonus,energy,Short Answer,"Companies A, B, and C are forced to pay one dollar of tax per ton of carbon dioxide equivalent emissions. If Company A emits 100 tons of carbon dioxide and 4 tons of nitrous oxide, Company B emits 10 tons of carbon dioxide and 5 tons of nitrous oxide, and Company C emits 200 tons of carbon dioxide and no nitrous oxide, which company has to pay the largest tax?","COMPANY B
Round 14 Page 9"
toss-up,physics,Short Answer,"By number, identify all of the following four situations in which an object is NOT in equilibrium: 1) when moving to the right with a constant velocity; 2) when slowing to a stop; 3) when moving with a constant speed in a circle; 4) when in free fall.","2, 3, AND 4"
bonus,physics,Short Answer,"A brass ball with a mass of 200 grams at 20° Celsius is placed in boiling water until it reaches equilibrium. Given that the specific heat of brass is 0.094 kilocalories per kilogram degree Celsius, and providing your answer as a decimal to the nearest tenth, how much thermal energy in kilocalories is absorbed by the ball?","1.5
_______________________________________________________"
toss-up,biology,Short Answer,"What is the name of a highly contagious, infectious viral disease in cows that causes symptoms such as respiratory disease, conjunctivitis, encephalitis, and brain infections?","INFECTIOUS BOVINE RHINOTRACHEITIS (ACCEPT: IBR) (DO NOT ACCEPT:
MAD COW DISEASE)"
bonus,biology,Short Answer,"By name or number, identify all of the following five choices that are NOT arthropods: 1) trilobites, 2) chelicerates (read as: ki-LI-keh-rah-tehs), 3) crustaceans, 4) icterids (read as: ik-TEHR-ids), 5) polyplacophores (read as: poh-lee-PLAH-koh-fors).","ICTERIDS AND POLYPLACOPHORES (ACCEPT: 4 AND 5)
Round 14 Page 10"
toss-up,math,Multiple Choice,Which of the following series converges? W) ∞ 1 n=1n0.5 X) ∞ 1 n=1n+1 Y) ∞ n n=1en Z) ∞ en n=1 n,"Y) ∞ n
n=1en"
bonus,math,Short Answer,What is the limit of xx as x approaches 0 from the positive side?,"1
_______________________________________________________"
toss-up,chemistry,Short Answer,"By name or number, identify all of the following four substances that are substitutional alloys: 1) brass, 2) steel, 3) sterling silver, 4) pewter.","BRASS, STERLING SILVER, AND PEWTER (ACCEPT: 1, 3, AND 4)"
bonus,chemistry,Short Answer,"A chemist is trying to identify a chemical by determining its molar mass. A sample weighing 0.75 grams was dissolved in 0.10 kilograms of benzene and the freezing point depression was determined to be 0.50° Celsius. Given the K for benzene of f 5° Celsius kilograms per mole, what is the molar mass of the chemical in grams per mole to the nearest whole number?","75
Round 14 Page 11"
toss-up,,Multiple Choice,"23) EARTH AND SPACE Multiple Choice Which of the following is the closest to the maximum solar altitude for Barrow, Alaska in the course of a year? W) 90° X) 45° Y) 20° Z) 0°",X) 45°
bonus,,Short Answer,"23) EARTH AND SPACE Short Answer By name or number, identify all of the following three properties that Zeeman splitting can be used to determine: 1) presence of a magnetic field, 2) strength of a magnetic field, 3) metal abundances?","PRESENCE OF A MAGNETIC FIELD, STRENGTH OF A MAGNETIC FIELD
(ACCEPT: 1 AND 2)
_______________________________________________________"
toss-up,chemistry,Multiple Choice,"A well near the beach is suspected to be contaminated with chloride ions from sea water. If chloride is present, which of the following will produce a cloudy suspension when mixed with the water? W) Silver nitrate X) Sodium nitrate Y) Potassium acetate Z) Calcium bromide",W) SILVER NITRATE
bonus,chemistry,Short Answer,"The molar mass of carbon dioxide is 44 grams. Providing your answer to the nearest integer, if 88 grams of solid carbon dioxide sublimates, how many liters of carbon dioxide gas will be formed at standard temperature and pressure?","45
Round 14 Page 12"
toss-up,biology,Short Answer,Amebocytes from Limulus organisms are currently used in the medical field to test for the presence of what substances?,BACTERIAL TOXINS (ACCEPT: TOXINS)
bonus,biology,Short Answer,"By name or number, identify all of the following five molecules that function as vertebrate neurotransmitters: 1) endorphins, 2) serotonin, 3) biotin, 4) enkephalins, 5) dopamine.","ENDORPHINS, SEROTONIN, ENKEPHALINS, DOPAMINE (ACCEPT: 1, 2, 4, AND
5)
Round 14 Page 13"
