type,subject,format,question,answer
toss-up,,Short Answer,6) GENERAL SCIENCE Short Answer What neurotransmitter is deficient in Parkinson’s disease?,DOPAMINE
bonus,,Multiple Choice,6) GENERAL SCIENCE Multiple Choice Which of the following is the BEST reason why Parkinson’s disease cannot be treated by simply administering dopamine into the blood stream: W) dopamine’s blood half-life is too short X) dopamine will not cross the blood brain barrier Y) dopamine is the precursor to the real effective transmitter in Parkinson’s disease Z) it is not known why dopamine will not work if administered directly into the blood,"X) DOPAMINE WILL NOT CROSS THE BLOOD BRAIN BARRIER
2007 Regional Science Bowl – Page 3"
toss-up,,Multiple Choice,7) ASTRONOMY Multiple Choice Which of the following was the primary instrument used to gather 5 to 35 micrometer spectra data from the Deep Impact mission: W) Chandra X-ray observatory X) Arecibo radio telescope Y) Hubble gamma-ray telescope Z) Spitzer infrared spectrograph,Z) SPITZER INFRARED SPECTROGRAPH
bonus,,Multiple choice,7) ASTRONOMY Multiple choice By what multiple does the brightness of two stars differ with apparent magnitudes of –3 and +4: W) 2.5 X) 25 Y) 250 Z) 625,Z) 625
toss-up,physics,Short Answer,"What is the acceleration, in meters per second squared, of a 10-kilogram snow sled that is on a frictionless horizontal surface if a horizontal force of 500 newtons is applied to it?","50
(Solution: A = F/M; A = 500/10; A = 50 m/sec2)"
bonus,physics,Multiple Choice,What is the speed of light in meters per second for monochromatic light of 780 nanometers in glass with a refractive index of 1.55: W) 1.5 × 108 X) 1.9 × 108 Y) 4.65 × 107 Z) 4.65 × 108,"X) 1.9 × 108
(Solution: 3.00 × 108/1.55 = 1.9 × 108)
2007 Regional Science Bowl – Page 4"
toss-up,chemistry,Multiple Choice,Which of the following is a nonpolar molecule: W) HCN X) HBr Y) CHCl 3 Z) CO 2,"Z) CO
2"
bonus,chemistry,Multiple Choice,Which of the following is the general formula for a noncyclic alkene (read carefully as: al-KEEN) with n number of carbon atoms: W) C H n 2n X) C H n 2n+2 Y) C H n 2n–2 Z) C H n 2n+1,"W) C H
n 2n"
toss-up,biology,Short Answer,"In photosystem one, when NADP+ forms NADPH with the catalytic help of NADP+ reductase, from what specific place in the chloroplast are the hydrogen ions derived?",STROMA
bonus,biology,Multiple Choice,The conversion of pyruvate to Acetyl Co-A occurs: W) in the cytosol X) in the ER Y) in the mitochondrion Z) in the lysosome,"Y) IN THE MITOCHONDRION
2007 Regional Science Bowl – Page 5"
toss-up,math,Short Answer,What is the degree of the following monomial: –6x2y4z3,9
bonus,math,Short Answer,Find the number of sides in a regular polygon if each interior angle measures 176 degrees:,"90
(Solution: (n – 2)180º = 176n; n = 90)"
toss-up,earth science,Multiple Choice,Which of the following is LEAST accurate regarding paleontology: W) endothermic mammals thrived during the Cenozoic Era X) the fossil records of birds is poor because of their thin bones and lack of teeth Y) the mastodon was a Proboscidian mammal of the Cenozoic Era Z) trilobites are an important index fossil of the Mesozoic Era,Z) TRILOBITES ARE AN IMPORTANT INDEX FOSSIL OF THE MESOZOIC ERA
bonus,earth science,Multiple Choice,"Deposited by subglacial streams, ridges of sand and gravel that form beneath the ablation zone of a glacier are called: W) cirques X) eskers Y) horns Z) kames","X) ESKERS
2007 Regional Science Bowl – Page 6"
toss-up,,Multiple Choice,13) GENERAL SCIENCE Multiple Choice Which of the following is MOST commonly used for removing many organic compounds in water in municipal water treatment plants: W) activated charcoal X) precipitation reactions Y) reverse osmosis Z) dredging,W) ACTIVATED CHARCOAL
bonus,,Multiple Choice,"13) GENERAL SCIENCE Multiple Choice Which of the following is NOT true: W) the epilimnion is the upper warm layer of water of a lake in summer X) in cameras, the larger the f-number, the greater the depth of field Y) crab grass is better adapted to hot dry weather than Kentucky blue grass Z) Listeria is a waterborne parasite","Z) LISTERIA IS A WATERBORNE PARASITE
(Solution: it is food-borne)"
toss-up,,Multiple Choice,14) ASTRONOMY Multiple Choice Which of the following is LEAST accurate: W) recent evidence suggests a subsurface salty ocean is present on the Moon Europa X) spiral galaxies are actively forming stars Y) Earth’s aphelion occurs on the summer solstice Z) Julian days are often used as the time reference on light curves of stars,Y) EARTH’S APHELION OCCURS ON THE SUMMER SOLSTICE
bonus,,Multiple Choice,14) ASTRONOMY Multiple Choice What would happen in the mid-northern latitudes if the tilt of the Earth’s axis decreased by 15 degrees: W) warmer summers and warmer winters X) cooler summers and cooler winters Y) cooler summers and warmer winters Z) colder summers and colder winters,"Y) COOLER SUMMERS AND WARMER WINTERS
2007 Regional Science Bowl – Page 7"
toss-up,physics,Multiple Choice,"Which of the following is generally NOT true regarding diffraction of light: W) when white light is passed through a diffraction grating, shorter wavelengths are diffracted the most X) diffraction is wavelength dependent Y) if laser light is passed through a diffraction grating it will produce an interference pattern as a series of dots on a screen Z) white light passing through a diffraction grating is spread into a rainbow of colors","W) WHEN WHITE LIGHT IS PASSED THROUGH A DIFFRACTION GRATING,
SHORTER WAVELENGTHS ARE DIFFRACTED THE MOST"
bonus,physics,Short Answer,"A 300-newton box is placed on an inclined plane that makes a 45º angle with the horizontal. Find the component of the box’s weight parallel to the plane’s surface, in newtons to the nearest whole number:","212 (ACCEPT: 213)
(Solution: F = (300N)sin 45º = 300N × 0.707 = 212.1N)"
toss-up,chemistry,Multiple Choice,Dalton’s gas law applies primarily to: W) non-ideal gases X) gas mixtures Y) density of gases Z) molar mass of gas,X) GAS MIXTURES
bonus,chemistry,Multiple Choice,The oxidation number of oxygen is –1 in: W) normal oxides X) peroxides Y) superoxides Z) lithium oxide,"X) PEROXIDES
2007 Regional Science Bowl – Page 8"
toss-up,biology,Multiple Choice,"According to the 3 domain system of classification with the 3 domains being, Archaea, Bacteria and Eukarya, which of the following would be LEAST likely to belong to the domain Bacteria: W) chlamydia X) spirochetes (read as: spy-row-keets) Y) gram positive bacteria Z) non-nucleated thermophiles",Z) NON-NUCLEATED THERMOPHILES
bonus,biology,Multiple Choice,In which of the following does the RUBISCO enzyme play a central role: W) Photosystem One X) Electron Transport Y) Photosystem Two Z) Calvin Cycle,Z) CALVIN CYCLE
toss-up,math,Short Answer,"Giving your answer in simplest radical form, rationalize the denominator 1 of the following expression: (3− x) 3+ x",9− x
bonus,math,Short Answer,"Solve the following equation for x over the set of complex numbers, giving your answer in simplest form: x2 – 10x + 34 = 0","5 ± 3i (ACCEPT: 5 + 3i AND 5 – 3i)
2007 Regional Science Bowl – Page 9"
toss-up,earth science,Multiple Choice,A hurricane originating in the Eastern tropical Atlantic is driven westward by: W) the intertropical convergence zone X) the prevailing westerlies Y) the easterly trade winds Z) the doldrums,Y) THE EASTERLY TRADE WINDS
bonus,earth science,Multiple Choice,Which of the following is NOT a silicate: W) mica X) galena Y) olivine Z) potassium feldspar,X) GALENA
toss-up,,Short Answer,"20) GENERAL SCIENCE Short Answer What technique, used by the U.S. Navy in military exercises and suspected of harming many marine species, is the focus of a recent agreement to not run these exercises within 40 kilometers of the new Hawaiian Islands Marine Reserve?",SONAR (ACCEPT: MIN-RANGE SONAR)
bonus,,Short Answer,20) GENERAL SCIENCE Short Answer Name all of the following 5 celestial bodies that have atmospheres composed primarily of nitrogen: Earth; Uranus; Venus; Pluto; Titan,"EARTH; PLUTO; TITAN
2007 Regional Science Bowl – Page 10"
toss-up,,Short Answer,21) ASTRONOMY Short Answer A stargazer looks at Orion and sees a reddish star called Betelgeuse. The redness is because the star is what type of star?,A RED GIANT
bonus,,Short Answer,21) ASTRONOMY Short Answer What is the MOST common name for the celestial objects that are called stars but since they are low mass objects of less than 0.08 solar masses they cannot undergo fusion?,BROWN DWARFS
toss-up,physics,Short Answer,The lens-maker’s equation relates the focal length of a glass lens to the radii of curvature of the lens’s two surfaces and what other property of the lens?,INDEX OF REFRACTION (ACCEPT: REFRACTIVE INDEX)
bonus,physics,Short Answer,"Green light has a wavelength of 500 nanometers. What is its associated frequency, in hertz?","6 × 1014
2007 Regional Science Bowl – Page 11"
toss-up,chemistry,Short Answer,"A molecule that contains 4 carbon-hydrogen single bonds and one carbon-carbon double bond contains how many sigma and pi bonds, respectively?",SIGMA = 5; PI = 1
bonus,chemistry,Short Answer,What is the systematic IUPAC name for the compound RbClO ? 4,"RUBIDIUM PERCHLORATE
(DO NOT ACCEPT: RUBIDIUM ONE PERCHLORATE)"
toss-up,biology,Short Answer,"Animal tissues are generally divided into four main types. If three of them are, connective, nervous, and muscle, what is the fourth tissue?",EPITHELIAL (ACCEPT: EPITHELIUM)
bonus,biology,Short Answer,"Order the following 4 choices from the SMALLEST to the LARGEST, assuming average size for each: erythrocyte; mitochondrion; polio virus; macrophage","POLIO VIRUS; MITOCHONDRION; ERYTHROCYTE; MACROPHAGE
2007 Regional Science Bowl – Page 12"
toss-up,chemistry,Short Answer,What is the pH of a solution having a hydroxide ion concentration of 1 × 10–5 M?,9
bonus,chemistry,Short Answer,"At standard temperature and pressure, if a sample of argon has a volume of 67 liters, how many moles of argon are in the sample, to the nearest whole number?","3
(Solution: (67L)(1mol Ar/22.4L) = 3 mol Ar)
2007 Regional Science Bowl – Page 13"
