type,subject,format,question,answer
toss-up,chemistry,Short Answer,"Rank, by name or number, the following three ionic compounds in terms of increasing lattice energy, from the lowest to the highest: 1) Magnesium oxide; 2) Sodium chloride; 3) Sodium fluoride.","2, 3, 1 (ACCEPT: SODIUM CHLORIDE, SODIUM FLUORIDE, MAGNESIUM
OXIDE)"
bonus,chemistry,Short Answer,"Of the nonradioactive halides found in natural abundance, which is the strongest reducing agent?","IODIDE (ACCEPT: I ION; DO NOT ACCEPT: IODINE OR I )
2
High School Round 9A Page 6"
toss-up,math,Short Answer,What is the name of the type of curve that is formed when a piece of rope is hung between two points?,CATENARY CURVE (ACCEPT: FUNICULAR)
bonus,math,Short Answer,"Provide all of the following three points that lie on the graph of the (cid:3051) function (cid:1877) (cid:3404) 2sin [y equals 2 sine of the quantity x divided by two]: point 1 is (0, 2), (cid:2870) point 2 is (π, 2), point 3 is (2π, 0)","2 AND 3 (ACCEPT: (π, 2), AND (2π, 0))
_______________________________________________________"
toss-up,physics,Short Answer,"A truck moving at 50 meters per second begins to brake, which applies a constant force of 1000 newtons to the truck. The truck rolls 20 meters before stopping. In joules, what is the initial kinetic energy of the truck?","20,000"
bonus,physics,Multiple Choice,Which of the following quarks does NOT have an electric charge of +2/3 [plus two-thirds]? W) Up X) Strange Y) Charm Z) Top,"X) STRANGE
High School Round 9A Page 7"
toss-up,,Multiple Choice,15) EARTH AND SPACE Multiple Choice Which of the following is not a polymorph of silica? W) Cristobalite [kri-STOH-buh-lyt] X) Stishovite [STISH-uh-vyt] Y) Wadsleyite [wahd-ZLEE-ahyt] Z) Quartz,Y) WADSLEYITE
bonus,,Multiple Choice,"15) EARTH AND SPACE Multiple Choice Clays such as kaolinite [KAY-uh-luh-nyt] form when H+ [H plus] ions combine with which of the following? W) Sulfur compounds X) Pre-existing minerals, such as feldspars Y) Carbon dioxide Z) Primordial water emitted directly from volcanic eruptions","X) PRE-EXISTING MINERALS, SUCH AS FELDSPARS
_______________________________________________________"
toss-up,chemistry,Multiple Choice,The solubility of a gaseous solute in a liquid solvent is typically expressed in units of concentration. Which of the following factors does NOT affect the solubility of a gas in a liquid? W) Volume of the liquid X) Temperature of the liquid Y) Pressure of the gas Z) Polarity of solvent and solute molecules,W) VOLUME OF THE LIQUID
bonus,chemistry,Short Answer,How many moles of O [O two] are required to completely 2 combust 1 mole of pentane?,"EIGHT
High School Round 9A Page 8"
toss-up,biology,Multiple Choice,Which of the following animal respiratory pigments does not contain iron? W) Hemoglobin [HEE-muh-gloh-bin] X) Hemoerythrin [hee-muh- ih-RITH-rin] Y) Myoglobin [my-uh-GLOH-bin] Z) Hemocyanin [hee-muh-SAHY-uh-neen],Z) HEMOCYANIN
bonus,biology,Multiple Choice,Which of the following functions is least important in the open circulatory system of insects? W) Delivery of nutrients X) Delivery of oxygen Y) Circulation of immune cells Z) Movement of signaling molecules,"X) DELIVERY OF OXYGEN
_______________________________________________________"
toss-up,energy,Multiple Choice,"In general, there are three types of compensation agreements for electricity generated using distributed generation, such as solar photovoltaic. All of the following are examples, except: W) Rate allocation X) Feed-in Tariff (FIT) Y) Net metering Z) Power purchase agreement",W) RATE ALLOCATION
bonus,energy,Short Answer,Quartz clocks use a crystal oscillator that generates regularly timed electric pulses to keep track of time. What is the name of the effect through which crystals such as quartz can accumulate electric charges?,"PIEZOELECTRICITY
High School Round 9A Page 9"
toss-up,,Multiple Choice,19) EARTH AND SPACE Multiple Choice Which of the following is NOT true about geothermal gradients? W) The gradient beneath continent crust is less steep than under oceanic crust X) They vary with tectonic environments Y) They are largely determined by the way that pressure and temperature vary in the Earth Z) The “normal” geothermal gradient in the upper part of Earth is 25˚C/km [twenty-five degrees Celsius per kilometer],"W) THE GRADIENT BENEATH CONTINENT CRUST IS LESS STEEP THAN
UNDER OCEANIC CRUST"
bonus,,Short Answer,19) EARTH AND SPACE Short Answer The blue color found in a blue schist [SHIST] rock occurs due to what mineral?,"GLAUCOPHANE (ACCEPT: SODIC AMPHIBOLITE OR CROSSITE)
_______________________________________________________"
toss-up,math,Short Answer,"If the equations 2x + 8 = 4 and ax – 30 = -22 [two x plus eight equals four and a x minus thirty equals negative twenty-two] have the same solution for x, what is the value of a?",-4
bonus,math,Short Answer,What value of x satisfies the equation 276-x = 9x-1 [27 to the power of quantity six minus x equals nine to the power of quantity x minus one]?,"4
High School Round 9A Page 10"
toss-up,biology,Multiple Choice,What is the name of the enzyme that catalyzes the formation of bicarbonate and hydronium ions from CO and H O [C-O two and H two O]? 2 2 W) Carbonic anhydrase [an-HY-drays] X) Carbonic carboxylase [kahr-BOK-suh-layz] Y) Carbonic decarboxylase Z) Carbonic dehydrogenase [dee-HY-druh-juh-nays],W) CARBONIC ANHYDRASE
bonus,biology,Multiple Choice,Which of the following brain regions is incorrectly matched with its function? W) Medulla oblongata regulates breathing X) Pons regulates breath holding Y) Cerebellum integrates sensory systems [ser-uh-BEL-uhm] Z) Hippocampus [hip-uh-KAM-puhs] allows two brain hemispheres to communicate with each other,"Z) HIPPOCAMPUS ALLOWS TWO BRAIN HEMISPHERES TO COMMUNICATE
WITH EACH OTHER
_______________________________________________________"
toss-up,chemistry,Multiple Choice,"The standard enthalpy and entropy of a hypothetical reaction are both positive. Assuming these values are constant with temperature, which of the following statements describes the temperature dependence of the spontaneity of the reaction? W) Spontaneous at all temperatures X) Nonspontaneous at all temperatures Y) Spontaneous at high temperatures but nonspontaneous at low temperatures Z) Spontaneous at low temperatures but nonspontaneous at high temperatures","Y) SPONTANEOUS AT HIGH TEMPERATURES BUT NONSPONTANEOUS AT
LOW TEMPERATURES"
bonus,chemistry,Short Answer,Identify all of the following three reactions that would result in a precipitate: 1) Addition of barium nitrate and sodium sulfate; 2) Addition of aluminum nitrate and zinc sulfate; 3) Addition of sodium hydroxide and ammonium sulfate.,"1 (ACCEPT: ADDITION OF BARIUM NITRATE AND SODIUM SULFATE)
High School Round 9A Page 11"
toss-up,physics,Multiple Choice,"A gold leaf electroscope is negatively charged by touching it with a negatively charged conductor. You then bring a positively charged glass rod close to, but not touching, the top of the electroscope. Which of the following occurs? W) The leaves do not move X) The leaves spread further apart Y) The leaves get closer together Z) The leaves first spread further apart, then move closer together",Y) THE LEAVES GET CLOSER TOGETHER
bonus,physics,Short Answer,"Indicate, by number, all of the following four particles that are acted upon by gravity: 1) electron; 2) photon; 3) neutrino; 4) top quark.","1, 2, 3 AND 4 (ACCEPT: ALL OF THEM)
High School Round 9A Page 12"
