type,subject,format,question,answer
bonus,,Short Answer,13) GENERAL SCIENCE Short Answer The reaction of lead oxide in the presence of what acid is fundamental to the operation of the lead-acid rechargeable battery found in most cars?,"SULFURIC ACID (ACCEPT: SULFURIC or H SO )
2 4"
toss-up,,Short Answer,14) ASTRONOMY Short Answer The stars Merak and Dubhe in the bowl of the big dipper are most commonly used to locate what star?,POLARIS (ACCEPT: POLE STAR; NORTH STAR; ALPHA URSA MINORIS)
bonus,,Short Answer,14) ASTRONOMY Short Answer The main asteroid belt is located immediately between what two planets?,"MARS AND JUPITER (in any order)
High School Round 3 Page 7"
toss-up,physics,Short Answer,What is the most common term used to describe the velocity of an object at any one discrete moment along its path?,INSTANTANEOUS VELOCITY
bonus,physics,Short Answer,What lepton was the first to be discovered?,ELECTRON
toss-up,chemistry,Multiple Choice,"A beaker of concentrated aqueous ammonia is placed next to a beaker of concentrated aqueous hydrochloric acid at room temperature. After a short while, a white cloud forms between the beakers. This is a demonstration of: W) effusion X) diffusion Y) efflorescence Z) effervescence",X) DIFFUSION
bonus,chemistry,Multiple Choice,"In addition to the “sniff test”, which of the following is a standard laboratory test for a sulfide, such as hydrogen sulfide gas: W) the gas passed over a filter paper soaked in colorless lead nitrate turns the paper brown X) when inserted into a flame, a glowing wooden splint bursts into flames Y) a flame test gives off a deep purple color Z) paper chromatography","W) THE GAS PASSED OVER A FILTER PAPER SOAKED IN COLORLESS LEAD
NITRATE TURNS THE PAPER BROWN
(Solution: H S + Pb(NO ) ) 2HNO + PbS )
2 (g) 3 2(aq) 3 (s)
High School Round 3 Page 8"
toss-up,biology,Multiple Choice,Which of the following would BEST describe the quaternary structure of collagen: W) fibrous X) globular Y) planar Z) transport,W) FIBROUS
bonus,biology,Multiple Choice,Which of the following BEST describes what the term virulence means: W) the specificity of a virus to cause disease in a certain host X) the ability of a microbe to cause cellular damage Y) any transmissible disease caused by a microbe Z) the degree to which a microbe causes disease or harm to its host,"Z) THE DEGREE TO WHICH A MICROBE CAUSES DISEASE OR HARM TO ITS
HOST"
toss-up,math,Multiple Choice,"If triangle ABD is congruent with triangle EFG, which of the following MUST be true: W) side AB is congruent to side EF X) side AD is congruent to side FG Y) measure of angle B = measure of angle G Z) measure of angle A = measure of angle G",W) SIDE AB IS CONGRUENT TO SIDE EF
bonus,math,Short Answer,"Simplify the following rational expression by combining like terms, (x2 −16) assuming x is not equal to 4: (4x−x2) x+4 x+4 −(x+4) − x−4","− (ACCEPT: or or )
x − x x x
High School Round 3 Page 9"
toss-up,earth science,Multiple Choice,Which of the following best describes the luster of quartz: W) dull X) silky Y) metallic Z) vitreous,Z) VITREOUS
bonus,earth science,Multiple Choice,Which of the following is LEAST accurate regarding earthquakes: W) scientists agree that mega-quakes of magnitude 10 are very likely in the near future X) the world’s greatest earthquake zone is the circum-Pacific seismic belt Y) Alaska has the greatest number of earthquakes in the U.S. Z) deep earthquakes are much less likely to be followed by aftershocks than shallow earthquakes,"W) SCIENTISTS AGREE THAT MEGA-QUAKES OF MAGNITUDE 10 ARE LIKELY
IN THE NEAR FUTURE"
toss-up,,Short Answer,"20) GENERAL SCIENCE Short Answer Identify the following 3 fabrics as derived from animals or plants, respectively: jute; linen; wool",JUTE = PLANTS; LINEN = PLANTS; WOOL = ANIMALS
bonus,,Short Answer,"20) GENERAL SCIENCE Short Answer Rounded to the nearest whole degree, what is the obliquity of the ecliptic?","23 (ACCEPT: 24)
High School Round 3 Page 10"
toss-up,,Short Answer,21) ASTRONOMY Short Answer What is the proper name for the closest spiral galaxy to the Milky Way?,ANDROMEDA
bonus,,Short Answer,21) ASTRONOMY Short Answer What is the common name for the 88 sections into which the International Astronomical Society has divided the sky?,CONSTELLATIONS
toss-up,physics,Short Answer,"In one cycle of alternating current, 180º is given to the point at what fractional amount of the way through the cycle?",½
bonus,physics,Short Answer,"If the speed of sound in a certain medium is 360 meters per second, what is the wavelength, in meters, of a sound-wave that has a frequency of 60 hertz?","6
(Solution: wavelength = speed/f; = 360/60 = 6 meters)
High School Round 3 Page 11"
toss-up,chemistry,Multiple Choice,Which of the following is a gas that is tested for by ignition in air on contact with a lighted splint to produce a high-pitched “popping” sound: W) oxygen X) hydrogen Y) helium Z) nitrogen monoxide,X) HYDROGEN
bonus,chemistry,Short Answer,The Lewis dot structure for the N+2 ion would show how many dots?,3
toss-up,biology,Short Answer,What is the scientific term given to the shape of the E. coli bacterium?,BACILLUS (ACCEPT: ROD or BACILLI or BACILLIFORM)
bonus,biology,Short Answer,Name all of the following 4 plants that produce seeds with a fleshy covering that are eaten by animals and dispersed in their droppings: apple; orchid; cherry; sphagnum moss,"APPLE; CHERRY
High School Round 3 Page 12"
toss-up,chemistry,Multiple Choice,Which of the following is NOT an endothermic process: W) sublimation X) melting Y) vaporization Z) condensation,Z) CONDENSATION
bonus,chemistry,Short Answer,What is the molarity of a sodium hydroxide solution made by dissolving 4 grams NaOH in 250 milliliters of water?,"0.4
(Solution: 4.0 g (1 mole / 40 g) = 0.1; 0.1 moles/0.250 L = 0.4 M or moles/L)
High School Round 3 Page 13"
