type,subject,format,question,answer
toss-up,chemistry,Multiple Choice,Group 1 cations and group 7 anions combine to form: W) metal alloys X) alkali halides Y) alkaloids Z) organometallic compounds,X) ALKALI HALIDES
bonus,chemistry,Short Answer,Give the chemical name for the compound formed when pure iron and pure sulfur are mixed together and heated:,"IRON SULFIDE (ACCEPT: IRON(II) SULFIDE or FERROUS SULFIDE)
High School Round 2 Page 4"
toss-up,biology,Short Answer,From what chamber of the human heart does blood carried by the left pulmonary artery leave?,RIGHT VENTRICLE
bonus,biology,Short Answer,What human gland or organ produces tri-iodothyronine (read as: TRY- I-OH-doh-THY-row-neen)?,THYROID
toss-up,physics,Short Answer,A white-colored object illuminated by a green light will appear as what color to the human eye?,GREEN
bonus,physics,Multiple Choice,A child learns that mixing approximately equal amounts of the paint colors orange and green produces brown. This is an example of: W) additive color mixing X) summative color generation Y) subtractive color synthesis Z) neutral coloration,"Y) SUBTRACTIVE COLOR SYNTHESIS
High School Round 2 Page 5"
toss-up,math,Multiple Choice,One-fifth of 0.04% is equal to: W) 8 × 10–2 X) 8 × 10–3 Y) 8 × 10–4 Z) 8 × 10–5,"Z) 8 × 10–5
(Solution: (0.2)(0.0004) = 0.00008)"
bonus,math,Short Answer,Find the prime factorization of 240:,2 × 2 × 2 × 2 × 3 × 5 (ACCEPT: 24 × 3 × 5)
toss-up,earth science,Multiple Choice,"When spreading centers reach above the ocean’s surface, they typically form which of the following types of volcanoes: W) shield X) composite Y) stratovolcano Z) cinder cone",W) SHIELD
bonus,earth science,Multiple Choice,Mount Vesuvius in Italy is a typical: W) mud volcano X) caldera Y) cinder cone Z) composite volcano,"Z) COMPOSITE VOLCANO
High School Round 2 Page 6"
toss-up,,Short Answer,13) GENERAL SCIENCE Short Answer The fertilizer potash provides plants with what element necessary for healthy growth and which is also the seventh most abundant element on Earth?,POTASSIUM (ACCEPT: K)
bonus,,Short Answer,"13) GENERAL SCIENCE Short Answer From what protein is gelatin, which is used as a food additive, most commonly derived?",COLLAGEN
toss-up,,Short Answer,"14) ASTRONOMY Short Answer First proposed by Georges Lemaitre, what is the name, most likely coined by Fred Hoyle, for the theory that the universe originated at a finite time many eons ago from an extremely compressed hot state?",BIG BANG
bonus,,Short Answer,14) ASTRONOMY Short Answer In what constellation is the star Polaris found?,"URSA MINOR (DO NOT ACCEPT: LITTLE DIPPER)
High School Round 2 Page 7"
toss-up,chemistry,Short Answer,What is the pH of a solution with a pOH of 6.8 at 25ºC?,7.2
bonus,chemistry,Multiple Choice,Which of the following substances is water soluble: W) ethanol X) dichloro-methane Y) chloroform Z) benzene,W) ETHANOL
toss-up,biology,Short Answer,"Yersinia, Drosophila and Homo are all what taxonomical category?",GENUS (ACCEPT: GENERA)
bonus,biology,Short Answer,From what monosaccharide is cellulose primarily composed?,"GLUCOSE (ACCEPT: Β-D-GLUCOPYRANOSYL or D-GLUCOSE)
High School Round 2 Page 8"
toss-up,physics,Short Answer,"Although in many respects difficult to define, what term is MOST often described as a push or a pull that can cause an object to accelerate?",FORCE
bonus,physics,Short Answer,What is the MOST common term for the inwardly directed force exerted on an object to keep the object moving in a circle?,CENTRIPETAL (ACCEPT: CENTRIPETAL FORCE)
toss-up,math,Short Answer,"Giving your answer in centimeters, what is the length of a side of a square whose diagonal measures 12 2 centimeters?",12
bonus,math,Short Answer,"Multiply the following 4 numbers and give your answer in scientific notation: 30,000 × 3,000 × 30 × 0.1","2.7 × 108
High School Round 2 Page 9"
toss-up,earth science,Short Answer,What is the oldest Eon on the Geological Time Scale within which the first organisms appeared between 550 million and 3.4 billion years ago?,PRECAMBRIAN
bonus,earth science,Short Answer,Homo sapiens evolved during which geological era of the Geological Time Scale?,CENOZOIC
toss-up,,Multiple Choice,20) GENERAL SCIENCE Multiple Choice Anthropogenic means: W) generated by humans X) created many years ago Y) carried in primate genes Z) harmful to elderly people,W) GENERATED BY HUMANS
bonus,,Short Answer,20) GENERAL SCIENCE Short Answer The primary anthropogenic cause of acid rain is the emission of what 2 gases?,"SULFUR OXIDES; NITROGEN OXIDES (in any order)
(ACCEPT: SULFUR DIOXIDE or SO AND NITROGEN DIOXIDE or NO )
2 2
(DO NOT ACCEPT: SULFURIC ACID or NITRIC ACID)
High School Round 2 Page 10"
toss-up,,Short Answer,21) ASTRONOMY Short Answer What is the primary elemental product of stellar hydrogen fusion?,HELIUM
bonus,,Short Answer,"21) ASTRONOMY Short Answer In the equatorial celestial coordinate system, what terms are synonymous with longitude and latitude, respectively?",LONGITUDE = RIGHT ASCENSION; LATITUDE = DECLINATION
toss-up,chemistry,Short Answer,"What is the atomic number for the ground state element with the following electron configuration: 1s22s22p5 (read as: 1, s, 2; 2, s, 2; 2, p, 5)",9
bonus,chemistry,Short Answer,"How many grams of KCl, with a molar mass of 75, are needed to make 1 liter of a 3 molar solution?","225
(Solution: 1 L × (3.0 mol/L)(75 g/mol) = 225 g)
High School Round 2 Page 11"
toss-up,math,Short Answer,"Giving your answer in standard form, what is the last term in the binomial expansion of the following: (x + y)6",y6
bonus,math,Short Answer,Simplify the following expression by combining like terms: 12.03A – 4.03B – 0.03(A – 40),12A – 4.03B + 1.2
toss-up,physics,Short Answer,What specific law of motion most directly implies that every action has an equal and opposite reaction?,NEWTON’S THIRD LAW (ACCEPT: THIRD LAW)
bonus,physics,Multiple Choice,Jay walks to his car and drives to the store. The trip takes 20 minutes. Jay figures how far he traveled on foot and by car and divides the distance by how long the trip took. Which of the following BEST describes what Jay has computed: W) total velocity X) average acceleration Y) average speed Z) instantaneous velocity,"Y) AVERAGE SPEED
High School Round 2 Page 12"
toss-up,biology,Short Answer,The sinoatrial (read as: sine-oh-AYE-tree-al) node is located in what human organ?,HEART
bonus,biology,Short Answer,In what chamber of the human heart is the sinoatrial (read as: sine- oh-AYE-tree-al) node located?,"RIGHT ATRIUM
High School Round 2 Page 13"
