type,subject,format,question,answer
toss-up,physics,Multiple Choice,What type of collision occurs when two objects collide and stick together? W) Partially elastic X) Perfectly elastic Y) Partially inelastic Z) Perfectly inelastic,Z) PERFECTLY INELASTIC
bonus,physics,Multiple Choice,"For all collisions, all of the following properties are conserved except: W) Total mass X) Center of mass Y) Kinetic energy Z) Momentum","Y) KINETIC ENERGY
________________________________________________________________________"
toss-up,energy,Short Answer,What is the final three-carbon product of glycolysis?,"PYRUVATE (read as: py-RUH-vayt) [ACCEPT: PYRUVIC (read as: py-RUH-vik)
ACID, CH COCO H]
3 2"
bonus,energy,Short Answer,Which acidic compound is the major product of fermentation in skeletal muscle?,"LACTIC ACID
Round 7 Page 11"
toss-up,math,Short Answer,"Two triangles are similar. If the smaller one has a perimeter of 18 and the ratio between them is 5:3 (read as: 5 to 3), what is the perimeter of the larger triangle?",30
bonus,math,Short Answer,"If all of the interior angles of a polygon sum to 3060 degrees, how many sides does the polygon have?","19
________________________________________________________________________"
toss-up,energy,Multiple Choice,Ocean thermal energy conversion systems convert solar radiation to electric power. Which of the following describes the source of energy in ocean thermal energy conversion systems? W) Magma below the ocean floor X) Oceanic thermal vents Y) Wave motion Z) The difference in temperatures between surface and deep waters,"Z) THE DIFFERENCE IN TEMPERATURES BETWEEN SURFACE AND DEEP
WATERS"
bonus,energy,Multiple Choice,"What is the minimum temperature difference, in degrees Celsius, needed to develop an ocean thermal energy conversion system? W) 10˚ X) 15˚ Y) 20˚ Z) 25˚","Y) 20˚
Round 7 Page 12"
toss-up,,Multiple Choice,25) EARTH AND SPACE Multiple Choice Which of the following describes Jupiter's great red spot? W) A storm X) An aurora Y) A magnetotail Z) A volcano,W) A STORM
bonus,,Short Answer,25) EARTH AND SPACE Short Answer Saturn's rings are made mostly of:,"ICE
Round 7 Page 13"
