type,subject,format,question,answer
bonus,energy,Short Answer,"Uranium is usually found in trace concentrations, so it generally has to be extracted from uranium ore. Name the term for concentrated uranium oxide, which can vary in color from yellow, orange, and dark green to brown and black, produced from uranium ore in the uranium recovery process.","YELLOWCAKE (ACCEPT: U O , TRIURANIUM OCTOXIDE)
3 8
________________________________________________________________________"
toss-up,math,Short Answer,For which values of g is the following inequality true: 6g + 4 > 9g - 11?,g < 5
bonus,math,Multiple Choice,"If f(x) (read as: f of x) represents the function whose graph is the standard normal distribution curve, then how do the inflection points on the curve for 2f(x) (read as: 2 f of x) compare to those of f(x)? W) Both curves have the same inflection points X) The 2f(x) inflection points are twice as far apart but the same height Y) The 2f(x) inflection points are twice as high but the same distance apart Z) The 2f(x) inflection points are both twice as far apart and twice as high","Y) THE 2F(X) INFLECTION POINTS ARE TWICE AS HIGH BUT THE SAME
DISTANCE APART"
toss-up,energy,Multiple Choice,Which of the following forms of energy does NOT require bulk motion of physical matter through space? W) Radiant X) Nuclear Y) Electrical Z) Hydropower,W) RADIANT
bonus,energy,Short Answer,"Ionizing radiation, which can penetrate cells and create ions in cell contents, is generated by which two kinds of electromagnetic radiation?","X-RAYS AND GAMMA RAYS
________________________________________________________________________"
toss-up,,Multiple Choice,10) EARTH AND SPACE Multiple Choice Which of these atmospheric layers is furthest from the Earth’s surface? W) Stratosphere X) Mesosphere Y) Thermosphere Z) Troposphere,Y) THERMOSPHERE
bonus,,Short Answer,10) EARTH AND SPACE Short Answer What is the name of the atmospheric layer that is the closest to the ground?,TROPOSPHERE
toss-up,biology,Multiple Choice,"Spiders can build webs without a parent showing them how, and baby birds can beg for food from the moment they are hatched. These are examples of: W) Imprinting X) Stimulus and response Y) Instinct Z) External motivations",Y) INSTINCT
bonus,biology,Multiple Choice,"Honeybees leave the hive to find food. Upon finding food, honeybees return to the hive and dance to tell others how to find the food. This behavior is an example of: W) Classical conditioning X) Migration Y) Insight learning Z) Visual communication","Z) VISUAL COMMUNICATION
________________________________________________________________________"
toss-up,math,Short Answer,Solve the following equation for x: log₂ x = 5 (read as: log base 2 of x equals 5).,32
bonus,math,Short Answer,Consider the polynomial 5x2 + 13x + 10. How many and what kind of roots does it have?,TWO COMPLEX ROOTS
toss-up,,Multiple Choice,13) EARTH AND SPACE Multiple Choice Which of the following is NOT a greenhouse gas? W) Helium X) Methane Y) Carbon dioxide Z) Water vapor,W) HELIUM
bonus,,Short Answer,"13) EARTH AND SPACE Short Answer There are many sources and sinks on Earth for carbon dioxide. Give the most biologically significant source and sink, respectively.","RESPIRATION AND PHOTOSYNTHESIS (IN THIS ORDER) ALSO ACCEPT:
SOURCE IS RESPIRATION AND SINK IS PHOTOSYNTHESIS (IN ANY ORDER)
________________________________________________________________________"
toss-up,math,Multiple Choice,"If 14 is a factor of the whole number x, which of the following also must be a factor of x? W) 4 X) 7 Y) 10 Z) 28",X) 7
bonus,math,Short Answer,What is the point of intersection of these two lines: y = -2x + 3 and y = 3x - 7?,"(2, -1)"
toss-up,chemistry,Short Answer,"What is standard temperature, in Kelvin, as defined in ideal gas equations?",273 KELVIN
bonus,chemistry,Multiple Choice,"To calculate the pressure within a known volume of gas, which of the following pieces of information is NOT needed? W) Temperature X) Specific gravity Y) Moles of gas Z) Gas constant","X) SPECIFIC GRAVITY
________________________________________________________________________"
toss-up,physics,Short Answer,Lynne is standing still on a sidewalk. What is the name of the concept which describes why the siren of an approaching fire truck has a higher frequency than that of a fire truck that is stopped?,DOPPLER SHIFT (ACCEPT: DOPPLER EFFECT)
bonus,physics,Short Answer,Which theory attempts to unify physics by producing all known forces and particles as different vibrations of a single substance?,STRING THEORY
toss-up,,Short Answer,17) EARTH AND SPACE Short Answer A map composed of constant elevation lines is known as what kind of map?,TOPOGRAPHIC
bonus,,Multiple Choice,17) EARTH AND SPACE Multiple Choice What quality is represented by isobars when looking at a weather map? W) Pressure X) Temperature Y) Cloud height Z) Water vapor content,"W) PRESSURE
________________________________________________________________________"
toss-up,biology,Multiple Choice,"When you touch a hot object and quickly draw your hand away, this is known as: W) The withdrawal impulse X) The withdrawal reflex Y) A reflexive habit Z) Learned withdrawal",X) THE WITHDRAWAL REFLEX
bonus,biology,Multiple Choice,"A withdrawal reflex is initiated by skin receptors that detect external stimuli. The sensory neurons then pass the message on to the spinal cord, where the sensory nerve terminals synapse with which of the following? W) Synaptic neurons X) Intersynapses Y) Sensory synapse Z) Interneurons",Z) INTERNEURONS
toss-up,chemistry,Short Answer,What best describes a solid whose atoms are arranged in a regular pattern?,CRYSTAL
bonus,chemistry,Multiple Choice,The unit cell in a crystal system may have one of several forms. Which of the following describes a cubic unit cell with one identical particle in the center of the cell? W) Simple cubic X) Orthohombic Y) Triclinic Z) Body-centered cubic,"Z) BODY-CENTERED CUBIC
________________________________________________________________________"
toss-up,biology,Multiple Choice,Adenosine triphosphate (ATP) and glucose are both examples of substances containing what kind of energy? W) Heat X) Kinetic Y) Chemical Z) Mechanical,Y) CHEMICAL
bonus,biology,Short Answer,"What happens when the third phosphate group is removed from ATP by hydrolysis, forming ADP and phosphate?",ENERGY IS RELEASED
toss-up,physics,Multiple Choice,What is the process by which nuclear fission produces energy? W) Combining lighter nuclei into heavier nuclei X) Increasing the number of protons a nucleus contains Y) Changing an electron's spin state following excitation Z) Splitting heavier nuclei into lighter nuclei,Z) SPLITTING HEAVIER NUCLEI INTO LIGHTER NUCLEI
bonus,physics,Multiple Choice,Which of the following is NOT a challenge in using nuclear fusion as a controlled generator of power? W) The fuels needed for fusion reactions are expensive and difficult to find X) Containing the reaction once it has started is difficult Y) Materials used to contain fusion reactions are affected by the high radiation levels Z) Extremely high temperatures are needed to start the reaction,"W) THE FUELS NEEDED FOR FUSION REACTIONS ARE EXPENSIVE AND
DIFFICULT TO FIND
________________________________________________________________________"
toss-up,,Multiple Choice,22) EARTH AND SPACE Multiple Choice The core of the Earth is primarily made of iron and which additional element? W) Mercury X) Nickel Y) Zinc Z) Barium,X) NICKEL
bonus,,Short Answer,"22) EARTH AND SPACE Short Answer Put the following terms in order from the center of the Earth to the surface: mantle, crust, outer core, inner core.","INNER CORE, OUTER CORE, MANTLE, CRUST"
toss-up,math,Short Answer,What is + (- ) as a fraction in simplest form?,
bonus,math,Multiple Choice,Which of the following numbers is relatively prime with 15? W) 348 X) 350 Y) 352 Z) 354,"Y) 352
________________________________________________________________________"
toss-up,biology,Short Answer,What is the name for a segment of DNA that carries instructions for synthesizing proteins?,GENE
bonus,biology,Short Answer,What process is best described as the fusion of gametes to produce a new organism?,FERTILIZATION
toss-up,chemistry,Short Answer,A pH of of 2 has what pOH?,12
bonus,chemistry,Short Answer,"If the electromotive force of the anode in a galvanic cell is -0.76 volts and the electromotive force of the cathode is 0.34 volts, calculate the electromotive force of the cell in volts. Provide your answer as a decimal to the nearest hundredth.",+1.10 (DO NOT ACCEPT: -1.10)
