type,subject,format,question,answer
bonus,,Multiple Choice,"13) EARTH AND SPACE Multiple Choice If the atmosphere contained fewer salt crystals and dust particles than it does now, what would be true of clouds? W) Clouds would form less readily X) Clouds would form more readily Y) Cloud formation would not be affected Z) Clouds would form, but precipitation development would be affected","W) CLOUDS WOULD FORM LESS READILY
_______________________________________________________"
toss-up,biology,Multiple Choice,Electroporation of a cell enables which of the following? W) Polar molecules to pass through the plasma membrane X) Glucose to escape the plasma membrane Y) Polar molecules to intercalate into the plasma membrane [in-TUR-kuh-layt] Z) Non-polar molecules to escape the plasma membrane,W) POLAR MOLECULES TO PASS THROUGH THE PLASMA MEMBRANE
bonus,biology,Multiple Choice,Which of the following processes would be least similar in terms of ATP production between normal adipose tissue and brown adipose tissue? W) Glycolysis [gly-KOL-uh-sis] X) Glycogenolysis [gly-KUH-juh-NOL-i-sis] Y) Electron transport chain Z) Citric acid cycle,"Y) ELECTRON TRANSPORT CHAIN
High School Round 15A Page 7"
toss-up,chemistry,Multiple Choice,Each of the following pairs of chemicals are dissolved in aqueous [AK-wee-uhs] solution at concentrations of 1 molar. Which pair would form a buffer solution? W) Sodium formate and formic acid X) Sodium nitrate and ammonia Y) Sodium hydroxide and nitric acid Z) Sodium chloride and hydrochloric acid,W) SODIUM FORMATE AND FORMIC ACID
bonus,chemistry,Short Answer,"Identify the oxidation number of carbon in each of the following: dimethyl ether (CH OCH ), methylamine (CH NH ), and formaldehyde [fore-MAL-duh-hyd] 3 3 3 2 (H CO). 2","DIMETHYL ETHER: -2; METHYLAMINE: -2; FORMALDEHYDE: 0
_______________________________________________________"
toss-up,energy,Short Answer,What type of device is used to quantitatively measure the heat released by chemical reactions and physical changes at constant volume?,BOMB CALORIMETER (DO NOT ACCEPT: CALORIMETER)
bonus,energy,Multiple Choice,Which of the following is closest to the correct global warming potential factor for nitrous oxide (N O)? 2 W) 3 X) 30 Y) 100 Z) 300,"Z) 300
High School Round 15A Page 8"
toss-up,math,Short Answer,Express the base twelve numeral ET [E T] in base 10.,142
bonus,math,Short Answer,A 10 X 10 [ten by ten] grid contains 100 unit squares with vertical and horizontal sides. How many squares with vertical and horizontal sides can be drawn whose 4 vertices are also vertices of the unit squares?,"385
_______________________________________________________"
toss-up,biology,Multiple Choice,Which of the following terms is used to describe the center of the field of vision? W) Optic nerve X) Fovea [FOH-vee-uh] Y) Pupil Z) Blind spot,X) FOVEA
bonus,biology,Multiple Choice,Injury to cranial nerve III would result in an inability to do which of the following? W) Smell X) Chew food Y) Move eyes to the left Z) Feel pain in the eye area,"Y) MOVE EYES TO THE LEFT
High School Round 15A Page 9"
toss-up,physics,Multiple Choice,What must be the capacitance in farads of a capacitor storing 10 joules of energy and having 1 volt potential difference between its plates? W) 2 X) 20 Y) 200 Z) 2000,X) 20
bonus,physics,Short Answer,A necessary condition for a standard laser is that a population of atoms or molecules must have more members in an excited metastable state than in a lower energy state. What is the term for this scenario?,"POPULATION INVERSION
_______________________________________________________"
toss-up,energy,Multiple Choice,Which of the following compounds is an additive to natural gas that serves as an odorant? W) Hydrogen sulfide X) tert-Butylthiol [turt-byoo-til-THY-ol] Y) Acetylsalicylate [uh-seet-l-suh-LIS-uh-layt] Z) Methylamine [meth-uhl-a-MEEN],X) TERT-BUTYLTHIOL
bonus,energy,Short Answer,Calculate the number of air changes per hour in a 10′ x 10′ x 20′ [10 feet by 10 feet by 20 feet] apartment given a leakage rate of 10 cubic feet per minute.,"0.3
High School Round 15A Page 10"
toss-up,math,Short Answer,"On an average day, Kedar receives 10 spam emails. However, on some days he receives more, and on some days he receives less. What probability distribution best represents the probability that he will receive a certain number of spam emails on a given day?",POISSON DISTRIBUTION
bonus,math,Multiple Choice,"The tangent line to the graph y = e2 – x [y equals e to the power of the quantity two minus x] at the point (1, e) [one, e] intersects both coordinate axes. What is the area of the triangle formed by this tangent line and the coordinate axes? W) 2e X) e2 – 1 [e squared minus one] Y) e2 [e squared] Z) 4e [four e]","W) 2e
_______________________________________________________"
toss-up,chemistry,Multiple Choice,"In the Haber process, one mole of nitrogen gas reacts with three moles of hydrogen gas to produce two moles of ammonia. The process is exothermic. If a particular Haber synthesis is at equilibrium [ee-kwuh-LIB-ree-uhm], which of the following changes to the reaction’s conditions are predicted by Le Chatelier’s principle to INCREASE the yield of ammonia? W) Adding a catalyst X) Increasing the temperature Y) Increasing the pressure of the reaction mixture Z) Increasing the volume of the reaction vessel",Y) INCREASING THE PRESSURE OF THE REACTION MIXTURE
bonus,chemistry,Short Answer,"Nitrogen monoxide reacts with hydrogen gas to form water vapor and nitrogen gas. A 1 liter vessel contains an equilibrium [ee-kwuh-LIB-ree-uhm] mixture of 28 moles of N , 10 moles of H O, 2 moles of NO, and 1 mole of H . Calculate K for this 2 2 2 c reaction.","700
High School Round 15A Page 11"
toss-up,biology,Short Answer,Pluripotent [ploor-uh-POHT-nt] cells develop from what type of connective tissue?,MESENCHYME (ACCEPT: MESENCHYMAL)
bonus,biology,Multiple Choice,"In 1937, a medicinal elixir produced by a pharmaceutical company killed 71 adults and 34 children because the solvent for the drug was diethylene [dy- E-thi-leen] glycol, a chemical used now as antifreeze. Diethylene glycol is toxic because it is converted to oxalic acid by alcohol dehydrogenase [dee-HY-druh-juh-nays] and other enzymes, which damages the kidneys and brain. If given early enough, ethanol is a treatment for this poisoning. Which of the following reasons is the most likely explanation for why ethanol is an effective treatment? W) Ethanol is an allosteric inhibitor of alcohol dehydrogenase X) Ethanol is a more competitive substrate for alcohol dehydrogenase than diethylene glycol Y) Diethylene glycol has a stronger affinity for ethanol than for alcohol dehydrogenase Z) Ethanol cleaves the diethylene glycol molecule through an electrophilic attack on the alpha- carbon of diethylene glycol","X) ETHANOL IS A MORE COMPETITIVE SUBSTRATE FOR ALCOHOL
DEHYDROGENASE THAN DIETHYLENE GLYCOL
High School Round 15A Page 12"
