type,subject,format,question,answer
bonus,biology,Multiple Choice,A sperm cell is found to have 18 chromosomes. How many molecules of DNA were present during Metaphase I of the cell cycle? W) 18 X) 36 Y) 72 Z) 144,"Y) 72
________________________________________________________________________"
toss-up,chemistry,Multiple choice,Which of the following elements is the least reactive? W) Xenon X) Lithium (read as: LI-thee-uhm) Y) Aluminum Z) Iodine,W) XENON
bonus,chemistry,Multiple Choice,What is the oxidation number of tin in the following formula: (NH ) SnCl ? 4 2 6 W) -4 X) -2 Y) +2 Z) +4,"Z) +4
Round 11 Page 7"
toss-up,biology,Multiple Choice,Students are given an organism and asked to create an experiment to determine whether it is ectothermic. They vary room temperature and record whether the body temperature of the organism changes. Which result would be consistent with an ectothermic organism? W) The organism's body temperature would not vary with room temperature X) The organism's body temperature would vary inversely with room temperature Y) The organism's body temperature would vary with room temperature Z) The organism's body temperature would only vary when the room temperature increased,"Y) THE ORGANISM'S BODY TEMPERATURE WOULD VARY WITH ROOM
TEMPERATURE"
bonus,biology,Multiple Choice,"A student wants to know if drinking caffeinated coffee before an exam increases performance. To test this hypothesis, the student gives half the class caffeinated coffee and half of the class decaffeinated coffee. What is the independent variable? W) The students X) Exam performance Y) Caffeine consumption prior to exam Z) There is no independent variable","Y) CAFFEINE CONSUMPTION PRIOR TO EXAM
________________________________________________________________________"
toss-up,physics,Short Answer,"What principle states that the more precisely we know the location of a particle, the less precisely we know its momentum?","HEISENBERG UNCERTAINTY PRINCIPLE (ACCEPT: UNCERTAINTY
PRINCIPLE)"
bonus,physics,Short Answer,"In addition to the mutual uncertainties of position and momentum, which other set of mutual uncertainties did Heisenberg discover?","ENERGY AND TIME
Round 11 Page 8"
toss-up,,Multiple Choice,17) EARTH AND SPACE Multiple Choice Uranus is most similar in size and composition to what other planet? W) Mars X) Jupiter Y) Saturn Z) Neptune,Z) NEPTUNE
bonus,,Multiple Choice,"17) EARTH AND SPACE Multiple Choice Uranus is unique among the planets in our solar system because: W) It has a highly elliptical orbit, and is occasionally further from the Sun than Neptune X) It is the only outer planet with an icy shell Y) Its rotational axis is nearly parallel with its orbital plane Z) It orbits the Sun in a clockwise direction, opposite all other planets","Y) ITS ROTATIONAL AXIS IS NEARLY PARALLEL WITH ITS ORBITAL PLANE
________________________________________________________________________"
toss-up,math,Short Answer,"What is the range of the set {4, 3, 7, 9, and 8}?",6
bonus,math,Short Answer,"If 1543 is the nth term of the arithmetic sequence that begins -7, -2, 3, what is the value of n?","311
Round 11 Page 9"
toss-up,biology,Multiple Choice,"Homologous structures in animals are evidence supporting evolutionary theory, because these structures: W) Perform similar functions, but do not share the same basic structure X) Can differ in appearance between animals, but are modifications of the same basic structure Y) Are produced by identical genes, which reside in all animals that share the homologous structure Z) Appear identical in all animals that share the homologous structure","X) CAN DIFFER IN APPEARANCE BETWEEN ANIMALS, BUT ARE
MODIFICATIONS OF THE SAME BASIC STRUCTURE"
bonus,biology,Multiple Choice,What do the human appendix and the python pelvic spurs have in common? W) They are both homologous X) They are both analogous Y) They are both monophyletic organs Z) They are both vestigial organs,"Z) THEY ARE BOTH VESTIGIAL ORGANS
________________________________________________________________________"
toss-up,physics,Multiple Choice,A magnet would NOT attract which of the following substances? W) Aluminum X) Iron Y) Cobalt Z) Gadolinium,W) ALUMINUM
bonus,physics,Multiple Choice,On what object does the magnetic force act in an electromagnetic motor? W) Brush X) Wire Y) Bearing Z) Commutator,"X) WIRE
Round 11 Page 10"
toss-up,chemistry,Multiple Choice,What is the name for a chemical bond that involves sharing the electrons between two non-metals? W) Ionic X) Polar Y) Covalent Z) Electric,Y) COVALENT
bonus,chemistry,Multiple Choice,"In a lead battery, which of the following changes are occurring? W) Lead loses electrons while hydrogen gains electrons X) Lead oxide loses electrons while hydrogen gains electrons Y) Lead loses electrons while lead oxide gains electrons Z) Lead gains electrons while lead oxide loses electrons","Y) LEAD LOSES ELECTRONS WHILE LEAD OXIDE GAINS ELECTRONS
________________________________________________________________________"
toss-up,chemistry,Multiple Choice,"In the notation 3d2, the 2 refers to: W) The energy level of the electrons X) The number of electrons in the orbital 3d Y) The number of d orbitals in the energy level 3 Z) The total number of electrons in the n = 3 shell",X) THE NUMBER OF ELECTRONS IN THE ORBITAL 3d.
bonus,chemistry,Short Answer,What is the maximum number of electrons that can be held in the fourth quantum energy level?,"32
Round 11 Page 11"
toss-up,math,Multiple Choice,"Which of the following equations describes a parabola that has a vertex at (-2,3)? W) y = -2(x + 2)2 - 3 X) y = -2(x + 2)2 + 3 Y) y = -2(x - 2)2 - 3 Z) y = -2(x – 2)2 + 3",X) y = -2(x + 2)2 + 3
bonus,math,Short Answer,What is the equation for the axis of symmetry for the function f(x) = -x2 + 2x + 3?,"x = 1
________________________________________________________________________"
toss-up,energy,Short Answer,Which photosynthetic process is most associated with anabolism?,CALVIN CYCLE
bonus,energy,Short Answer,Chlorophyll pigments contain which metal ion at the center of their chlorine ring?,"MAGNESIUM (ACCEPT: Mg2+)
Round 11 Page 12"
toss-up,,Short Answer,25) EARTH AND SPACE Short Answer The two largest ice sheets on Earth are well known: the Antarctic and Greenland ice sheets. On which continent can the third largest ice sheet be found?,SOUTH AMERICA
bonus,,Short Answer,25) EARTH AND SPACE Short Answer There are concerns that melting ice in Greenland might further influence climate by altering oceanic circulation patterns. One possible effect would be lower temperatures in Northern Europe. Name the current serving as an important transporter of heat that would have to be altered for this to occur?,"THE GULF STREAM (ACCEPT: NORTH ATLANTIC DRIFT)
Round 11 Page 13"
