type,subject,format,question,answer
toss-up,energy,Multiple Choice,7) Energy – Multiple Choice What nonrenewable energy source represents the greatest percentage of US energy consumption? W) Coal X) Natural gas Y) Propane Z) Petroleum,Z) PETROLEUM
bonus,energy,Multiple Choice,"7) Energy – Multiple Choice According to the U.S. Energy Information Administration, which of the following sectors consumed the most energy in the United States in 2014? W) Commercial X) Residential Y) Transportation Z) Industrial","Z) INDUSTRIAL
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"8) Math – Short Answer If a equals 6 cosine theta and b equals 6 sine theta, what is the square root of open parenthesis a2 + b2 close parenthesis?",6
bonus,math,Short Answer,8) Math – Short Answer What is the median of the set of the first 2017 even positive integers?,"2018
2017 Regional High School NSB® PAGE 4"
toss-up,chemistry,Short Answer,9) Chemistry – Short Answer How many d electrons are present in a cobalt ion in the +2 state?,7
bonus,chemistry,Short Answer,9) Chemistry – Short Answer Rank the following four elements in terms of increasing melting point: 1) Boron; 2) Sodium; 3) Lithium; 4) Tungsten.,"2, 3, 1, 4 (ACCEPT: SODIUM, LITHIUM, BORON, TUNGSTEN)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,biology,Multiple Choice,10) Biology – Multiple Choice In what part of a plant is the casparian strip located? W) The bark X) The stomatal guard cells Y) The endodermis of the root Z) The stem cortex,Y) THE ENDODERMIS OF THE ROOT
bonus,biology,Short Answer,10) Biology – Short Answer What type of symmetry do platyhelminths [plat-ih-HELL-minths] possess?,"BILATERAL
2017 Regional High School NSB® PAGE 5"
toss-up,physics,Short Answer,"11) Physics – Short Answer Given a graph with acceleration on the y-axis and time on the x-axis, what physical quantity does the area under the curve represent?",VELOCITY (ACCEPT: CHANGE IN VELOCITY)
bonus,physics,Multiple Choice,"11) Physics – Multiple Choice If one left-circularly polarized laser beam and one right-circularly polarized laser beam with the same amplitude and frequency are combined into a single beam, what is the polarization of the resulting beam? W) Circular X) Elliptical Y) Linear Z) Unpolarized","Y) LINEAR
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,12) Earth and Space – Multiple Choice Which of the following minerals is not a carbonate? W) Rhodochrosite X) Fluorite Y) Azurite Z) Calcite,X) FLUORITE
bonus,,Short Answer,"12) Earth and Space – Short Answer A star has five times the radius of the Sun, and the temperature in kelvins of its surface is twice that of the Sun. How many times as luminous as the Sun is it?","400
2017 Regional High School NSB® PAGE 6"
toss-up,math,Short Answer,13) Math – Short Answer How many faces does a hexagonal pyramid have?,7
bonus,math,Short Answer,13) Math – Short Answer Two dice are rolled. What is the probability that the results are the same or that the sum is 8?,"5/18
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,14) Energy – Multiple Choice DOE researchers are studying unique chemical bonds formed by interactions between lithium cations [CAT-eye-onz] and organo-aluminum compounds. Which of the following bonds are formed by these interactions? W) Two-center one-electron bonds X) Two-center two-electron bonds Y) Three-center two-electron bonds Z) Four-center one-electron bonds,Y) THREE-CENTER TWO-ELECTRON BONDS
bonus,energy,Short Answer,14) Energy – Short Answer Identify all of the following three statements that are true regarding ethanol fuel: 1) E15 is a renewable fuel; 2) Ethanol blender pumps are most commonly found in the Midwest; 3) E15 produces less carbon monoxide emissions than pure gasoline.,"2 AND 3
2017 Regional High School NSB® PAGE 7"
toss-up,,Multiple Choice,15) Earth and Space – Multiple Choice Which of the following materials would make the best aquitard? W) Sand X) Limestone Y) Clay Z) Gravel,Y) CLAY
bonus,,Multiple Choice,"15) Earth and Space – Multiple Choice Which of the following statements is NOT true regarding neutron stars? W) They are supported by electron degeneracy pressure X) Pulsars are thought to be a type of neutron star Y) After initial neutrino burn-off, neutron stars cool slowly due to their small surface area Z) The center of the Crab Nebula is a neutron star","W) THEY ARE SUPPORTED BY ELECTRON DEGENERACY PRESSURE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,biology,Short Answer,16) Biology – Short Answer What type of muscle is found in the intestinal wall?,SMOOTH (ACCEPT: SMOOTH MUSCLE)
bonus,biology,Multiple Choice,16) Biology – Multiple Choice Metallothionein [meh-talloh-THIGH-uh-nin] is a protein that has been engineered into rice in order to promote iron uptake in the small intestine. This is because iron uptake requires which of the following elements? W) Phosphorus X) Selenium Y) Sulfur Z) Chlorine,"Y) SULFUR
2017 Regional High School NSB® PAGE 8"
toss-up,physics,Multiple Choice,"17) Physics – Multiple Choice A 10,000-kilogram truck is rolling at 2 meters per second when 5000 kilograms of cargo is dropped into it. Which of the following, in meters per second, is closest to the truck's speed afterwards? W) 1 X) 1.3 Y) 1.5 Z) 2",X) 1.3
bonus,physics,Short Answer,17) Physics – Short Answer Identify all of the following three statements that are true of light: 1) Diffraction is an example of the wave-nature of light; 2) Interference is an example of the wave-nature of light; 3) The energy carried by light is directly proportional to frequency.,"ALL (ACCEPT: 1, 2, 3)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,chemistry,Multiple Choice,18) Chemistry – Multiple Choice What is the most likely type of interaction between the side chains of the amino acids leucine [LOO-seen] and phenylalanine [Fennel-AL-ah-neen]? W) Ionic X) Hydrophobic Y) Hydrogen bonding Z) Dipole [DYE-pole]-dipole,X) HYDROPHOBIC
bonus,chemistry,Short Answer,18) Chemistry – Short Answer Consider the SN2 reaction of 1-chloropentane with the azide [AY-zide] ion. What is the LUMO [LOO-mo] of the electrophile in this reaction?,"SIGMA-STAR ORBITAL (ACCEPT SIGMA-STAR C-Cl ORBITAL, SIGMA ANTIBONDING C-Cl
ORBITAL)
2017 Regional High School NSB® PAGE 9"
toss-up,,Short Answer,19) Earth and Space – Short Answer Which of the four terrestrial planets is most unlike the others in density?,MARS
bonus,energy,Multiple Choice,19) Earth and Space – Multiple Choice What phenomenon is believed to be the main driver in the accelerated expansion of the universe? W) Dark matter X) Black hole evaporation Y) Dark energy Z) Quantum gravity,"Y) DARK ENERGY
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,chemistry,Short Answer,20) Chemistry – Short Answer Identify all of the following three statements concerning enthalpy [EN-thul-pee] that are TRUE: 1) The enthalpy [EN-thul-pee] of formation of diamond is equal to zero; 2) The enthalpy change of an isothermal contraction is less than zero; 3) The enthalpy of solution of ammonium nitrate is greater than zero.,3
bonus,chemistry,Short Answer,20) Chemistry – Short Answer Identify all of the following three compounds that have a standard enthalpy of formation of zero: 1) Ozone; 2) Diamond; 3) Rhombic sulfur.,"3
2017 Regional High School NSB® PAGE 10"
toss-up,physics,Short Answer,"21) Physics – Short Answer In a viscous fluid, what is the type of flow characterized by having layers of currents that are all parallel to the flow?",LAMINAR (ACCEPT: STREAMLINE)
bonus,physics,Short Answer,"21) Physics – Short Answer An ideal pendulum has a period of 1 second. If its mass is multiplied by 3 and its length is multiplied by 4, in seconds, what is the new period of the pendulum?","2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,22) Math – Short Answer What is 4 times 3 squared?,36
bonus,math,Short Answer,"22) Math – Short Answer Johnny is asked by his teacher to subtract 4 from a number and multiply the result by 5. Instead, he subtracts 5 and then multiplies the result by 4, giving him 168. What is the correct answer to the teacher’s question?","215
2017 Regional High School NSB® PAGE 11"
toss-up,biology,Short Answer,23) Biology – Short Answer What type of cells are found in the lacunae [lah-KOO-nay] of cartilage?,CHONDROCYTES
bonus,biology,Short Answer,23) Biology – Short Answer Identify all of the following three cell types that are leukocytes [LOO-koh-sites]: 1) Eosinophil [ee-oh-SIN-oh-fil]; 2) Basophil [BAY-zoh-fil]; 3) Erythrocyte [eh-RITH-roh-site].,"1 AND 2
2017 Regional High School NSB® PAGE 12"
