type,subject,format,question,answer
bonus,,Multiple Choice,7) ASTRONOMY Multiple Choice Astronomers will often refer to certain stars as low metal content stars. In this sense astronomers consider metals as any element: W) heavier than helium X) heavier than carbon Y) heavier than copper Z) heavier than iron,W) HEAVIER THAN HELIUM
toss-up,physics,Multiple Choice,Which of the following MOST directly determines the permittivity of a material: W) ability of the material to magnetize X) electrical susceptibility Y) electrical insulation capacity Z) electrical conductivity,X) ELECTRICAL SUSCEPTIBILITY
bonus,physics,Short Answer,What are the SI units for permittivity?,FARADS PER METER
toss-up,chemistry,Multiple Choice,Which of the following is one of the main reasons why oxygenates are used as gasoline additives: W) allow for more complete combustion X) decrease sulfur buildup in engine pistons Y) prevent water condensation in stored fuels Z) corrosion inhibition,W) ALLOW FOR MORE COMPLETE COMBUSTION
bonus,chemistry,Short Answer,"Consider the following equilibrium reaction, PCl ↔ PCl + Cl . If a 2 mole sample of PCl dissociates to give 0.2 moles of Cl 5(gas) 3(gas) 2(gas) 5 2 at equilibrium, find the molar amounts, to the 1st decimal place, of PCl at equilibrium: 5","1.8
(Solution: 2 – 0.2 = 1.8)"
toss-up,biology,Short Answer,During what phase of meiosis-one do homologous chromosomes exchange genetic information?,PROPHASE-ONE (ACCEPT: PROPHASE)
bonus,biology,Short Answer,"Order the following 3 choices from the EARLIEST stage to the LATEST stage of ovarian follicle development, and identify which of the structures is typically the LARGEST: secondary follicle; corpus luteum; corpus albicans","SECONDARY FOLLICLE; CORPUS LUTEUM; CORPUS ALBICANS;
LARGEST = CORPUS LUTEUM"
toss-up,math,Short Answer,A circle has a diameter of 32 meters. Find the degree measure of the central angle of a sector of the circle if its arc length measures 8π meters:,"90
(Solution: arc/circumference = nº/360º; n = 90º or (8π/2π16)(360º) = 90º)"
bonus,math,Short Answer,"Find the sum of the first 10 terms of the arithmetic sequence whose first three terms are 7, 11, and 15:",250
toss-up,earth science,Multiple Choice,Which of the following is the most common type of ocean tide throughout the world and is the type found along the U.S. Pacific coast: W) diurnal X) semidiurnal Y) mixed Z) zonal,Y) MIXED
bonus,earth science,Multiple Choice,In which of the following regions of the world’s oceans are you most likely to find the greatest uniformity in density changes with increasing depth: W) equator X) tropics Y) high latitudes Z) desert latitudes,"Y) HIGH LATITUDES
(Solution: at high polar latitudes, change is nearly constant)"
toss-up,,Multiple Choice,13) GENERAL SCIENCE Multiple Choice Which of the following is a jaw-less fish: W) lungfish X) catfish Y) lamprey Z) sturgeon,Y) LAMPREY
bonus,,Short Answer,"13) GENERAL SCIENCE Short Answer In the northern hemisphere, name all of the following 4 northern degree latitudes that will experience a 12-hour length of day during the vernal equinox: 0º; 10º; 15º; 20º",ALL
toss-up,,Short Answer,"14) ASTRONOMY Short Answer As a comet approaches the Sun, most of its icy substances are released during what phase change process?",SUBLIMATION
bonus,,Multiple Choice,14) ASTRONOMY Multiple Choice During which of the following orbital arrangements can a transit occur for the planet Venus: W) opposition X) greatest eastern elongation Y) superior conjunction Z) inferior conjunction,Z) INFERIOR CONJUNCTION
toss-up,physics,Short Answer,What is the general term for the process of making different types of semiconductors by adding slight amounts of impurities into the silicon matrix?,DOPING
bonus,physics,Short Answer,What specific type of semiconductor is produced by doping silicon with arsenic?,N-TYPE
toss-up,chemistry,Multiple Choice,"The reaction CuCl + Na S  CuS + 2NaCl , is an example of 2 2 2 what class of chemical reaction: W) synthesis X) single replacement Y) double replacement Z) decomposition",Y) DOUBLE REPLACEMENT
bonus,chemistry,Short Answer,Name all of the following 4 species that contain an odd number of electrons: O 1–; O 2–; SO ; CO 2 2 2,"O 1–
2"
toss-up,biology,Multiple Choice,Which of the following is the most common term for an area of primitive cells in plants where active cell division occurs: W) meristem X) ground tissue Y) primary cells Z) germinal tissue,W) MERISTEM
bonus,biology,Short Answer,What is the layer typically found between 2 plant cell walls of adjoining plant cells which is composed of pectin?,MIDDLE LAMELLA
toss-up,math,Short Answer,What is the name for the test that can be used to visually determine whether or not a relation defined by a graph represents a function?,VERTICAL LINE TEST (ACCEPT: VERTICAL LINE)
bonus,math,Short Answer,"Find the x and y intercepts of the line passing through the point (4, 8) that is perpendicular to the line 3x – 6y – 12 = 0:","X-INTERCEPT = (8, 0) (ACCEPT: 8); Y-INTERCEPT = (0, 16) (ACCEPT: 16)"
toss-up,earth science,Multiple Choice,Which of the following is a medium or coarse-grained rock that consists primarily of plagioclase feldspar and pyroxene and is essentially the plutonic equivalent of basalt: W) diorite X) rhyolite Y) andesite Z) gabbro,Z) GABBRO
bonus,earth science,Multiple Choice,Scoria is most typically described as having which of the following textures: W) phaneritic X) fragmental Y) porphyritic Z) vesicular,Z) VESICULAR
toss-up,,Multiple Choice,20) GENERAL SCIENCE Multiple Choice Blepharitis (read as: bleff-ah-rye-tis) in humans is an inflammation of the: W) urinary bladder X) eyelid Y) fingernail Z) tongue,X) EYELID
bonus,,Multiple Choice,20) GENERAL SCIENCE Multiple Choice Which of the following is a principal component of a siderite meteorite: W) neptunium X) carbon Y) iron Z) erbium,Y) IRON
toss-up,,Short Answer,21) ASTRONOMY Short Answer Which 2 of the following 4 factors most directly determine the apparent visual magnitude of a star: distance from Earth; intrinsic brightness; color; age,DISTANCE FROM EARTH; INTRINSIC BRIGHTNESS
bonus,,Short Answer,21) ASTRONOMY Short Answer What 2 characteristics of Uranus are most commonly noted as the reasons why Uranus was not discovered until the late 1700’s?,"APPARENT MAGNITUDE; ORBITAL PERIOD ( ACCEPT: BRIGHTNESS or
MAGNITUDE)"
toss-up,physics,Short Answer,"In the electrolysis of water, if the production of each molecule of oxygen requires 4 units of electricity, each hydrogen molecule will require how many units of electricity?",2
bonus,physics,Short Answer,What is the maximum number of 100-watt light bulbs that can run on a 110-volt residential circuit protected by a 15-amp fuse without blowing the fuse?,"16
(Solution: 100W/110 = 0.9 amps; 15 amp fuse/0.9 amp = 16.7 or 16 bulbs)"
toss-up,chemistry,Short Answer,What are the 2 alkenes (read as: al-KEENS) with the shortest carbon chains and lowest molecular weights?,ETHYLENE; PROPYLENE (ACCEPT: ETHENE; PROPENE)
bonus,chemistry,Short Answer,Arrange the following 4 metals in order of increasing reactivity in dilute HCl: zinc; aluminum; gold; calcium,GOLD; ZINC; ALUMINUM; CALCIUM
toss-up,biology,Short Answer,Which one of basic plant cell types has a primary and secondary cell wall that is dead when mature?,SCLERENCHYMA
bonus,biology,Short Answer,Name all of the following 4 plants that produce seeds: cycads; ferns; mosses; conifers,CYCADS; CONIFERS
toss-up,chemistry,Short Answer,What is the general name for a substance that facilitates a chemical reaction by providing an alternative reaction pathway with a lower activation energy while remaining unaltered?,CATALYST
bonus,chemistry,Short Answer,"You need to prepare 500 milliliters of a 0.100 molar NaOH solution from a 0.250 molar solution. What volume, in milliliters, of the 0.250 molar solution must be diluted to 500 milliliters?","200
(Solution: M V = M V ; (0.250M)(x) = (0.100M)(500ml), x = 200 ml)
1 1 2 2"
