type,subject,format,question,answer
bonus,biology,Multiple Choice,"Which of the following is the RNA complementary sequence of the following sequence: 5’CCGCGA 3’ (read as: 5-prime, CCGCGS, 3-prime) W) 5’ UCGCGG 3’ (read as: 5-prime, UCGCGG, 3-prime) X) 5’ GGCGCU 3’ Y) 5’ GGCGCT 3’ Z) 5’ TCGCGG 3’",W) 5’ UCGCGG 3’
toss-up,chemistry,Short Answer,"For the following 3 processes, predict whether the change in enthalpy, or ∆Sº (read as: delta S naught), is positive or negative, respectively: 1) decomposition of ammonium nitrate 2) sublimation of dry ice 3) condensation of gaseous iodine to liquid iodine",1) +; 2) +; 3) –
bonus,chemistry,Short Answer,"Consider the following equilibrium reaction, PCl ↔ PCl + Cl . If a 1-liter flask contains 0.02 moles of PCl and 0.02 moles of Cl at 5(gas) 3(gas) 2(gas) 3 2 equilibrium, how many moles of PCl are in the flask. Assume the equilibrium constant is 5 × 10–2. 5","8 × 10–3 (ACCEPT: 0.008)
(Solution: K = [PCl ][Cl ]/[PCl ] = (0.02)(0.02)/(0.05) = 0.008 moles)
c 3 2 5"
toss-up,physics,Short Answer,"During beta minus decay, what nucleon type is reduced by one?",NEUTRON
bonus,physics,Multiple Choice,Which of the following is NOT true of the Hall effect: W) it can be used to measure the strength of a magnetic field X) it is a consequence of a current carrying wire in a magnetic field Y) it was one of the first direct indications that negative charges are what move in conductors Z) it cannot distinguish between positive and negative particles,"Z) IT CANNOT DISTINGUISH BETWEEN POSITIVE AND NEGATIVE
PARTICLES"
toss-up,,Short Answer,18) GENERAL SCIENCE Short Answer What are the Ice Cube observatory under construction at the South Pole and the ANTARES telescope off the coast of France primarily designed to detect?,NEUTRINOS
bonus,,Multiple Choice,"18) GENERAL SCIENCE Multiple Choice During the winter solstice in the northern hemisphere, which of the following northern latitude positions will have a day length of 10.1 hours: W) 30º X) 40º Y) 50º Z) 60º",W) 30º
toss-up,earth science,Multiple Choice,"During the past 500,000 years, there have been how many periods of major glaciation on Earth: W) 2 X) 3 Y) 4 Z) 5",Z) 5
bonus,earth science,Multiple Choice,"A rising parcel of air reaches the lifting condensation level at 2,000 meters at a dew point temperature of 15ºC. At 3,000 meters, the temperature of this parcel of air will on average be: W) 15ºC X) 10ºC Y) 6ºC Z) 3ºC","X) 10ºC
(Solution: wet-adiabatic lapse rate ~ 5ºC/1000 meters)"
toss-up,math,Short Answer,Of the following 5 functions identify all that are NOT differentiable for all real numbers: | x | (read as: absolute value of x); cosine(x); tangent(x); ex; the greatest integer function,| x |; TAN(x); THE GREATEST INTEGER FUNCTION
bonus,math,Short Answer,"The curve defined by the equation, Ax2 + Bx + Cy2 + Dy + E =0, can be an ellipse if which of the constants are positive?",A AND C
toss-up,,Short Answer,21) ASTRONOMY Short Answer What 3 elements are most prominent in the carbon fusion cycle?,CARBON; NITROGEN; OXYGEN
bonus,energy,Short Answer,"21) ASTRONOMY Short Answer If the surface of a star is 15,000 kelvin, at what wavelength, in nanometers rounded to the nearest whole number, does it emit its maximum energy?","200
(Solution: λ = 3 × 106/15,000 K = 200 nm)
max"
toss-up,biology,Short Answer,What cell type is MOST directly responsible for secreting the bone matrix in developing humans?,OSTEOBLASTS (DO NOT ACCEPT: OSTEOCYTE)
bonus,biology,Short Answer,What specific human bone cell is antagonistic to osteoblasts and is known to cause apoptosis (read as: A-pop-TOE-sis) of osetoblasts in vitro?,OSTEOCLASTS
toss-up,chemistry,Short Answer,"Of the following 5 alkanes, which one has the LEAST combined strain energy from angle strain and torsional strain: [read slowly] cyclopropane; cyclobutane; cyclopentane; cyclohexane; cyclo-octane",CYCLOHEXANE
bonus,chemistry,Short Answer,What is the most common name for the conformation that the ring structure of cyclohexane adopts to reach a strain-free value?,CHAIR
toss-up,physics,Short Answer,What is the name of the universal constant that relates atomic spectra of elements to that of hydrogen?,RYDBERG CONSTANT (ACCEPT: RYDBERG)
bonus,physics,Short Answer,"Assuming the universal gravitational constant is 6.67 × 10–11 newton-meters squared per kilogram squared, what is the gravitational attraction, in newtons, between two, 10-kilogram perfectly uniform spheres separated by a center-to-center distance of 10 meters?","6.67 × 10–11
(Solution: F = [(6.67 × 10-11)(10)(10)]/102 = 6.67 × 10-11 NEWTONS)"
toss-up,biology,Short Answer,Intestinal absorption of what vitamin is most directly dependent on intrinsic factor?,"B
12"
bonus,biology,Short Answer,What plant hormone is primarily responsible for apical dominance in angiosperms?,AUXIN (ACCEPT: INDOLE-ACETIC ACID or IAA)
