type,subject,format,question,answer
bonus,chemistry,Multiple Choice,16) Chemistry – Multiple Choice Which of the following is correct concerning VSEPR [VESS-pur] geometries? W) Trigonal bipyramidal [bye-peer-ah-MID-ul] complexes have four ligands X) Methane molecules have a carbon atom with an sp2 hybridization [HIGH-brih-dye-ZAY-shun] Y) See-saw compounds have one central atom lone pair Z) The triiodide [try-EYE-oh-died] ion adopts a bent geometry,Y) SEE-SAW COMPOUNDS HAVE ONE CENTRAL ATOM LONE PAIR
toss-up,math,Short Answer,"17) Math – Short Answer The point (–7, 6) is reflected across the x-axis and the resulting point is then translated 2 units left. What are the coordinates of the final image point?","(–9, –6) (ACCEPT: x = –9 AND y = –6)"
bonus,math,Short Answer,"17) Math – Short Answer In a circle with radius 4, to the nearest integer, what is the area of a circular segment defined by an arc of 90 degrees?","5
******************"
toss-up,,Multiple Choice,18) Earth & Space – Multiple Choice Cepheid [SEF-ee-id] variables are useful as standard candles because their luminosity is proportional to which of the following? W) Their period of oscillation X) Their mass Y) Their temperature Z) Their age,W) THEIR PERIOD OF OSCILLATION
bonus,,Short Answer,18) Earth & Space – Short Answer Identify all of the following three layers of the Sun’s atmosphere that are typically only seen in visible light during a solar eclipse: 1) Photosphere; 2) Chromosphere; 3) Corona.,"2, 3"
toss-up,physics,Short Answer,19) Physics – Short Answer Euler defined precession as a process that represents a rotation around the external z-axis of a rotating body. What process that results in swaying of the axis of rotation during precession is defined as representing a change in the second Euler angle?,NUTATION (ACCEPT: FREE NUTATION)
bonus,physics,Short Answer,"19) Physics – Short Answer A fire engine has a siren that wails at a frequency of 2000 hertz. It drives toward you at 17 meters per second, while you are pulled over to let it pass. Later, you drive towards the fire engine at 17 meters per second, while it is parked. To the nearest hertz, what is the absolute difference between the frequencies you hear in these two circumstances?","5
******************"
toss-up,math,Short Answer,20) Math – Short Answer What is the integer part of the log base 6 of 2020?,4
bonus,math,Short Answer,20) Math – Short Answer What is the volume of the solid obtained by rotating about the y-axis the first-quadrant region bounded by y = x – x3 and y = 0?,4π/15 (ACCEPT: (4/15)π)
toss-up,biology,Short Answer,21) Biology – Short Answer ACTH and FSH are examples of what type of hormones that exclusively target other endocrine tissues?,TROPIC (DO NOT ACCEPT: TROPHIC)
bonus,biology,Short Answer,21) Biology – Short Answer A particular Next-Generation Sequencing technique works through detecting flashes of light that are enzyme-atically generated when a correct nucleotide is added. This happens because the addition of each nucleotide releases what high-energy ion?,"PYROPHOSPHATE (ACCEPT: DIPHOSPHATE, PPi)
******************"
toss-up,chemistry,Multiple Choice,22) Chemistry – Multiple Choice Which of the following substances has the most spontaneous reduction half-reaction? W) Fluorine X) Oxygen Y) Iodine Z) Sulfur,W) FLUORINE
bonus,chemistry,Short Answer,22) Chemistry – Short Answer Rank the following three substances in order of increasing melting point: 1) Sucrose; 2) Table salt; 3) Water.,"3, 1, 2"
toss-up,,Short Answer,"23) Earth & Space – Short Answer Conchoidal [kon-KOI-dal], fibrous, and splintery are all examples of what structural property of minerals?",FRACTURE
bonus,,Short Answer,23) Earth & Space – Short Answer A seismic wave denoted as PKP is detected following a seismic event. The K in PKP denotes that this wave has traveled through what layer of the Earth’s interior?,OUTER CORE (DO NOT ACCEPT: CORE)
