type,subject,format,question,answer
toss-up,biology,Short Answer,14) Biology – Short Answer Sea urchins and sand dollars belong to what phylum [FYE-lum]?,ECHINODERMATA
bonus,biology,Multiple Choice,14) Biology – Multiple Choice Cryptonephridia [kripto-neh-FRID-ee-ah] can be found in the excretory systems of which of the following organisms? W) Desert rats X) Mealworm beetle larvae Y) Horned lizards Z) Goldfish,"X) MEALWORM BEETLE LARVAE
2017 Regional High School NSB® PAGE 7"
toss-up,math,Short Answer,15) Math – Short Answer The sum of two consecutive prime numbers is 30. What is the larger of the two numbers?,17
bonus,math,Short Answer,15) Math – Short Answer A right circular cylinder has height 9 and diameter 14. What is its surface area?,"224π
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,chemistry,Multiple Choice,16) Chemistry – Multiple Choice Which of the following statements concerning hydrogen bonding is NOT true? W) Amines [ah-MEENS] can act as hydrogen bond donors and acceptors X) Ethers can form hydrogen bonds with each other Y) The salicylate [sah-LIH-sil-ate] anion [AN-eye-on] is stabilized by intramolecular hydrogen bonding Z) Hydrogen sulfide cannot engage in hydrogen bonding,X) ETHERS CAN FORM HYDROGEN BONDS WITH EACH OTHER
bonus,chemistry,Short Answer,16) Chemistry – Short Answer Rank the following four atoms in order of increasing atomic radius: 1) Lithium; 2) Fluorine [FLOOR-een]; 3) Sodium; 4) Chlorine.,"2, 4, 1, 3 (ACCEPT: FLUORINE, CHLORINE, LITHIUM, SODIUM)
2017 Regional High School NSB® PAGE 8"
toss-up,physics,Short Answer,17) Physics – Short Answer What type of elementary particle is thought not to exist in isolation because of color confinement?,QUARKS
bonus,physics,Short Answer,17) Physics – Short Answer What adjective is used to describe the magnetic properties of materials that have unpaired electrons and tend to be attracted by external magnetic fields?,"PARAMAGNETIC
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,18) Earth and Space – Short Answer Identify all of the following four rocks that would be classified as foliated metamorphic rocks: 1) Gneiss; 2) Marble; 3) Quartzite; 4) Phyllite.,"1, 4 (ACCEPT: GNEISS AND PHYLLITE)"
bonus,,Multiple Choice,18) Earth and Space – Multiple Choice Which of the following is NOT an example of hydrogenous sediments? W) Manganese nodules X) Evaporites Y) Siliceous ooze Z) Metal sulfides,"Y) SILICEOUS OOZE
2017 Regional High School NSB® PAGE 9"
toss-up,physics,Short Answer,19) Physics – Short Answer A standing wave is produced on a string fixed at both ends. What is the number of antinodes minus the number of nodes?,-1
bonus,physics,Short Answer,19) Physics – Short Answer A metal rod expands when heated. Identify all of the following 4 properties of the rod that would affect its fractional change in length: 1) Original length; 2) Mass; 3) Temperature change; 4) Material composition.,"3 AND 4
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,20) Math – Short Answer What is the slope of a line perpendicular to the line with equation 2x + 3y = 7?,"3/2 (ACCEPT: 1.5, 1 1/2)"
bonus,math,Short Answer,20) Math – Short Answer Express the base-8 number five-zero-four in base 16.,"ONE-FOUR-FOUR
2017 Regional High School NSB® PAGE 10"
toss-up,,Short Answer,21) Earth and Space – Short Answer Rank the following three magma types from least to greatest in terms of silica content: 1) Andesitic; 2) Rhyolitic; 3) Basaltic.,"3, 1, 2"
bonus,,Multiple Choice,21) Earth and Space – Multiple Choice Which of the following best explains the dryness of the Atacama desert? W) It is located in the rain shadow of the Andes X) It is primarily located in the horse latitudes Y) Low pressure over the Pacific prevents raincloud formation Z) Warm Pacific waters carry away rain clouds,"W) IT IS LOCATED IN THE RAIN SHADOW OF THE ANDES
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,chemistry,Short Answer,22) Chemistry – Short Answer What is the IUPAC name of the smallest aromatic alcohol?,PHENOL
bonus,chemistry,Short Answer,22) Chemistry – Short Answer Identify all of the following three statements that are characteristic of an SN2 reaction: 1) The reaction occurs with inversion; 2) The reaction does not occur with tertiary [TUR-shee-ary] alkyl [AL-kil] halides [HAY-lides]; 3) The reaction is faster with alkyl fluorides than with alkyl iodides.,"1 AND 2
2017 Regional High School NSB® PAGE 11"
toss-up,biology,Short Answer,23) Biology – Short Answer To what phylum [FYE-lum] do most mushrooms belong?,BASIDIOMYCOTA
bonus,biology,Short Answer,23) Biology – Short Answer Identify all of the following three organisms that are platyhelminths [plat-ih-HELL- minths]: 1) Octopus; 2) Hookworm; 3) Liver fluke.,"3
2017 Regional High School NSB® PAGE 12"
