type,subject,format,question,answer
bonus,math,Short Answer,Express [the quantity 1 plus 2 i divided by the quantity 4 minus 5 i] in standard a bi form.,"+ i [DO NOT ACCEPT: ]
-6/41 + (13/41) (-6 +13i)/41
ROUND 12 Page 5"
toss-up,physics,Multiple Choice,"When a resistor, inductor, and capacitor are connected in series to an AC generator, the current through the capacitor must be in phase with the voltage across which of the following? W) The capacitor X) The inductor Y) The entire circuit Z) The resistor",Z) THE RESISTOR
bonus,physics,Multiple Choice,"In a series resonant circuit, the circuit impedance at resonance is always which of the following? W) Equal to the resistance X) Equal to the capacitive reactance Y) Equal to the inductive reactance Z) Greater than the capacitive reactance",W) EQUAL TO THE RESISTANCE
toss-up,,Multiple Choice,12) EARTH AND SPACE Multiple Choice Which of the following processes leads directly to the formation of topsoil and subsoil in the A and B horizons? W) Erosion and deposition X) Erosion and leaching Y) Weathering and leaching Z) Weathering and deposition,Y) WEATHERING AND LEACHING
bonus,,Short Answer,"12) EARTH AND SPACE Short Answer Taking the value of the Hubble constant to be 75 kilometers per second per megaparsec, if a galaxy is observed with a recessional velocity of 50 kilometers per second, what is its distance, in kiloparsecs, to two significant figures?","670
ROUND 12 Page 6"
toss-up,biology,Multiple Choice,Which of the following venomous snakes produces mostly neurotoxins? W) Black mamba X) Eastern diamondback rattlesnake Y) Cottonmouth Z) Copperhead,W) BLACK MAMBA
bonus,biology,Short Answer,"What is the name of the plant hormone, produced in older leaves, root caps, and stems, which promotes bud and seed dormancy?",ABSCISIC ACID (ACCEPT: ABSCISIN II AND DORMIN)
toss-up,chemistry,Multiple Choice,Which of the following molecules can ionize in water? W) Ethyl acetate X) Diethyl ether Y) Acetic acid Z) Acetic anhydride,Y) ACETIC ACID
bonus,chemistry,Multiple Choice,Which of the following best explains the relative acidity of carboxylic acids? W) Resonance-stabilized conjugate base X) Long O-H bond length Y) Polar covalent O-H bond Z) sp2-hybridized carbonyl carbon,"W) RESONANCE-STABILIZED CONJUGATE BASE
ROUND 12 Page 7"
toss-up,physics,Multiple Choice,The root mean square voltage of a sinusoidal AC coupled circuit is approximately equal to its maximum value multiplied by which of the following? W) 0.5 X) 0.7 Y) 1.4 Z) 1.7,X) 0.7
bonus,physics,Short Answer,"In one cycle, a heat engine exhausts 3000 joules of heat while performing 1500 joules of work. What is its percentage of efficiency to the tenths place?",33.3%
toss-up,math,Short Answer,"If the graph of y x [y equals open parenthesis x minus 2 close parenthesis squared minus three]is transl2ated 5 units up and 2 units to the right, what is the vertex of the new parabola obtained?= ( – 2)– 3","(4, 2)"
bonus,math,Short Answer,Solve for x in standard form.,"i
ROUND 12 Page 8"
toss-up,chemistry,Short Answer,What is the term that describes the temperature at which ferromagnetic materials no longer exhibit spontaneous magnetization?,CURIE (ACCEPT: CURIE POINT)
bonus,chemistry,Short Answer,What isotope will be formed when oxygen-19 undergoes beta minus decay?,FLUORINE-19 (ACCEPT: F-19)
toss-up,,Multiple Choice,18) EARTH AND SPACE Multiple Choice Which of the following types of smog in the boundary layer of the atmosphere contains sulfur dioxide? W) Oxidizing X) Photochemical Y) Reducing Z) Boundary layer,Y) REDUCING
bonus,,Multiple Choice,18) EARTH AND SPACE Multiple Choice Glacial striations indicate which of the following? W) The absolute age of a glacial event X) The direction of glacial advancement Y) The direction of glacial retreat Z) The thickness of the glacier,"X) THE DIRECTION OF GLACIAL ADVANCEMENT
ROUND 12 Page 9"
toss-up,biology,Short Answer,What is the common name of a living species in the order Proboscidea [pro-bos-SID-ee-uh]?,ELEPHANTS (ACCEPT: AFRICAN ELEPHANT OR ASIAN ELEPHANT)
bonus,biology,Multiple Choice,In which of the following glands do hematopoietic [hi-mat-oh- poi-EE-tik] stem cells develop into T cells? W) Pineal [PIN-ee-uh] X) Thymus [THY-muhs] Y) Pituitary [pi-TOO-i-ter-ee] Z) Adrenal,X) THYMUS
toss-up,energy,Multiple Choice,What does it mean when a wind generator has a cut-in speed of 3 meters per second? W) It won't produce any power unless the wind speed is lower than 3 meters per second X) It will stop producing power at 3 meters per second to protect itself from breaking Y) It will produce the maximum power at 3 meters per second Z) It won't produce any power unless the wind speed is higher than 3 meters per second,"Z) IT WON'T PRODUCE ANY POWER UNLESS THE WIND SPEED IS HIGHER
THAN 3 METERS PER SECOND"
bonus,energy,Short Answer,"Nuclides, such as U-235 and Pu-239, are often used as fuel in light water nuclear reactors. These isotopes are considered both fissile and fissionable because they are capable of undergoing fission after capturing what type of neutrons?","THERMAL (ACCEPT: SLOW)
ROUND 12 Page 10"
toss-up,chemistry,Multiple Choice,"Which of the following, when added to an aqueous [ay- KWEE-uhs] sample containing calcium carbonate, would be most likely to produce bubbles? W) Hydrogen chloride X) Water Y) Ammonia Z) Lithium hydroxide",W) HYDROGEN CHLORIDE
bonus,chemistry,Multiple Choice,"Which of the following sets are all strong electrolytes? W) Hydrogen chloride, phosphoric acid, acetic acid X) Hydrogen chloride, sodium hydroxide, phosphoric acid, potassium hydroxide Y) Hydrogen iodide, hydrogen bromide, lithium hydroxide, nitric acid Z) Ammonia, potassium hydroxide, sodium hydroxide, lithium hydroxide","Y) HYDROGEN IODIDE, HYDROGEN BROMIDE, LITHIUM HYDROXIDE, NITRIC
ACID"
toss-up,math,Multiple Choice,"For f x x x , which of the following statements is NOT true? 2 ( ) = + 2 + 4 W) f x has a maximum value X) The graph of f is not a line Y) T(he) graph of fhas no x-intercepts Z) The graph offhas a y-intercept","W) f x HAS A MAXIMUM VALUE
( )"
bonus,math,Short Answer,"The volume of an open-ended circular cylinder is cubic centimeters, and its base has a radius of 4 meters. What is the surface area of the cylinder, in terms of π and in square meters? 32π","16π
ROUND 12 Page 11"
toss-up,physics,Multiple Choice,A wire of radius A carries a uniform current I. The total magnetic energy per unit length contained within the wire is which of the following? W) Proportional to A2 X) Proportional to A Y) Independent of A Z) Zero,Y) INDEPENDENT OF A
bonus,physics,Multiple Choice,"The period of a mass bouncing on a spring is measured in the reference frame of an observer as T. If the system were instead moving past the observer with a velocity of 0.8c, which of the following is closest to the period she would observe? W) 0.44T X) 0.6T Y) 1.7T Z) 1.9T",Y) 1.7T
toss-up,,Multiple Choice,24) EARTH AND SPACE Multiple Choice Which of the following is characteristic of a deep residual soil? W) Unaltered bedrock X) An immature soil Y) Soil that has been weathering for a long period of time Z) Soil derived from rocks exposed to the hydrosphere and atmosphere,Y) SOIL THAT HAS BEEN WEATHERING FOR A LONG PERIOD OF TIME
bonus,,Multiple Choice,"24) EARTH AND SPACE Multiple Choice The word “solstice” means “sunstop.” Which of the following does this reference? W) The Sun’s daily change in declination stops and reverses direction X) The Sun literally stops in our sky for a brief but measurable time Y) The Earth reaches the point where the Sun shines directly on the equator, restarting the solar calendar Z) The ancient belief that the Earth orbited the Sun ROUND 12 Page 12","W) THE SUN’S DAILY CHANGE IN DECLINATION STOPS AND REVERSES
DIRECTION"
toss-up,biology,Multiple Choice,Which of the following is NOT a seedless plant? W) St. John’s wort X) Hornwort Y) Whisk fern Z) Liverwort,W) ST. JOHN'S WORT
bonus,biology,Multiple Choice,"A Paramecium [par-uh-MEE-see-uhm] lives in fresh water and has a contractile vacuole [kuhn-TRAK-tl VAK-yoo-ohl] that allows it to regularly expel excess water that enters its cell. Which of the following is correct? W) The inside of the cell is hypertonic compared to the outside of the cell, so water enters the cell through osmosis X) The inside of the cell is hypotonic to the outside of the cell, so water enters the cell through osmosis Y) The inside and outside of the cell are isotonic, but water enters the cell as the Paramecium swims around Z) The cellular processes of the Paramecium produce a lot of excess water, so it needs to get rid of the extra water","X) THE INSIDE OF THE CELL IS HYPOTONIC TO THE OUTSIDE OF THE CELL,
SO WATER ENTERS THE CELL THROUGH OSMOSIS
ROUND 12 Page 13"
