type,subject,format,question,answer
bonus,chemistry,Multiple Choice,Which of the following would you expect to have an electron affinity of zero: W) chlorine X) carbon Y) hydrogen Z) helium,Z) HELIUM
toss-up,biology,Multiple Choice,"What specific part of the human brain has the most influence on heart rate, sleep, body temperature, and metabolism, and is a large part of the ventral portion of the diencephalon (read as: die-en-SEFF-ah-lon): W) hypothalamus (read as: hypo-THAL-ah-mus) X) cerebellum Y) pituitary Z) sella turcica (read as: TURR-sik-ah)",W) HYPOTHALAMUS
bonus,biology,Short Answer,Name all of the following 5 muscles that are NOT part of the human rotator cuff: supraspinatus; infraspinatus; subscapularis; teres minor; latissimus dorsi,LATISSIMUS DORSI
toss-up,math,Short Answer,Solve the following inequality for x: x2 < 3x,0 < x < 3
bonus,math,Short Answer,"What is the least common multiple of the following 4 numbers: 12, 15, 16, 20",240
toss-up,earth science,Short Answer,What is the specific name for the tides that occur during the first and third-quarter phases of the Moon and have the smallest range?,NEAP TIDES (ACCEPT: NEAP)
bonus,earth science,Multiple Choice,"Typically, thin veils or sheets of white fibrous clouds composed entirely of ice crystals which can sometimes cover the whole sky are called: W) alto-cumulus X) cirro-stratus Y) nimbo-stratus Z) alto-stratus",X) CIRRO-STRATUS
toss-up,,Multiple Choice,13) GENERAL SCIENCE Multiple Choice Suppose you measured the voltage of a fully-charged 12-volt battery and you get 3 identical results of 10.45 volts. Which of the following BEST describes your data: W) precise but not accurate X) accurate but not precise Y) both accurate and precise Z) neither accurate nor precise,W) PRECISE BUT NOT ACCURATE
bonus,,Short Answer,"13) GENERAL SCIENCE Short Answer Giving your answer in proper scientific notation, convert 100 millimeters into kilometers:",1 x 10-4 (DO NOT ACCEPT 10-4)
toss-up,,Multiple Choice,14) ASTRONOMY Multiple Choice Which of the following can you estimate BEST if you know the color of a star: W) luminosity X) elemental makeup Y) temperature Z) mass,Y) TEMPERATURE
bonus,,Multiple Choice,14) ASTRONOMY Multiple Choice Which of the following is closest to the maximum apparent brightness of the brightest star in the night sky from anywhere on Earth: W) –15 X) –1.5 Y) 4.5 Z) 6,X) –1.5
toss-up,physics,Multiple Choice,The area under the curve of a velocity versus time graph represents: W) acceleration X) velocity Y) displacement Z) position,Y) DISPLACEMENT
bonus,physics,Multiple Choice,Which of the following is NOT true: W) a spring scale can be used to indirectly measure acceleration X) momentum is a vector Y) impulse is a vector Z) a change in direction of an object’s motion cannot affect its momentum,"Z) A CHANGE IN DIRECTION OF AN OBJECT’S MOTION CANNOT AFFECT
ITS MOMENTUM"
toss-up,chemistry,Short Answer,What is the name for the voltaic cells in which the reactants are continuously supplied to the cell and the products are continuously removed?,FUEL CELL (ACCEPT: HYDROGEN-OXYGEN FUEL CELL)
bonus,chemistry,Multiple Choice,A Lewis base is defined as any species that does which of the following in a chemical reaction: W) donates a proton X) accepts a proton Y) donates a pair of electrons Z) accepts a pair of electrons,Y) DONATES A PAIR OF ELECTRONS
toss-up,biology,Short Answer,What is the area of the human brain that functions to allow the two hemispheres to communicate?,CORPUS CALLOSUM
bonus,biology,Multiple Choice,Myelination of nerves is an adaptation to: W) increase axon lifetime X) increase speed of nerve conduction Y) protect nerves from damage Z) prevent nerves from misfiring,X) INCREASE SPEED OF NERVE CONDUCTION
toss-up,math,Short Answer,"In a Venn diagram, what is the most appropriate name of the rectangle that contains the circles that represent the subsets?",UNIVERSAL SET
bonus,math,Short Answer,How many different letter arrangements are possible with the six letters in the word ‘SECOND’?,"720
(Solution: 6! = 720)"
toss-up,earth science,Multiple Choice,Which of the following is a rock that is commonly made of microscopic shells: W) limestone X) schist Y) shale Z) quartzite,W) LIMESTONE
bonus,earth science,Short Answer,In what Era of the geological time scale did mammals and grasses become abundant?,CENOZOIC
toss-up,,Short Answer,20) GENERAL SCIENCE Short Answer What technology used to transmit digital information specifically takes advantage of the property of light called total internal reflection?,FIBER OPTICS
bonus,,Short Answer,20) GENERAL SCIENCE Short Answer What is the generic name for the trade-named drug Tylenol?,ACETAMINOPHEN
toss-up,,Short Answer,"21) ASTRONOMY Short Answer If a stargazer in Vermont during the midnight April sky follows the pointer stars of the Big Dipper about 35º in the opposite direction of Polaris, which one of the following 5 constellations will she most likely encounter: Bootes; Libra; Canus Major; Leo; Lepus",LEO
bonus,,Short Answer,"21) ASTRONOMY Short Answer To an observer on the Moon, in what phase would the Earth appear when an observer on Earth saw the Moon in its 3rd quarter?","FIRST QUARTER
(Solution: to observers on the Moon the Earth goes through opposite phases to the moon)"
toss-up,physics,Short Answer,"What is the mass, in kilograms, of a 5-kilogram rock on a planet with a gravitational acceleration one-half that of the Earth’s?",5
bonus,physics,Short Answer,"What is the specific gravity, to the first decimal place, of a cubic foot of metal that has a density of 188 pounds per cubic foot if water has a density of 62.4 pounds per cubic foot?","3.0
(Solution: 188/62.4 = 3.01)"
toss-up,chemistry,Multiple Choice,Which of the following is NOT generally true regarding trends for the representative elements in the Periodic Table: W) nonmetals predominate the periodic table X) metallic character increases from top to bottom Y) nonmetallic character increases from left to right Z) atomic radii increases from top to bottom,W) NONMETALS PREDOMINATE THE PERIODIC TABLE
bonus,chemistry,Short Answer,Which one of the following 5 atoms can violate the octet rule with more than 8 electrons: O; F; Cl; N; C,Cl
toss-up,biology,Short Answer,What substance converts pepsinogen (read as: pep-SIN-oh-gen) into its active form in the human stomach?,HCl (ACCEPT: HYDROCHLORIC ACID) (DO NOT ACCEPT: GASTRIC JUICES)
bonus,biology,Short Answer,What specific cells of the human stomach secrete pepsinogen?,CHIEF CELLS (ACCEPT: CHIEF)
toss-up,chemistry,Multiple Choice,Boyle’s gas law concerns which of the following two variables: W) volume and pressure X) volume and temperature Y) pressure and temperature Z) pressure and moles,W) VOLUME AND PRESSURE
bonus,chemistry,Short Answer,"What mass of sodium hydroxide, in grams, would contain 40 grams of oxygen?","100
(Solution: NaOH = 40g × 1 mol O/16 × 1 mol NaOH/1 mol O × 40g NaOH/1 mol NaOH = 100g)"
