type,subject,format,question,answer
bonus,biology,Short Answer,"By number, identify all of the following four phrases that would NOT be indicative of a healthy stream ecosystem: 1) woody riparian zone that is equal to or greater than stream width; 2) abundant algal mats in stream channel; 3) stream channel with abundant large rocks and old logs; 4) banks unstable with easily disturbed loose soil.","2, 4"
toss-up,physics,Multiple Choice,"Which of the following is the correct relationship of half-life T 1/2 and mean life [tau] of an unstable particle, if λ [lambda] is the decay constant? W) T = λ/ [H𝜏alf-life equals lambda over tau] 1/2 X) T = /λ [Half-life equals tau over lambda] 1/2 Y) T = lo𝜏g e [Half-life equals tau log base 2 of e] 1/2 2 Z) T = 𝜏 ln (2) [Half-life equals tau natural log of 2] 1/2 𝜏 ANSWER𝜏: Z) T = ln (2) 1/2 𝜏 BONUS 20) PHYSICS Multiple Choice What is the image position in centimeters of a narrow object placed 100 centimeters from a 50 centimeter focal length lens? W) 20 X) 25 Y) 50 Z) 100","Z) 100
High School Round 16 A Page 10"
toss-up,math,Multiple Choice,"What is the largest possible real domain of the function h x x [h of x equals the natural log of the quantity x squared minus 9]? 2 ( ) = ln( – 9W)) X) [the open interval from negative infinity to negative 3 union the open inte(r−v∞al ,f∞ro)m 3 to positive infinity] Y) (−∞,− 3)∪(3,∞) Z) (−3,3) AN(S3W,∞E)R: X) (−∞,−3)∪(3,∞) BONUS 21) MATH Short Answer Solve the following equation for x over the interval x π: sin x−sinx [2 sine squared of x minus sine of x minus 1 equals 0]. 2 0 ≤ < 2 A2NSW ER: π– 1 = π0 AND π /2 , 7 /6, 11 /6 TOSS-UP 22) EARTH AND SPACE Multiple Choice The interstellar medium is primarily composed of two components, a warm ionized phase and a cool neutral phase. Which of the following is approximately the temperature in Kelvin of the cool phase? W) 1 X) 10 Y) 100 Z) 1000",Y) 100
bonus,,Multiple Choice,22) EARTH AND SPACE Multiple Choice Which of the following geometries is inconsistent with a flat universe? W) Infinite X) Toroidal [toh-ROID-l] Y) Horn Z) Conical,"Y) HORN
High School Round 16 A Page 11"
toss-up,chemistry,Multiple Choice,A variety of manufacturing processes may be employed in nanotechnology. Which of the following processes can coat almost anything by transferring material from its source to the substrate without changing chemical composition? W) E-beam X) Nanoscale printing Y) Vapor deposition Z) Soft lithography,Y) VAPOR DEPOSITION
bonus,chemistry,Short Answer,"Arrange the following three methods of solvent degassing in order from least effective to most effective: 1) atmosphere exchange under sonication, 2) purging, 3) freeze-pump-thaw.","2, 1, 3 (ACCEPT: PURGING, ATMOSPHERE EXCHANGE UNDER SONICATION,
FREEZE-PUMP-THAW)"
toss-up,biology,Multiple Choice,Lysosomes [LY-suh-sohms] are membrane-enclosed organelles in a cell containing an array of enzymes. Which of the following is closest to the pH of these vesicles? W) 5 X) 6 Y) 7 Z) 8,W) 5
bonus,biology,Short Answer,"With regard to the maturation of an erythrocyte [ih-RITH-ruh-syt], arrange the following four choices in correct sequence starting with the cell type after the proerythroblast [proh-i-RITH-ruh-blast] and ending with the mature erythrocyte: 1) Basophilic [bay-suh-FIL-ik] erythroblast, 2) Reticulocyte [ri-TIK-yoo-luh-syt], 3) Orthochromatic [ohr- thuh-kroh-MAT-ik] normoblast, 4) Polychromatophilic [poh-lee-kroh-muh-tuh-fil-ik] erythroblast.","1, 4, 3, 2 (ACCEPT: BASOPHILIC ERYTHROBLAST, POLYCHROMATOPHILIC
ERYTHROBLAST, ORTHOCHROMATIC NORMOBLAST, RETICULOCYTE)
High School Round 16 A Page 12"
toss-up,physics,Multiple Choice,"In a nuclear plant, 1 kilogram of mass is converted to energy. Given c = 3 x 108 meters per second, how much energy would be produced? W) 9 megajoules X) 9 gigajoules Y) 3 terajoules Z) 90 petajoules",Z) 90 PETAJOULES
bonus,physics,Multiple Choice,"Bats find their prey in the dark via echolocation [ek-oh-loh-KAY- shuhn]. Given that the speed of sound is 300 meters per second, if a bat emits a chirp at a frequency of 66 kilohertz, what is the smallest size of insect in millimeters it is able to detect? W) 0.2 X) 1 Y) 5 Z) 16","Y) 5
High School Round 16 A Page 13"
