type,subject,format,question,answer
toss-up,math,Multiple Choice,"If the surface area of a cube is 96 square units, which of the following is the length of a diagonal of a face of the cube? W) X) 4 Y) 4√2 Z) 4√3 16√2","X)
4√2"
bonus,math,Short Answer,Determine the largest possible real domain of y [y equals √𝑥−1 the fraction with numerator the square root of the quantity x minus 1 and denominator 2 = √𝑥 − 1 the square root of the quantity x squared minus 1 ].,"x
> 1"
toss-up,physics,Multiple Choice,"If two inductance coils of inductance L are connected in parallel, but are well separated, the equivalent inductance of the system is which of the following? W) 0.5L X) L Y) 2L Z) L2",W) 0.5L
bonus,physics,Multiple Choice,"Two balls are dropped one second apart from a tall building. Given g as 10 meters per second squared and neglecting air resistance, what is the approximate distance in meters between the two balls three seconds after the first ball is dropped? W) 20 X) 25 Y) 45 Z) Depends on the masses",X) 25
toss-up,,Multiple Choice,18) EARTH AND SPACE Multiple Choice Which of the following theories describes the random movement of small particles in the atmosphere? W) Diffusion X) Reynolds number Y) Brownian motion Z) Kinetic,Y) BROWNIAN MOTION
bonus,,Short Answer,"18) EARTH AND SPACE Short Answer Igneous [IG-nee-uhs] rocks and magmas are classified into four main compositional groups: ultramafic, mafic, intermediate, and felsic, based on the content of what chemical compound?",SILICA
toss-up,biology,Short Answer,"What is the term for the process in which a reptile sheds its outer layer of skin, or an arthropod [AHR-thruh-pod] or crustacean [kruh-STAY-shuhn] sheds its outer shell?",ECDYSIS (ACCEPT: MOLTING)
bonus,biology,Short Answer,The acronym NAD stands for what phrase?,NICOTINAMIDE ADENINE DINUCLEOTIDE
toss-up,energy,Short Answer,Cadmium and boron are used in a nuclear reactor to absorb which subatomic particle?,NEUTRON
bonus,energy,Multiple Choice,"Which of the elements, used as a nuclear fuel, is most abundant in the Earth's crust? W) Uranium X) Plutonium Y) Thorium Z) Americium",Y) THORIUM
toss-up,chemistry,Multiple Choice,"When hydrogen reacts with 2-butanone, which of the following is the primary product? W) A primary aldehyde [AL-duh-hyd] X) A secondary aldehyde Y) A primary alcohol Z) A secondary alcohol",Z) A SECONDARY ALCOHOL
bonus,chemistry,Short Answer,Arrange the following three choices in order of increasing number of oxygen atoms: 1) one mole of carbon monoxide; 2) one mole of carbon dioxide; 3) one-half mole of calcium carbonate.,"1, 3, 2 (ACCEPT: ONE MOLE OF CARBON MONOXIDE; ONE-HALF MOLE OF
CALCIUM CARBONATE; ONE MOLE OF CARBON DIOXIDE)"
toss-up,math,Short Answer,"If two 6-sided fair dice are rolled, providing your answer as a fraction in lowest terms, what is the probability that both numbers will be even?","1
4"
bonus,math,Short Answer,Mary travels for 110 miles averaging 55 miles per hour and for 150 miles averaging 50 miles per hour. What is Mary’s average speed in miles per hour for the trip?,52
toss-up,physics,Multiple Choice,White light is incident on a diffraction grating. Which of the following colors will be diffracted through the largest angle? W) Red X) Yellow Y) Blue Z) Green,W) RED
bonus,physics,Multiple Choice,A square conducting loop of length L on a side carries a current i. Which of the following best characterizes the magnetic field at the center of the loop? W) Independent of L X) Inversely proportional to L Y) Proportional to L Z) Proportional to L2,X) INVERSELY PROPORTIONAL TO L
toss-up,,Multiple Choice,24) EARTH AND SPACE Multiple Choice Which of the following clockwise currents brings warm Caribbean waters into the Gulf of Mexico before joining the Gulf Stream? W) Caribbean system X) Loop Y) North Equatorial Z) Florida,X) LOOP
bonus,,Multiple Choice,24) EARTH AND SPACE Multiple Choice Which of the following does NOT describe the asthenosphere? W) Region of the lower mantle X) Viscous [VIS-kuhs] Y) Mechanically weak and ductile Z) Involved in plate tectonic movements,W) REGION OF THE LOWER MANTLE
toss-up,biology,Short Answer,Who discovered the antibiotic nature of penicillin in 1928?,"SIR ALEXANDER FLEMING (ACCEPT: ALEXANDER FLEMING, FLEMING)"
bonus,biology,Short Answer,"Of the following four choices, identify all that are involved in plant primary growth: 1) axillary bud meristem, 2) cork cambium, 3) apical meristem, 4) vascular cambium.","1, 3 (ACCEPT: AXILLARY BUD MERISTEM, APICAL MERISTEM)"
