type,subject,format,question,answer
bonus,math,Multiple Choice,"If f(x) [f of x]is a twice differentiable function where for all real numbers f’(x) [f prime of x]is less than 0 and f’’(x) [f double prime of x] is less than 0, with f(4) = 12 [f of four equals twelve] and f(5) = 9 [f of five equals nine], which of the following is a possible value for f(6) [f of six]? W) 3 X) 6 Y) 9 Z) 12","W) 3
______________________________________________________"
toss-up,energy,Short Answer,What is the term used to describe the medium in nuclear reactors that is used to reduce the speed of fast neutrons?,MODERATOR
bonus,energy,Short Answer,"Aside from any impurities, what is the co-product resulting from biodiesel production that is produced in far greater quantities than it is currently used?",GLYCERIN
toss-up,biology,Short Answer,What is a form of asexual reproduction in which young develop from unfertilized eggs?,PARTHENOGENESIS
bonus,biology,Multiple Choice,"Some plants are able to adapt to normally toxic levels of metals in soil by absorbing and storing high concentrations of the metals within themselves. By doing this, these plants are able to detoxify the surrounding soil. Restoration ecologists use these plants as a form of: W) Bioremediation, to remove harmful substances from the environment X) Bioremediation, to add helpful plant life to the environment Y) Biological augmentation, to add helpful plant life to the environment Z) Biological augmentation, to remove harmful substances from the environment","W) BIOREMEDIATION, TO REMOVE HARMFUL SUBSTANCES FROM THE
ENVIRONMENT
_______________________________________________________"
toss-up,chemistry,Short Answer,What is the chemical formula of the most stable ionic compound that forms between aluminum and sulfur?,"Al S (DO NOT ACCEPT: ALUMINUM SULFIDE)
2 3"
bonus,chemistry,Short Answer,"If a random element is picked from period 5 on the periodic table, what is the probability that the element will have a high energy electron in the d orbital?",8 / 9 (ACCEPT: 88 8/9%)
toss-up,math,Short Answer,"In statistical testing, what term describes the default position, that there is no relationship between the two measured phenomena?",NULL HYPOTHESIS
bonus,math,Multiple Choice,"Consider a criminal trial in which the defendant is innocent until proven guilty. If the jury rejects the null hypothesis when the defendant is innocent, which of the following has occurred? W) The jury made the right decision X) The jury committed a type I error Y) The jury committed a type II error Z) The jury committed a type III error","X) THE JURY COMMITTED A TYPE I ERROR
_______________________________________________________"
toss-up,physics,Short Answer,"To the nearest whole decibel, a doubling of sound intensity is equal to an increase of how many decibels?",3
bonus,physics,Short Answer,"Indicate, by number, all of the following quantities that would change if the radius of the Earth decreases but the mass remains the same: 1) length of day; 2) kinetic energy of rotation; 3) length of year.",1 AND 2
toss-up,,Multiple Choice,19) EARTH ANDE SPACE Multiple Choice Which of the following major U.S. rivers flows north? W) Snake River X) Connecticut River Y) Missouri River Z) Sacramento River,W) SNAKE RIVER
bonus,,Multiple Choice,19) EARTH AND SPACE Multiple Choice What are the two main factors that cause sound to travel such great distances in the SOFAR [SOH-fahr] channel? W) Temperature and salinity X) Pressure and salinity Y) Pressure and temperature Z) Temperature and latitude,"Y) PRESSURE AND TEMPERATURE
_______________________________________________________"
toss-up,chemistry,Short Answer,"Gypsum wallboard, commonly known as drywall, is a laminar, composite material composed of front and back paper with a hydrated gypsum core. What is the chemical formula for the hydrated gypsum?","CaSO  2 H O (DO NOT ACCEPT: CALCIUM SULFATE AND 2 MOLECULES OF
4 2
WATER)"
bonus,chemistry,Short Answer,"Molecule A, with oxidation number +1 [ plus one], and Molecule B, with oxidation number -2 [minus two], undergo a metathesis [muh-THAT-uh-sis] reaction. After the reaction, what are their oxidation numbers?",MOLECULE A: +1; MOLECULE B: -2
toss-up,biology,Short Answer,"In prokaryotic [proh-Kr-ee-OT-ik] DNA replication, what enzyme is responsible for unwinding the DNA double helix?",HELICASE
bonus,biology,Short Answer,"A man is born with webbed fingers and toes. His wife and their daughter do not have webbed fingers and toes. If webbed digits are a dominant trait, what fraction of this couple’s children would be expected to have webbed digits?","½
_______________________________________________________"
toss-up,energy,Multiple Choice,Which of the following regions of the United States has the greatest amount of installed wind power capacity? W) West coast X) Midwest Y) New England Z) Southeast,X) MIDWEST
bonus,energy,Short Answer,Most renewable electricity generation worldwide is generated by what form of renewable energy?,HYDROELECTRICITY (ACCEPT: HYDROPOWER )
toss-up,,Multiple Choice,23) EARTH AND SPACE Multiple Choice Which of the following lava characteristics does NOT affect the lava’s viscosity? W) Gas amount X) Temperature Y) Gas composition Z) Silica content,Y) GAS COMPOSITION
bonus,,Short Answer,23) EARTH AND SPACE Short Answer Anticlines are usually found in conjunction with what other type of fold?,SYNCLINE
