type,subject,format,question,answer
bonus,,Short Answer,"8) EARTH AND SPACE Short Answer By name or number, identify all of the following four choices that are critical attributes of index fossils: 1) long range through time, 2) easily recognizable, 3) abundant, 4) widespread habitats.","EASILY RECOGNIZABLE, ABUNDANT, WIDESPREAD HABITATS (ACCEPT: 2, 3,
4)
Round 12 Page 4"
toss-up,energy,Short Answer,What kind of antimatter was first trapped and studied at CERN in November of 2010?,ANTIHYDROGEN
bonus,energy,Short Answer,"Give the power rating of a household appliance, in watts, if the cost of continuously running it for 30 days at 10 cents per kilowatt hour is $36.","500
_______________________________________________________"
toss-up,biology,Multiple Choice,"Hemolymph (read as; HEE-moh-lim(p)f) in the insect Epicauta vittata (read as: eh-pee-KOH-tah vee-TAH-tah) has all of the following functions, EXCEPT: W) Carrying oxygen X) Circulating water Y) Circulating nutrients Z) Transporting immune cells",W) CARRYING OXYGEN
bonus,biology,Short Answer,Fungi are the only organisms to combine which two substances in their cell walls?,"CHITIN AND GLUCANS
Round 12 Page 5"
toss-up,math,Multiple Choice,"A polyhedron with seven faces, exactly five of which are rectangles, could be which of the following? W) Pentagonal prism X) Pentagonal pyramid Y) Hexagonal prism Z) Hexagonal pyramid",W) PENTAGONAL PRISM
bonus,math,Short Answer,"If chord AB is 8 units from the center of circle O with a radius of 17, what is the length of chord AB?","30
_______________________________________________________"
toss-up,biology,Short Answer,What is the name of the most important neurotransmitter for making skeletal muscles contract?,ACETYLCHOLINE
bonus,biology,Short Answer,"By name or number, identify all of the following four choices that could be considered phenophases: 1) first leaf, 2) end of flowering, 3) 50% color, 4) 50% leaf fall.","FIRST LEAF, END OF FLOWERING, 50% COLOR, AND 50% LEAF FALL
(ACCEPT: 1, 2, 3, 4 OR ALL)
Round 12 Page 6"
toss-up,energy,Short Answer,"In an AC circuit, if the voltage and current are 90 degrees out of phase, what term can be used to describe the load?",REACTIVE
bonus,energy,Multiple Choice,Which of the following components is the greatest contributor to no-load losses on transformers? W) Eddy current losses in the core laminations X) Heat losses due to no-load current Y) Dielectric losses Z) Hysteresis losses,"Z) HYSTERESIS LOSSES
_______________________________________________________"
toss-up,physics,Multiple Choice,Which of the following statements BEST describes why protons in the nucleus do NOT fly apart due to coulomb repulsion? W) The negative charges of the orbiting electrons neutralize the positive charges of the protons X) The coulomb force does not manifest within the nucleus Y) Neutrons cancel the coulomb repulsion Z) The strong force between quarks dominates,Z) THE STRONG FORCE BETWEEN QUARKS DOMINATES
bonus,physics,Short Answer,"A coil is wrapped with 200 turns of wire on a square frame with sides of 20 centimeters in length. A uniform magnetic field is applied perpendicular to the plane of the coil. If the field changes uniformly from 0.5 to 0 teslas in 8 seconds, what is the average value, to the nearest tenth volt, of the induced electromotive force?","0.5
Round 12 Page 7"
toss-up,biology,Multiple Choice,Which of the following ions is NOT directly involved in setting the voltage of a cell membrane? W) Ca2+ X) K+ Y) Na+ Z) Mg2+,Z) Mg2+
bonus,biology,Short Answer,"By name or number, identify all of the following five elements that can be defined as essential trace elements required to support human biochemical processes: 1) manganese, 2) magnesium, 3) bromine, 4) titanium, 5) selenium.","MANGANESE, MAGNESIUM, AND SELENIUM (ACCEPT: 1, 2, AND 5)
_______________________________________________________"
toss-up,math,Multiple Choice,Which of the following statements is TRUE about the function sin(x) f(x) = (read as: f of x equals sine of x over x squared)? x2 W) The graph of the function passes through the origin X) The function has a vertical asymptote Y) The function does not have a horizontal asymptote Z) The graph of the function is symmetric about the x-axis,X) THE FUNCTION HAS A VERTICAL ASYMPTOTE
bonus,math,Short Answer,"Providing your answer in simplest radical form, what is the eccentricity of the hyperbola (x (cid:0) 2)2 (cid:0) (y + 3)2 = 1 (read as: open parenthesis x minus 2 close 4 9 parenthesis squared over 4 minus open parenthesis y plus 3 close parenthesis squared over 9 equals 1)? 13","2
Round 12 Page 8"
toss-up,chemistry,Short Answer,Name the two spectator ions in the reaction of lead (II) nitrate and sodium sulfide.,"NO AND Na+ (ACCEPT: NITRATE AND SODIUM)
3−"
bonus,chemistry,Short Answer,"Place the following molecules or ions in order of increasing stability: He , O , O 2, He +, O . 2 2 2 − 2 2−","He , He +, O 2, O , AND O (ACCEPT: 1, 4, 3, 5, 2)
2 2 2 − 2− 2
_______________________________________________________"
toss-up,,Multiple Choice,18) EARTH AND SPACE Multiple Choice A granitic pluton is overlain by a sandstone. This relationship is an example of which of the following? W) Angular unconformity X) Nonconformity Y) Disconformity Z) Inclusion,X) NONCONFORMITY
bonus,,Short Answer,"18) EARTH AND SPACE Short Answer By name or number, put the following four metamorphic rocks in order from lowest to highest metamorphic grade: 1) migmatite, 2) schist, 3) slate, 4) gneiss (read as: NICE).","SLATE, SCHIST, GNEISS, MIGMATITE (ACCEPT: 3, 2, 4, 1)
Round 12 Page 9"
toss-up,chemistry,Short Answer,"By name or number, identify which of the following three species is paramagnetic: 1) CO, 2) CO+, 3) CO2+.",CO+ (ACCEPT: 2)
bonus,chemistry,Short Answer,"By name or number, order the following four elements from least to most exothermic electron affinity: 1) fluorine, 2) chlorine, 3) bromine, 4) iodine.","IODINE, BROMINE, FLUORINE, CHLORINE (ACCEPT: 4, 3, 1, 2)
_______________________________________________________"
toss-up,biology,Multiple Choice,Which of the following characteristics does NOT accurately describe organisms in the phylum Ctenophora (read as: teh-NOH-foh-rah)? W) Colloblasts X) Cilary comb rows Y) Tentacles Z) Biradial symmetry,Y) TENTACLES
bonus,biology,Short Answer,"By name or number, identify all of the following five organisms that are known as true hibernators because they lower their body temperature to conserve energy: 1) western garter snake, 2) woodchuck, 3) skunk, 4) brown bear, 5) little brown bat.","WESTERN GARTER SNAKE, WOODCHUCK, LITTLE BROWN BAT (ACCEPT: 1,
2, AND 5)
Round 12 Page 10"
toss-up,chemistry,Multiple Choice,Which of the following elements will react most vigorously with water to form hydrogen gas as a by-product? W) Magnesium X) Barium Y) Potassium Z) Bismuth,Y) POTASSIUM
bonus,chemistry,Multiple Choice,"If you want to separate a liquid mixture containing at least one volatile component, which of the following techniques could you use? W) Scrubbing X) Stripping Y) Electrorefining Z) Effusion","X) STRIPPING
_______________________________________________________"
toss-up,math,Short Answer,"Providing your answer in radians with positive r and theta between 0 and 2π, change the point (4, -4) from rectangular form to simplest polar form.","(4 2, 7π/4)"
bonus,math,Short Answer,"For which values of x is the following piecewise function continuous: f(x) = 0 if x is rational, and f(x) = 4x if x is irrational?","0
Round 12 Page 11"
toss-up,physics,Multiple Choice,"The resistance of a hot tungsten filament is about 10 times the cold resistance. What is the resistance, in ohms, of a 100 watt and 200 volt lamp filament when not in use? W) 20 X) 40 Y) 200 Z) 400",X) 40
bonus,physics,Short Answer,"An object is 48 centimeters tall. Its image is 40 centimeters tall, and 15 centimeters away from a mirror. How far, in centimeters, is the object from the mirror?","18
_______________________________________________________"
toss-up,biology,Short Answer,What kind of symmetry is associated with the process of cephalization?,BILATERAL
bonus,biology,Short Answer,"What is the correct linkage map for the genes P, Q, R, and S given the following recombination frequencies between each gene: P-Q, 22%; P-R, 8%; P-S, 6%; S-Q, 30%; R-Q, 13%; and R-S, 15%?","SPRQ (ACCEPT: QRPS)
Round 12 Page 12"
toss-up,chemistry,Multiple Choice,Which of the following compounds is NOT named CORRECTLY? W) SnF : stannous fluoride 2 X) CuCl: cuprous chloride Y) PbO : plumbic oxide 2 Z) FeO: ferric oxide,Z) FeO: FERRIC OXIDE
bonus,chemistry,Short Answer,"According to the Big Bang theory, stable isotopes of what five elements were produced shortly after the universe was formed?","HYDROGEN, HELIUM, LITHIUM, BORON, AND BERYLLIUM
Round 12 Page 13"
