type,subject,format,question,answer
bonus,math,Short Answer,6) Math – Short Answer What is the largest integer n such that 7 to the nth power divides 50 factorial?,8
toss-up,,Short Answer,7) Physical Science – Short Answer What is the term used to describe compounds with the same chemical formula but different arrangements of atoms?,ISOMERS
bonus,,Short Answer,"7) Physical Science – Short Answer The maximum amount of elemental barium allowed in drinking water by the EPA is 2 milligrams per liter. Barium has an atomic mass of 140 grams per mole. In millimoles and to two significant figures, what is the maximum amount of barium allowed in one liter of drinking water?",0.014
toss-up,,Short answer,"8) Earth and Space – Short answer Ferro-magnetic minerals in rocks can record important details of Earth’s magnetic field in the past. When these rocks are metamorphosed at high temperatures, they can lose this record. What is the name of the temperature at which this record of Earth’s magnetic field is lost?",CURIE TEMPERATURE (ACCEPT: CURIE POINT)
bonus,,Short answer,8) Earth and Space – Short answer Place the following three seafloor regions in order of increasing ocean water depth: 1) Abyssal [ah-BIS-ul] plain; 2) Oceanic ridge; 3) Oceanic trench.,"2, 1, 3"
toss-up,energy,Multiple Choice,9) Energy – Multiple Choice Scientists at Oak Ridge National Lab are part of a collaboration to study quark-gluon plasma. Which of the following statements is true of gluons? W) They are leptons X) They are fermions Y) They are bosons Z) They are mesons,Y) THEY ARE BOSONS
bonus,energy,Short Answer,"9) Energy – Short Answer As a part of the DUNE collaboration, Fermilab scientists are searching for neutrinos that only interact with other matter via gravity. What is the term for these neutrinos?","STERILE NEUTRINOS (ACCEPT: INERT
NEUTRINOS)"
toss-up,,Short Answer,10) Life Science – Short Answer What is the term for the openings on plant leaves that allow gas exchange with the atmosphere?,STOMATA (ACCEPT: STOMA)
bonus,,Short Answer,10) Life Science – Short Answer Place the following three neurons in chronological order of activation during a reflex arc: 1) Interneuron; 2) Motor neuron; 3) Sensory neuron.,"3, 1, 2"
toss-up,math,Short Answer,"11) Math – Short Answer The point (–5, 3) is reflected through the line y = x and then reflected through the y-axis. What are the coordinates of the resulting point?","(–3, –5) (ACCEPT: x = –3 AND y = –5)"
bonus,math,Short Answer,11) Math – Short Answer What is the area of a circle that circumscribes a rectangle with sides of lengths 12 and 14?,85π
toss-up,energy,Multiple Choice,12) Physical Science – Multiple Choice The Archimedes [ark-ih-MEE-deez] Principle is most related to which of the following concepts? W) Pressure X) Energy Y) Efficiency Z) Buoyancy,Z) BUOYANCY
bonus,,Short Answer,"12) Physical Science – Short Answer If a mercury barometer reads 760 mm, then, to the nearest whole meter, what value would a water barometer read at the same pressure?",10
toss-up,,Short Answer,13) Earth and Space – Short Answer NOx and SOx compounds play a significant role in acid rain formation. What are the two primary acids formed by these two groups of compounds?,SULFURIC ACID AND NITRIC ACID (in either order)
bonus,,Short Answer,13) Earth and Space – Short Answer Identify all of the following three rock types that are foliated: 1) Marble; 2) Quartzite; 3) Anthracite.,NONE
toss-up,energy,Short Answer,14) Energy – Short Answer Scientists at Argonne National Lab are developing lithium-ion battery cathodes that contain manganese instead of what element found in vitamin B12?,COBALT
bonus,energy,Multiple Choice,14) Energy – Multiple Choice Scientists at SLAC National Accelerator Lab are studying stishovite [STISH-oh-vyte]. What process is thought to produce stishovite on the surface of Earth? W) Meteorite impact X) Lightning strike Y) Low-grade metamorphism Z) High-grade metamorphism,W) METEORITE IMPACT
toss-up,,Short Answer,15) Life Science – Short Answer The MAP [map] kinase [KYE-nayse] pathway is a signaling cascade pathway where successive proteins become activated. Activation of these proteins is mediated by the addition of what inorganic functional group?,"PHOSPHATE (ACCEPT: PO 3 – )
4"
bonus,,Short Answer,15) Life Science – Short Answer Identify all of the following three factors that are density-dependent limiting factors to population growth: 1) Disease; 2) Predation; 3) Competition.,ALL
