type,subject,format,question,answer
toss-up,,Multiple Choice,11) LIFE SCIENCE Multiple Choice Which of the following animals would NOT be classified in the phylum [FY-luhm] cnidaria [ny-DAIR-ee-uh]? W) Portuguese man-of-war X) Ostrich plume hydroid Y) Aggregating anemone [uh-NEM-uh-nee] Z) Long-spined sea urchin,Z) LONG-SPINED SEA URCHIN
bonus,,Short Answer,11) LIFE SCIENCE Short Answer What is the name for viruses that infect only organisms in the domain Bacteria?,BACTERIOPHAGES (ACCEPT: PHAGES)
toss-up,energy,Multiple Choice,Trophic levels describe energy flow in an ecosystem. Which of the following statements about trophic levels is NOT true? W) Every organism’s trophic level is determined by its feeding behavior X) Every organism’s trophic level remains the same throughout its life span Y) Energy flows from primary producers to consumers Z) Some plants can be consumers,"X) EVERY ORGANISM’S TROPHIC LEVEL REMAINS THE SAME THROUGHOUT
ITS LIFE SPAN"
bonus,energy,Multiple Choice,"Compared to other methods of electricity production, hydroelectric power possesses all EXCEPT which of the following advantages? W) Low power cost X) Lack of air pollution Y) Flood prevention Z) Low environmental impact in case of disaster","Z) LOW ENVIRONMENTAL IMPACT IN CASE OF DISASTER
DOUBLE ELIMINATION – ROUND 3 ~"
toss-up,math,Short Answer,Evaluate [cosine of 60 degrees times sine of 45 degrees]. ° ° cos60 (sin45 ),"√2
4"
bonus,math,Short Answer,"In a class of 29 children, 20 children have a dog and 15 have a cat. What are the minimum number and maximum number, respectively, of children that could have both a dog and a cat?","MINIMUM 6, MAXIMUM 15"
toss-up,,Multiple Choice,"14) PHYSICAL SCIENCE Multiple Choice Which of the following is NOT true regarding radioactive decay? W) In gamma decay, no transmutation occurs X) Different isotopes of the same element will decay at the same rate Y) Radioactive decay may cause an atom to lose protons or neutrons Z) Radioactive decay is a process by which unstable atoms emit ionizing particles","X) DIFFERENT ISOTOPES OF THE SAME ELEMENT WILL DECAY AT THE SAME
RATE"
bonus,,Short Answer,14) PHYSICAL SCIENCE Short Answer A seismograph measures a wave that compresses and dilates the Earth as it travels. The seismograph has measured what type of wave?,"PRIMARY (ACCEPT: COMPRESSIONAL, P)
DOUBLE ELIMINATION – ROUND 3 ~"
toss-up,math,Short Answer,"What is the sum of the exterior angles of a triangle, one at each vertex?",360º
bonus,math,Short Answer,What is the length in units of the longest diagonal of a cube whose edge measures 5 units?,5√3
toss-up,,Multiple Choice,16) EARTH AND SPACE Multiple Choice How fast does the Sun rotate? W) Every 24 hours X) Every 31 days Y) Every 27 days Z) The Sun does not rotate,Y) EVERY 27 DAYS
bonus,,Multiple Choice,16) EARTH AND SPACE Multiple Choice Aerobraking is a method that can be used to slow a spacecraft down by having it drag through a planet's atmosphere. Why couldn't NASA use this method for the MESSENGER spacecraft? W) Mercury is too close to the Sun X) Mercury's atmosphere has too much corrosive methane in it Y) Mercury has little to no atmosphere Z) Mercury has insufficient gravity to permit it,"Y) MERCURY HAS LITTLE TO NO ATMOSPHERE
DOUBLE ELIMINATION – ROUND 3 ~"
toss-up,,Multiple Choice,"17) LIFE SCIENCE Multiple Choice While dissecting a plant in your botany class, which of the following tissues would you NOT see? W) Epidermis X) Xylem [ZY-luhm] Y) Ectoderm [EK-tuh-durm] Z) Sclerenchyma [skli-RENG-kuh-muh]",Y) ECTODERM
bonus,,Multiple Choice,"17) LIFE SCIENCE Multiple Choice In order to begin the digestive process, which of the following menu items would require the most salivary amylase? W) Spaghetti X) Green salad Y) Steamed clams Z) Fillet of fish",W) SPAGHETTI
toss-up,,Multiple Choice,18) GENERAL SCIENCE Multiple Choice Which of the following can NOT produce genetic variation in a bacterial population? W) Transduction X) Transformation Y) Meiosis [my-OH-sis] Z) Conjugation,Y) MEIOSIS
bonus,energy,Multiple Choice,18) GENERAL SCIENCE Multiple Choice All except which of the following are true of both mitochondria [my-tuh-KON-dree-uh] and chloroplasts? W) Both have their own genetic material separate from the cell nucleus X) Both divide at the same time as the cells in which they are found Y) Both use chemiosmosis to power energy conversions Z) Both reproduce through binary fission,"X) BOTH DIVIDE AT THE SAME TIME AS THE CELLS IN WHICH THEY ARE
FOUND
DOUBLE ELIMINATION – ROUND 3 ~"
toss-up,math,Short Answer,"Determine the value of the function [f over g of 4], if 𝑓 and g x x . �𝑔�(4) 2 A 𝑓N(𝑥S)W=E𝑥R: +242/𝑥7 (ACC(EP) T=: 33 3 -/ 75) BONUS 19) MATH Multiple Choice If 150% of 5c is b, what percentage of 2b is c? W) 5 % 1 X) 6 % 2 2 Y) 15% 3 Z) 75%","X) 6 %
2
3"
toss-up,,Multiple Choice,"20) PHYSICAL SCIENCE Multiple Choice Seismographs, used to keep track of earthquakes, use which of the following variables to measure earthquakes? W) The amplitude and frequency of water waves X) The rotational motion of the recording drum Y) The differential motion between two vibrating structures Z) The differential motion between a free mass and a supporting structure anchored to the ground","Z) THE DIFFERENTIAL MOTION BETWEEN A FREE MASS AND A SUPPORTING
STRUCTURE ANCHORED TO THE GROUND"
bonus,,Short Answer,"20) PHYSICAL SCIENCE Short Answer Light with a frequency of 7.5 x 1014 hertz strikes a plate. What is this light’s wavelength, to the nearest 100 nanometers?","400
DOUBLE ELIMINATION – ROUND 3 ~"
toss-up,,Multiple Choice,21) GENERAL SCIENCE Multiple Choice Humans cannot completely digest plants because we cannot break down their cell walls. Which of the following is an enzyme you would expect to be present in an herbivore? W) Amylase [AM-uh-lays] X) Cellulase Y) Pepsin Z) Chymotrypsin [ky-moh-TRIP-sin],X) CELLULASE
bonus,,Multiple Choice,21) GENERAL SCIENCE Multiple Choice Which of the following is NOT an adaptation for deep- diving marine mammals? W) Increased extremity blood circulation X) Muscles containing high concentrations of myoglobin [my-uh-GLOH-bin] Y) Bradycardia [brad-i-KAHR-dee-uh] Z) Apneustic breathing [ap-NOO-stik],W) INCREASED EXTREMITY BLOOD CIRCULATION
toss-up,,Multiple Choice,22) EARTH AND SPACE Multiple Choice Which of the following statements regarding Saturn is NOT true? W) It has a 29-year orbit around the Sun X) Its rotational axis is tilted 27° with respect to the orbital plane Y) Its seasons are about twice as long as corresponding seasons on Earth Z) Its rings are aligned with its equator,"Y) ITS SEASONS ARE ABOUT TWICE AS LONG AS CORRESPONDING
SEASONS ON EARTH"
bonus,,Short Answer,22) EARTH AND SPACE Short Answer You are an astronaut on the space station looking down on the city of Seattle at night. You can see a few city lights but it is quite cloudy below. What method of remote sensing would you most likely use due to these conditions?,"RADAR
DOUBLE ELIMINATION – ROUND 3 ~"
toss-up,,Multiple Choice,23) LIFE SCIENCE Multiple Choice Sharks do not have a swim bladder. What major organ controls buoyancy in sharks? W) Gallbadder X) Liver Y) Spiral organ Z) Lungs,X) LIVER
bonus,,Multiple Choice,"23) LIFE SCIENCE Multiple Choice Aerobic organisms fuel their metabolism by reducing molecular oxygen through respiration. Some organisms are able to undergo anaerobic respiration, where another oxidized molecule is substituted for oxygen. Which of the following would be a good substitute for oxygen in anaerobic respiration? W) Sulfite X) Sulfoxide Y) Sulfate Z) Sulfide",Y) SULFATE
toss-up,energy,Short Answer,"According to the American Council for an Energy-Efficient Economy in 2007, renewable energy is one pillar of sustainable energy. What is the other pillar?",ENERGY EFFICIENCY
bonus,energy,Multiple Choice,"Which of the following statements is NOT true about the Itaipu Dam? W) It is the largest operating hydroelectric facility in the world in terms of annual energy generation X) It is a binational undertaking Y) In 2009, the dam was damaged by a storm, temporarily blacking out the entire country of Paraguay Z) Its maximum height is equivalent to a 65-story building","Y) IN 2009, THE DAM WAS DAMAGED BY A STORM, TEMPORARILY BLACKING
OUT THE ENTIRE COUNTRY OF PARAGUAY
DOUBLE ELIMINATION – ROUND 3 ~"
toss-up,,Short Answer,"25) LIFE SCIENCE Short Answer A wild population of daisies exists where flowers are either white (rr) [little r little r] or red (RR) [big R big R]. Assuming that bees cross pollinate equally well between white and red flowers as they pollinate white or red flowers directly, what genotypes would you expect to be present in year 2?","RR, rr, Rr"
bonus,,Multiple Choice,25) LIFE SCIENCE Multiple Choice Which of the following can NOT be classified in the class Cephalopoda [sef-uh-luh-POD-uh]? W) Squid X) Cuttlefish Y) Nudibranch Z) Chambered nautilus,"Y) NUDIBRANCH
DOUBLE ELIMINATION – ROUND 3 ~"
