type,subject,format,question,answer
toss-up,,Multiple Choice,6) GENERAL SCIENCE Multiple Choice Which of the following diseases is NOT caused by a bacteria or a virus and is usually NOT passed down in humans genetically? W) Mad cow X) Lyme Y) Shingles Z) Rabies,W) MAD COW
bonus,,Short Answer,"6) GENERAL SCIENCE Short Answer What respective base units are used in the International System of Units for each of the following four measurements: 1) length, 2) mass, 3) temperature, 4) time.","1) LENGTH = METER, 2) MASS = KILOGRAM, 3) TEMPERATURE = KELVIN, 4)
TIME = SECOND"
toss-up,,Short Answer,"7) EARTH AND SPACE Short Answer What is the term for topographical highs that separate one watershed, or drainage basin, from another?",DIVIDE (ACCEPT: DRIANAGE DIVIDE or WATER DIVIDE)
bonus,,Multiple Choice,"7) EARTH AND SPACE Multiple Choice If water percolating through permeable material is stopped by a lens of non-porous material, which of the following would form? W) Artesian well X) Unconfined aquifer [AK-wuh-fer] Y) Perched aquifer Z) Aquiclude",Y) PERCHED AQUIFER
toss-up,,Multiple Choice,8) LIFE SCIENCE Multiple Choice Suppose your biological mother has blood type A and your biological father has blood type AB. Which of the following is definitely NOT your blood type? W) A X) B Y) AB Z) O,Z) O
bonus,,Short Answer,"8) LIFE SCIENCE Short Answer Of the three taxonomic domains, there is evidence that two of these domains are more closely related when compared to the third domain. Which two domains are most closely related?",EUKARYA (ACCEPT: EUKARYOTA) AND ARCHAEA
toss-up,math,Short Answer,What fractional part of a week is equivalent to 4 hours?,1/42
bonus,math,Short Answer,Factor completely over the integers: x x x 3 2,"x x x + 3 – 4 – 12.
( - 2)( + 2)( + 3)"
toss-up,energy,Multiple Choice,"Given that an object falls from the top of a building, at which of the following points during its fall does it have the most kinetic energy? W) Before it starts falling X) The instant it starts falling Y) Halfway down to the ground Z) The instant before impact",Z) THE INSTANT BEFORE IMPACT
bonus,energy,Short Answer,"To be able to quantify the energy produced by a solar collector, the following formula is utilized: [Q equals m times C sub p times the quantity T sub r minus T sub s], where is the collector heat rate; is the mass flowrate, 𝑄 = (𝑚)�𝐶𝑝�(𝑇𝑟 −𝑇𝑠) is the specific heat, is the temperature of the liquid in the return path, and is the 𝑄 𝑚 𝐶𝑝 temperature of the liquid in the supply path. Using 3000 operating hours in a year, compute the yearly heat rate prod𝑇u 𝑟 ction in kilojoules of a solar collector if m = 2 kilograms𝑇 p 𝑠 er hour, kilojoules over kilograms Kelvin, Kelvin, and Kelvin. 𝐶𝑝 = 4A NSWER: 1,200,000 𝑇𝑟 = 425 𝑇𝑠 = 375 Page 5 TOSS-UP 11) PHYSICAL SCIENCE Multiple Choice Which of the following is a halogen? W) Boron X) Fluorine Y) Calcium Z) Tin",X) FLUORINE
bonus,,Short Answer,"11) PHYSICAL SCIENCE Short Answer Two capacitors, each of capacitance 2 microfarads, are connected in series. What is their effective capacitance in microfarads?",1
toss-up,,Multiple Choice,12) GENERAL SCIENCE Multiple Choice A flame test is conducted during which different chemical compounds are lit on fire and the resulting colors are observed. A flame that is primarily blue in color with green on the outer parts of the flame would most likely be indicative of which of the following elements in the compound? W) Copper X) Calcium Y) Strontium Z) Sodium,W) COPPER
bonus,,Short Answer,"12) GENERAL SCIENCE Short Answer What is the name of the theory that explains the evolution of cell organelles in terms of the engulfment of other cells, resulting in a permanent relationship?",ENDOSYMBIOTIC THEORY (ACCEPT: ENDOSYMBIOSIS)
toss-up,,Short Answer,13) EARTH AND SPACE Short Answer What kind of front occurs when a cold front catches up to a preceding warm front?,OCCLUDED
bonus,,Multiple Choice,"13) EARTH AND SPACE Multiple Choice Many people buy fancy “granite” counter tops for their kitchen. However, many of these countertops are dark in color with distinctly visible crystals of grey, green and black minerals. Which of the following is the appropriate rock name for a countertop fitting this description? W) Gabbro X) Andesite [AN-duh-syt] Y) Granite Z) Pumice",W) GABBRO
toss-up,,Multiple Choice,14) LIFE SCIENCE Multiple Choice Which of the following animals would you have to eat in order to ingest a potentially lethal dose of tetrodotoxin [te-troh-duh-TOK-sin]? W) Snowflake eel X) King cobra Y) Puffer fish Z) Platypus,Y) PUFFER FISH
bonus,,Short Answer,"14) LIFE SCIENCE Short Answer What shared trait do the following four possess: auks, moas, passenger pigeons, and Carolina parakeets?",THEY ARE EXTINCT
toss-up,,Multiple Choice,"15) GENERAL SCIENCE Multiple Choice Diamond, graphite, and fullerenes [FOOL-uh-reens] are all examples of which of the following? W) Isotopes of carbon X) Allotropes of carbon Y) Formula units of carbon Z) Compounds of carbon",X) ALLOTROPES OF CARBON
bonus,,Short Answer,"15) GENERAL SCIENCE Short Answer Outgassing is a process by which gases are released into the atmosphere from the Earth’s mantle. During the formation of the Earth’s early atmosphere, what was the primary means by which outgassing occurred?",VOLCANIC ERUPTIONS
toss-up,math,Multiple Choice,"The price of an item was reduced by 10%, and then later reduced by 20%. The two reductions were equivalent to a single reduction of which of the following percentages? W) 15% X) 28% Y) 30% Z) 72%",X) 28%
bonus,math,Multiple Choice,"If the operation “star” is defined by [a star b equals a to the b minus b to the a], which of the following is the largest?∗ 𝑏 𝑎 𝑎 𝑏 = 𝑎 −𝑏 W) 2*5 [2 star 5] X) 3*2 [3 star 2] Y) 3*4 [3 star 4] Z) 4*3 [4 star 3]",Y) 3*4
toss-up,,Multiple Choice,"17) PHYSICAL SCIENCE Multiple Choice Which of the following observations would show that soil has a high pH? W) When mixed with wet baking soda, it forms carbon dioxide X) It turns red litmus paper blue Y) It turns blue litmus paper red Z) It has a sour taste",X) IT TURNS RED LITMUS PAPER BLUE
bonus,,Short Answer,"17) PHYSICAL SCIENCE Short Answer How many electrons are present in nitrogen-14, when nitrogen as atomic number seven is in its three minus oxidation state?",10
toss-up,,Multiple Choice,18) GENERAL SCIENCE Multiple Choice Which of the following is NOT a method of genetic recombination in bacteria? W) Transduction of genetic material via phage X) Homologous [huh-MOL-uh-guhs] recombination through meiosis [my-OH-sis] Y) Uptake of genetic material from the environment Z) Exchange of plasmids by conjugation with other bacteria,X) HOMOLOGOUS RECOMBINATION THROUGH MEIOSIS
bonus,,Multiple Choice,18) GENERAL SCIENCE Multiple Choice Which of the following does NOT describe phospholipid functionality? W) Amphipathic [am-fuh-PATH-ik] X) Cell membrane component Y) Signal transduction participant Z) Enhances cell membrane fluidity,Z) ENHANCES CELL MEMBRANE FLUIDITY
toss-up,,Multiple Choice,19) LIFE SCIENCE Multiple Choice Which of the following trees is NOT a gymnosperm [JIM- nuh-spurm]? W) Cypress X) Ginkgo Y) Magnolia Z) Lodge pole pine,Y) MAGNOLIA
bonus,biology,Short Answer,"19) LIFE SCIENCE Short Answer In marine biology, the acronym HAB is used to describe population increases of cyanobacteria [sy-uh-noh-bak-TEER-ee-uh], dinoflagellates [din-uh- FLAJ-uh-layts] and other similar life forms. HAB stands for what phrase?",HARMFUL ALGAE (or ALGAL) BLOOM
toss-up,,Multiple Choice,20) EARTH AND SPACE Multiple Choice What atmospheric measurement is used to categorize hurricanes according to the Saffir-Simpson scale? W) Observed damage X) Precipitation amount Y) Wind speed Z) Storm surge,Y) WIND SPEED
bonus,,Multiple Choice,20) EARTH AND SPACE Multiple Choice Which of the following types of sediment deposits are formed primarily by wind processes? W) Alluvial [uh-LOO-vee-uhl] X) Eolian [ee-OH-lee-uhn] Y) Lacustrine [luh-KUHS-trin] Z) Fluvial,X) EOLIAN
toss-up,math,Multiple Choice,"Express the number with the following property in terms of b, y, and t: if the product of the number and b is increased by y, the result is t. W) t y b X) y t b Y) (b – y)/t Z) t( –b y) / ( + )/ ANS–W ER: W) t y b ( – )/ BONUS 21) MATH Short Answer What is the geometric mean of 8 and 4?",4√2
toss-up,energy,Short Answer,"A mixture of 80% water and 20% ice is held in a glass. Much later there is only 1% ice in the glass. In degrees Fahrenheit, what is the temperature of the mixture in the glass?",32°
bonus,energy,Short Answer,"An old electric motor is 85% efficient and costs $2.00 per hour to run. A newly designed motor of the same horsepower is 97% efficient. What is the approximate cost, to the nearest $0.25, of running the new motor per hour?",$1.75
toss-up,,Short Answer,23) LIFE SCIENCE Short Answer What is the name of the highly specialized oxygen-transport molecule in the blood that carbon monoxide binds with much more tightly than oxygen does?,HEMOGLOBIN
bonus,,Multiple Choice,"23) LIFE SCIENCE Multiple Choice Which of the following plant groups includes mosses, liverworts, and hornworts? W) Gymnosperm [JIM-nuh-spurm] X) Pteridophyta [tuh-rid-uh-FY-tuh] Y) Bryophyta [bry-uh-FY-tuh] Z) Angiosperm [AN-jee-uh-spurm]",Y) BRYOPHYTA
toss-up,,Short Answer,"24) PHYSICAL SCIENCE Short Answer Neon has an atomic number of 10. Assuming neon is in its ground state, how many valence electrons occupy its outermost shell?",8
bonus,,Short Answer,24) PHYSICAL SCIENCE Short Answer You measure the displacement with respect to time of a block every second for 10 seconds and graph the results with time on the x-axis and displacement on the y-axis. The resultant graph shows a straight line with a slope of -2. What is the acceleration in meters per second squared of the block at time t = 5 seconds?,0
toss-up,,Multiple Choice,25) GENERAL SCIENCE Multiple Choice Disaccharides [dy-SAK-uh-ryds] are sugars that are composed of two monosaccharide [mon-uh-SAK-uh-ryd] monomers. Which of the following types of reaction occurs during the formation of a disaccharide from two monosaccharides? W) Dehydration X) Hydrolysis Y) Double replacement Z) Single replacement,W) DEHYDRATION
bonus,,Multiple Choice,25) GENERAL SCIENCE Multiple Choice What scientist is credited with showing that all cells come from preexisting cells? W) Antony van Leeuwenhoek [LAY-vuhn-hook] X) Theodor Schwann Y) Robert Hooke Z) Rudolf Virchow [FIR-khof],Z) RUDOLF VIRCHOW
