type,subject,format,question,answer
toss-up,math,Short Answer,"16) Math – Short Answer The point (5, 3) is reflected across the x-axis and the resulting point is then translated 3 units right. What are the coordinates of the final image point?","(8, –3)"
bonus,math,Short Answer,16) Math – Short Answer A pyramid with 9 faces has how many edges?,16
toss-up,,Short Answer,17) Life Science – Short Answer Sanger [SANE-gur] sequencing is a technique used to determine the sequence of what?,NUCLEIC ACIDS (ACCEPT: DNA or RNA)
bonus,,Multiple Choice,"17) Life Science – Multiple Choice Which of the following is closest, in days, to the average red blood cell's circulation lifetime? W) 5 X) 20 Y) 120 Z) 300","Y) 120
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,18) Physical Science – Multiple Choice Which of the following is true about liquids in general? W) Their volume shrinks when becoming a solid X) They form droplets due to viscosity [vis-CAW-sih-tee] Y) They are more densely packed than solids Z) They always efficiently conduct electricity,W) THEIR VOLUME SHRINKS WHEN BECOMING A SOLID
bonus,,Short Answer,18) Physical Science – Short Answer Identify all of the following three statements that are true regarding sound: 1) The speed of sound depends on the medium; 2) Sound is a pressure wave; 3) Sound travels faster in water than in air.,ALL OF THEM
toss-up,,Short Answer,19) Life Science – Short Answer What enzymes are responsible for charging tRNA molecules with amino acids?,AMINOACYL TRNA SYNTHETASE
bonus,,Multiple Choice,19) Life Science – Multiple Choice Digestion begins in the mouth because saliva contains salivary amylase [AM-ill-ace]. What macromolecule does amylase digest? W) Fat X) Protein Y) Starch Z) Nucleic acid,"Y) STARCH
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"20) Physical Science – Short Answer A 0.5-kilogram mass, initially at rest, has a 4-newton force applied to it for 10 seconds. What is the speed, in meters per second, of the mass at the end of the 10 seconds?",80
bonus,,Short Answer,"20) Physical Science – Short Answer A single, charged particle is placed at the origin. The resulting potential at point (0, 2) is V. What is the potential at point (0, 4)?",V/2
toss-up,,Short Answer,21) Life Science – Short Answer What term is used to describe organisms that possess two sets of chromosomes in their somatic cells?,DIPLOID
bonus,,Multiple Choice,21) Life Science – Multiple Choice Which of the following North American spiders' bite could be fatal to humans? W) Golden garden spider X) Fisher spider Y) Tarantula Z) Brown recluse,"Z) BROWN RECLUSE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,22) Math – Short Answer What is the x-coordinate of the point of intersection of the graphs of x + y = 14 and x – y = 13?,"27/2 (ACCEPT: 13.5, 13 1/2)"
bonus,math,Short Answer,"22) Math – Short Answer To the nearest whole number, what is the circumference of a circle with radius 6?",38
toss-up,,Short Answer,23) Earth and Space – Short Answer The Fujita scale is used to measure the strength of what phenomena?,TORNADO
bonus,,Short Answer,"23) Earth and Space – Short Answer Order the following 4 units of distance from the shortest to the longest: 1) AU; 2) Light-year; 3) Parsec, 4) Light-minute.","4, 1, 2, 3"
