type,subject,format,question,answer
toss-up,math,Multiple Choice,6) Math – Multiple Choice Which of the following translations changes the graph of y = x2 into that of y = open parenthesis x + 4 close parenthesis squared minus 6? W) 6 units down and 4 units to the left X) 6 units down and 4 units to the right Y) 6 units up and 4 units to the left Z) 6 units up and 4 units to the right,W) 6 UNITS DOWN AND 4 UNITS TO THE LEFT
bonus,math,Short Answer,"6) Math – Short Answer Two runners each run a 200-meter race at a constant pace, finishing in 23 and 26 seconds, respectively. To the nearest whole number, how many meters separate them when the winner finishes?",23
toss-up,energy,Short Answer,7) Energy – Short Answer What is the oxidant in a zinc-air battery?,OXYGEN
bonus,energy,Multiple Choice,7) Energy – Multiple Choice Scientists at Argonne National Lab have been using Bragg coherent diffraction imaging to probe the structures of nanometer-sized crystals. What part of the electromagnetic spectrum is used for this imaging? W) X-ray X) Ultraviolet Y) Visible Z) Infrared,"W) X-RAY
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,8) Earth and Space – Short Answer In what era did the supercontinent Pangaea [pan-JEE-ah] break up?,MESOZOIC
bonus,,Short Answer,8) Earth and Space – Short Answer Place the following three reef types in increasing order of age: 1) Fringing; 2) Atoll [at-OHLL]; 3) Barrier.,"1, 3, 2"
toss-up,,Short Answer,9) Physical Science – Short Answer What is the term for a substance that slows down a chemical reaction?,INHIBITOR
bonus,,Short Answer,9) Physical Science – Short Answer Identify all of the following three molecules that are aromatic: 1) Benzene; 2) Cyclohexane; 3) Hexane.,"1
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,10) Energy – Multiple Choice A collaboration between Harvard University and Argonne National Lab researchers is studying peptidoglycan [peptihdo-GLY-can] breakdown. Which of the following enzymes catalyzes this process? W) Amylase [AM-ill-ace] X) Peptidase [PEP-tihd-ace] Y) Lysozyme [LYE-soh-zime] Z) Catalase,Y) LYSOZYME
bonus,energy,Multiple Choice,"10) Energy – Multiple Choice Researchers at Ames National Lab discovered a zinc-platinum catalytic particle that achieves what desirable pairing of physical properties? W) Low surface area, low volume X) High surface area, low volume Y) Low surface area, high volume Z) High surface area, high volume","X) HIGH SURFACE AREA, LOW VOLUME"
toss-up,math,Short Answer,11) Math – Short Answer Convert two-five in base 7 to base 10.,19
bonus,math,Short Answer,11) Math – Short Answer A rhombus has sides of length 10 and largest angle of measure 120 degrees. What is its area?,"50√3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,"12) Life Science – Multiple Choice Over hundreds of years, a population of black worms slowly stratifies into a group of ground-dwelling worms and a group of tree-dwelling worms. What type of isolation is observed here? W) Behavioral isolation X) Temporal isolation Y) Habitat isolation Z) Gametic [gah MEE-tic] isolation",Y) HABITAT ISOLATION
bonus,,Short Answer,12) Life Science – Short Answer Identify all of the following three molecules that are produced by glycolysis [glye-KAWL-eh-sis]: 1) Pyruvate [pie-ROO-vate]; 2) ATP; 3) NADH.,ALL
toss-up,,Short Answer,"13) Physical Science – Short Answer Galena, pyrite, and cinnabar are all metal ores that contain what nonmetal element?",SULFUR
bonus,,Multiple Choice,"13) Physical Science – Multiple Choice When measuring liquid in a buret [byur-ET], your eyes should be at the same height as the top of the liquid for accurate measurement. This is a best practice to correct for what? W) Concave meniscus X) Convex meniscus Y) Parallax Z) Preventing the formation of bubbles","Y) PARALLAX
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"14) Math – Short Answer In a right triangle, what is the sine of an angle with a cosine of one-third the square root of 5?",2/3
bonus,math,Short Answer,14) Math – Short Answer What number must be added to the polynomial 2x2 + 14x to complete the square?,"49/2 (ACCEPT: 24½ , 24.5)"
toss-up,,Short Answer,15) Earth and Space – Short Answer The Japanese used a powerful weather force to send balloons with bombs across the Pacific to the US during WWII. This relied on what strong westerly air current located near the tropopause?,THE JET STREAM
bonus,,Multiple Choice,"15) Earth and Space – Multiple Choice Local water table levels vary over time in response to a variety of factors. Which of the following statements best describes the cause of the formation of a ""cone of depression?"" W) Pumping rate exceeds recharge rate in an aquifer X) Water flows out of the aquifer into a gaining stream Y) Permeability [pur-mee-ah-BIL-ih tee] decreases due to a drought Z) A flowing artesian well remains upcapped for a long period of time","W) PUMPING RATE EXCEEDS RECHARGE RATE IN AN AQUIFER
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"16) Life Science – Short Answer What kingdom, originally described by Carl Woese [wohz], contains many extremophile [extreme-oh-file] prokaryotes [PRO-care-ee-oats]?",ARCHAEA (ACCEPT: ARCHEABACTERIA)
bonus,,Multiple Choice,16) Life Science – Multiple Choice Sharks have repeated rows of identical teeth that are shed throughout their lives. Which of the following best categorizes their teeth? W) Heterodont [HET-ur-oh-dawnt] X) Hypsodont [HIP-soh-dawnt] Y) Homodont Z) Diphyodont [dye-FYE-oh-dawnt],Y) HOMODONT
toss-up,,Short Answer,17) Physical Science – Short Answer What general type of reaction involves the reaction of an acid with a base to form water and salt?,NEUTRALIZATION
bonus,,Short Answer,17) Physical Science – Short Answer Identify all of the following three terms that can always be used to describe a compound with a carbon-carbon double bond: 1) Saturated; 2) Alkene; 3) Polymer.,"2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,18) Earth and Space – Multiple Choice Which of the following MUST be true of an H-two region? W) It contains large specks of dust X) It is close to one or more hot stars Y) It is close to one or more cold stars Z) It is neutral in charge,X) IT IS CLOSE TO ONE OR MORE HOT STARS
bonus,,Multiple Choice,"18) Earth and Space – Multiple Choice The r- and s-processes can occur in the cores of massive stars, enabling them to do what? W) Create nuclei [NEW-klee-eye] heavier than iron X) Generate electron degeneracy pressure Y) Create more protons to support the core Z) Fuse elements such as silicon",W) CREATE NUCLEI HEAVIER THAN IRON
toss-up,,Short Answer,19) Life Science – Short Answer What is the term for the post-translational modification of an amino acid residue by a kinase [KYE-nayse]?,PHOSPHORYLATION
bonus,,Short Answer,19) Life Science – Short Answer Gram-positive bacteria are so named because they show up purple under a Gram stain. What polymer in their cell wall causes them to turn purple?,"PEPTIDOGLYCAN [peptihdo-GLY-can]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"20) Math – Short Answer What is the degree of the product of the three binomials x + 3, x5 + x3, and x4 – 4?",10
bonus,math,Short Answer,"20) Math – Short Answer Given the arithmetic sequence with first three terms –10, –4, 2, what is the 118th term?",692
toss-up,,Short Answer,21) Physical Science – Short Answer What is the ratio of the intensity of an 80-decibel sound to that of a 40-decibel sound?,"10,000 (ACCEPT: 10,000 TO 1)"
bonus,,Short Answer,"21) Physical Science – Short Answer The speed of waves on a 6-meter string fixed at both ends is 5 meters per second. In hertz, what is the frequency of the third harmonic?","5/4 (ACCEPT: 1.25)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"22) Math – Short Answer If two similar triangles have a scale factor of 3/5, and a side of the larger has length 8, what is the length of the corresponding side of the smaller triangle?","24/5 (ACCEPT: 4.8, 4 4/5)"
bonus,math,Short Answer,22) Math – Short Answer What is the units digit of 3 to the 2018th power?,9
toss-up,,Short Answer,23) Life Science – Short Answer What method for identifying protein structures involves the interpretation of diffraction patterns of proteins in the solid state?,"X-RAY CRYSTALLOGRAPHY (ACCEPT: X-RAY DIFFRACTION, DO NOT ACCEPT: X-
RAY)"
bonus,,Multiple Choice,23) Life Science – Multiple Choice Which of the following does NOT occur during prometaphase [pro- MEHTA-phase]? W) The nuclear membrane dissolves X) Chromatids [CROW-mah-tids] arrive at opposite cell poles Y) Kinetochores [kin-EHT-oh-cores] form as proteins attached to centromeres [SEN-troh-meers] Z) Microtubules [micro-TUBE-yules] attach to kinetochores,X) CHROMATIDS ARRIVE AT OPPOSITE CELL POLES
