type,subject,format,question,answer
toss-up,earth science,Short Answer,Which 2 of the following 4 choices represent the suspended load of a river that gives a slow-moving river a cloudy appearance: gravel; clay; silt; sand,CLAY; SILT
bonus,earth science,Multiple Choice,"The average depth of the ocean basin floor is: W) 1,000 to 2,000 meters X) 2,000 to 4,000 meters Y) 4,000 to 6,000 meters Z) 6,000 to 10,000 meters","Y) 4,000 TO 6,000 METERS"
toss-up,math,Short Answer,"Solve the formula, I = prt, for r: I I","r = (ACCEPT: )
pt pt"
bonus,math,Short Answer,Multiply the following 3 fractions and give your answer as a proper 3 5 1 fraction in simplest terms: × × 10 7 2 3,28
toss-up,,Short Answer,10) GENERAL SCIENCE Short Answer Name all of the following 4 choices that are NOT SI units: meter; kilogram; degree Celsius; mole,DEGREE CELSIUS
bonus,,Short Answer,10) GENERAL SCIENCE Short Answer Convert 5 meters per second to kilometers per hour:,18
toss-up,,Multiple Choice,11) LIFE SCIENCE Multiple Choice Which of the following is a lipid: W) lipase X) myoglobin Y) trypsin Z) corn oil,Z) CORN OIL
bonus,,Multiple Choice,11) LIFE SCIENCE Multiple Choice Which of the following organisms contains the most chitin (read as: KYE-tin) by percent of body weight: W) leopard X) ant Y) squid Z) whale,X) ANT
toss-up,,Multiple Choice,"12) PHYSICAL SCIENCE Multiple Choice Nitrogen, sulfur, and selenium are all: W) metals X) nonmetals Y) metalloids Z) noble gases",X) NONMETALS
bonus,,Short Answer,12) PHYSICAL SCIENCE Short Answer Name all of the following 3 substances that are allotropes or different chemical forms of carbon: diamond; graphite; topaz,DIAMOND; GRAPHITE
toss-up,earth science,Multiple Choice,Which of the following is a volcanic rock that is so lightweight that it can sometimes float on water: W) obsidian X) pitchstone Y) pumice Z) basalt,Y) PUMICE
bonus,earth science,Short Answer,What 4 planets of our solar system have the highest mean density?,MERCURY; VENUS; EARTH; MARS (in any order)
toss-up,math,Multiple Choice,Which of the following best describes two angles that share a common side and a common vertex and do not overlap: W) adjacent X) parallel Y) alternate Z) vertical,W) ADJACENT
bonus,math,Short Answer,Subtract the following 2 polynomials and simplify: (6x2 – 7x + 13) – (–x2 + 4x – 3),7x2 – 11x + 16
toss-up,,Short Answer,15) GENERAL SCIENCE Short Answer What is the common name for the organic solvent which is the main ingredient in nail polish remover?,ACETONE
bonus,,Short Answer,15) GENERAL SCIENCE Short Answer What element makes up about 24% of the Sun’s mass?,HELIUM
toss-up,,Short Answer,16) LIFE SCIENCE Short Answer What parts of a flower make up the corolla?,PETALS
bonus,,Short Answer,16) LIFE SCIENCE Short Answer Name all of the following 4 plants that have male and female flowers on the same plant: apple tree; tomato; maple tree; pumpkin,ALL
toss-up,,Short Answer,17) PHYSICAL SCIENCE Short Answer How many carbons are there in an ethanol molecule?,2
bonus,energy,Multiple Choice,17) PHYSICAL SCIENCE Multiple Choice Which of the following is LEAST accurate regarding most solids: W) particles in a solid vibrate around fixed positions X) particles in a solid have no kinetic energy Y) most solids are crystalline Z) solids have definite melting points in their pure state,X) PARTICLES IN A SOLID HAVE NO KINETIC ENERGY
toss-up,earth science,Multiple Choice,Which of the following volcanic landforms is characterized by relatively quiet eruptions with little or no pyroclastic flows: W) stratovolcano X) cinder cone Y) shield Z) caldera,Y) SHIELD
bonus,earth science,Multiple Choice,"Mudstone, or mudrock, is which of the following: W) fine-grained sedimentary rock X) coarse-grained sedimentary rock Y) fine-grained metamorphic rock Z) coarse-grained metamorphic rock",W) FINE-GRAINED SEDIMENTARY ROCK
toss-up,math,Short Answer,"If an ordered pair has an x-coordinate of zero, its graph lies on what part of the coordinate plane?",Y-AXIS (ACCEPT: VERTICAL AXIS)
bonus,math,Short Answer,2 19) MATH Short Answer Name all of the following 4 fractions that are equivalent to : 3 5 16 36 4 ; ; ; – 9 24 54 6 16 36,";
24 54"
toss-up,,Short Answer,"20) GENERAL SCIENCE Short Answer In the United States, what crop is primarily used for ethanol fuel production?",CORN (ACCEPT: MAIZE)
bonus,,Short Answer,"20) GENERAL SCIENCE Short Answer Name whether the following 3 substances are primarily derived from plants or animals, respectively: coal; cotton; lard",COAL = PLANT; COTTON = PLANT; LARD = ANIMAL
toss-up,,Short Answer,21) LIFE SCIENCE Short Answer How many chambers does the heart of a shark have?,2
bonus,,Short Answer,21) LIFE SCIENCE Short Answer Name all of the following 4 groups of organisms in which mitosis occurs: birds; reptiles; mollusks; bacteria,BIRDS; REPTILES; MOLLUSKS (ACCEPT: ALL BUT BACTERIA)
toss-up,,Short Answer,"22) PHYSICAL SCIENCE Short Answer What is the density, in grams per cubic centimeter, of a sample of plastic that floats with 45% of its volume submerged in pure water?",0.45
bonus,,Short Answer,"22) PHYSICAL SCIENCE Short Answer Ignoring friction, what is the acceleration, in meters per second squared, when 1,000 newtons of force are applied to move a 200-kilogram crate across a level floor?","5
(Solution: A = F/M; A = 1000/200; A = 5 m/sec2)"
toss-up,earth science,Multiple Choice,Marble is a metamorphic rock primarily composed of: W) quartz X) granite Y) dolomite Z) calcite,Z) CALCITE
bonus,earth science,Short Answer,What unstable substance does the stratosphere contain that functions to protect life on Earth?,"OZONE (ACCEPT: OZONE LAYER or O )
3"
toss-up,math,Short Answer,"If 2 coplanar parallel lines are intersected by a transversal line, what is the sum of all angles formed?",720
bonus,math,Short Answer,"Malcolm drove his car a distance of 2 miles in a time of 2 minutes 30 seconds. Find his average speed, in miles per hour:",48
toss-up,,Short Answer,25) GENERAL SCIENCE Short Answer What is the name for the plastic-ware consisting of two overlapping round plastic or glass dishes used by microbiologists in which to grow bacteria?,PETRI DISH (ACCEPT: PETRI)
bonus,,Multiple Choice,25) GENERAL SCIENCE Multiple Choice Which of the following is typically used by a microbiologist for growing bacterial cultures in petri dishes: W) autoclave X) incubator Y) laminar flow hood Z) fume hood,X) INCUBATOR
