type,subject,format,question,answer
bonus,,Multiple Choice,8) EARTH AND SPACE SCIENCE Multiple Choice Which of the following is an index mineral? W) Chalcopyrite (read as: kahl-koh-PY-ryt) X) Andalusite (read as: ahn-dah-LUH-syt) Y) Azurite (read as: AH-zuh-ryt) Z) Sphene (read as: SFEEN),X) ANDALUSITE
toss-up,math,Short Answer,Convert 50 degrees Fahrenheit to Celsius.,10o CELSIUS
bonus,math,Short Answer,A pyramid is 14 meters tall and has a square base that is approximately 15 meters on a side. What is its volume in cubic meters?,"1050
________________________________________________________________________"
toss-up,energy,Multiple Choice,10) EARTH AND SPACE SCIENCE Multiple Choice What is the original energy source that drives the transfer of water in the ocean to water vapor in the atmosphere? W) The Sun X) Nuclear energy Y) Wind power Z) Tidal power,W) THE SUN
bonus,energy,Multiple Choice,10) EARTH AND SPACE SCIENCE Multiple Choice A cubic meter of H O has the greatest 2 amount of energy in which of the following situations? W) Ice in a Rocky Mountain glacier X) Water vapor in an air mass over Kansas Y) Water in the Gulf of Mexico Z) Water in Lake Michigan,X) WATER VAPOR IN AN AIRMASS OVER KANSAS
toss-up,,Multiple Choice,11) PHYSICAL SCIENCE Multiple Choice Which of the following would best describe a 14- karat gold bracelet? W) Pure metal X) Nonmetal Y) Alloy Z) Amalgam,Y) ALLOY
bonus,energy,Multiple Choice,"11) PHYSICAL SCIENCE Multiple Choice In order for a compound to be analyzed using infrared spectroscopy, the molecule must exhibit a change in which of the following? W) Ionization energy X) Dipole moment Y) Polarizability Z) Atomic radius","X) DIPOLE MOMENT
________________________________________________________________________"
toss-up,,Short Answer,12) GENERAL SCIENCE Short Answer What color does copper burn in a flame?,GREEN
bonus,,Short Answer,12) GENERAL SCIENCE Short Answer What is the term for the process of removal of inorganic and organic substances from the “A” soil horizon by leaching?,ELUVIATION
toss-up,,Multiple Choice,13) LIFE SCIENCE Multiple Choice Which of the following processes represents asexual reproduction in bacteria? W) Sporulation X) Budding Y) Binary fission Z) Regeneration,Y) BINARY FISSION
bonus,,Multiple Choice,"13) LIFE SCIENCE Multiple Choice Which of the following represents the primary symptom from the chytrid fungus infecting amphibians? W) The fungus attacks the skin, making respiration difficult X) The fungal spores cause paralysis Y) The fungal spores enter through the eyes, causing permanent blindness Z) The fungus is ingested and produces repeated regurgitation followed by death","W) THE FUNGUS ATTACKS THE SKIN, MAKING RESPIRATION DIFFICULT
________________________________________________________________________"
toss-up,,Short Answer,"14) EARTH AND SPACE SCIENCE Short Answer Although a number of environmental factors help shape land features, identify the one factor that typically produces valleys with a U-shape.","VALLEY GLACIERS (ACCEPT: GLACIERS, ICE SHEETS, ICE, GLACIATIONS)"
bonus,,Multiple Choice,"14) EARTH AND SPACE SCIENCE Multiple Choice Sixteen thousand years ago, the landscape of the Midwest was very different than it is today. Glaciers were retreating, but much of the Midwestern United States was under ice. Which of the following statements is NOT true about the Midwest 16,000 years ago? W) Spruce grew throughout much of the Midwest south of the glaciers X) Summers were significantly cooler than they are today Y) Winter temperatures were dramatically cooler than they are today Z) Ground sloths browsed on trees and shrubs","Y) WINTER TEMPERATURES WERE DRAMATICALLY COOLER THAN THEY
ARE TODAY"
toss-up,,Multiple Choice,15) GENERAL SCIENCE Multiple Choice Which of the following animals is a ruminant herbivore? W) Rhinoceros X) Lion Y) Giraffe Z) Zebra,Y) GIRAFFE
bonus,,Short Answer,15) GENERAL SCIENCE Short Answer What type of symmetry is associated with adult echinoderms (read as: i-KY-neh-dehrms)?,"RADIAL SYMMETRY (ACCEPT 5-FOLD OR PENTARADIAL SYMMETRY,
SECONDARY RADIAL SYMMETRY)
________________________________________________________________________"
toss-up,energy,Multiple Choice,"In the world of circuits and electronics, it is possible to add, subtract, multiply, and divide signals by the use of: W) An operational amplifier X) A power supply Y) Wires Z) Soldering iron",W) AN OPERATIONAL AMPLIFIER
bonus,energy,Multiple Choice,Operational amplifiers can be used in combination with inductors and capacitors and their energy storage abilities to create: W) A protection device X) A transversal amplifier Y) An AM radio Z) A memory stick,Y) AN AM RADIO
toss-up,,Short Answer,17) GENERAL SCIENCE Short Answer What are the names for the two transport tissues in plants?,XYLEM AND PHLOEM
bonus,,Multiple Choice,17) GENERAL SCIENCE Multiple Choice Which of the following flowers is NOT a monocot? W) Geranium X) Lily Y) Iris Z) Tulip,"W) GERANIUM
________________________________________________________________________"
toss-up,,Short Answer,18) PHYSICAL SCIENCE Short Answer A box weighing 20 newtons is moving at a constant speed along a flat surface. It is being pushed with a force of 10 newtons. What is the coefficient of friction?,0.5
bonus,,Multiple Choice,"18) PHYSICAL SCIENCE Multiple Choice If each of the following objects is allowed to roll down a ramp without slipping, which reaches the bottom with the greatest speed? W) Solid cylinder X) Hollow cylinder Y) Solid sphere Z) Hollow sphere",Y) SOLID SPHERE
toss-up,,Multiple Choice,"19) EARTH AND SPACE SCIENCE Multiple Choice Why couldn’t sailing explorers from Europe and Asia sail directly along the latitude that cuts across the middle of the North Atlantic or North Pacific to get to America? W) Wind and water currents do not flow directly along the latitude that cuts across the middle of these oceans X) Winds blow so hard near the middle of the ocean that it is impossible to maintain a straight course Y) Near the center of the oceans, the winds often blow in one direction, while the water currents flow in the opposite direction, making it difficult to traverse Z) The currents are so strong in the middle of the gyres that it is difficult to sail through them","W) WIND AND WATER CURRENTS DO NOT FLOW DIRECTLY ALONG THE
LATITUDE THAT CUTS ACROSS THE MIDDLE OF THESE OCEANS"
bonus,,Multiple Choice,19) EARTH AND SPACE SCIENCE Multiple Choice What is the source of the northeast trade winds in the North Atlantic? W) Florida X) North Africa Y) Brazil Z) Canada,"X) NORTH AFRICA
________________________________________________________________________"
toss-up,math,Short Answer,What is the first and last number of every row of Pascal’s triangle?,1
bonus,math,Short Answer,"A rectangular landscape box has a base measuring 2 feet by 6 feet, with a height of one foot. If 9 cubic feet of potting soil are placed in the box and evenly spread with a consistent depth, what will be the height in inches of the soil?",9
toss-up,,Multiple Choice,21) PHYSICAL SCIENCE Multiple Choice Which of the following does NOT depend on a chemical reaction? W) Your voice squeaking when you breathe helium X) Rusty nails Y) Halloween lightsticks Z) Fizzing of an Alka-Seltzer in water,W) YOUR VOICE SQUEAKING WHEN YOU BREATHE HELIUM
bonus,,Multiple Choice,"21) PHYSICAL SCIENCE Multiple Choice Although this is dangerous, if you hypothetically were to breathe in xenon or krypton instead of helium, what would happen to the sound of your voice? W) It would be lower than when you breathe helium and also lower than your regular voice X) It would be lower than when you breathe helium, but higher than your regular voice Y) It would be the same as when you breathe helium Z) It would be higher than when you breathe helium","W) IT WOULD BE LOWER THAN WHEN YOU BREATHE HELIUM AND ALSO
LOWER THAN YOUR REGULAR VOICE
________________________________________________________________________"
toss-up,,Multiple Choice,22) LIFE SCIENCE Multiple Choice Which of the following processes represents the restoration of severed appendages? W) Sporulation X) Regeneration Y) Vegetative propagation Z) Budding,X) REGENERATION
bonus,,Short Answer,22) LIFE SCIENCE Short Answer What part of the brain links the endocrine and nervous systems?,HYPOTHALAMUS
toss-up,math,Multiple Choice,Which of the following statements is NOT correct? W) A triangle can be both acute and equilateral (read as: ee-kwi-LAH-the-rahl) X) A triangle can be both right and isosceles Y) A triangle can be both acute and right Z) A triangle can be both scalene and right,Y) A TRIANGLE CAN BE BOTH ACUTE AND RIGHT
bonus,math,Short Answer,What is the length of the hypotenuse in a right triangle with legs of length 14 and 48?,"50
________________________________________________________________________"
toss-up,energy,Multiple Choice,"For a machine, what does the product of power and time divided by distance equal? W) Energy X) Force Y) Velocity Z) Work",X) FORCE
bonus,energy,Multiple Choice,About how many watts does a 10 horsepower lawn mower engine produce? W) 36 X) 320 Y) 4890 Z) 7460,Z) 7460
toss-up,,Short Answer,25) PHYSICAL SCIENCE Short Answer Oxidation-reduction reactions involve the transfer of which charged subatomic particles?,ELECTRONS
bonus,,Short Answer,25) PHYSICAL SCIENCE Short Answer What is the oxidation state of copper in copper sulfate?,+2
