type,subject,format,question,answer
bonus,,Short Answer,14) General Science – Short Answer The Aurora Borealis is the name given to the light show that occurs in the sky in the northern hemisphere at high latitudes. What is the analogue in the southern hemisphere?,AURORA AUSTRALIS (ACCEPT: SOUTHERN LIGHTS)
toss-up,,Short Answer,15) Life Science – Short Answer Identify all of the following three processes or structures that a cell can use to move: 1) Cilia [sil-ee-uh]; 2) Flagellum; 3) Pseudopodia [soo-doh-poh-dee-uh].,"1, 2, 3 (ACCEPT: ALL)"
bonus,,Short Answer,"15) Life Science – Short Answer When a red blood cell is placed in a hypotonic solution, what happens to the cell as water moves between the cell and the solution?","LYSIS (ACCEPT: CELL BURSTS, CELL DISRUPTION, CELL RUPTURE)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Multiple Choice,16) Math – Multiple Choice What is the degree of the polynomial 2x2 – x3 + 3x – 5? W) 0 X) 1 Y) 2 Z) 3,Z) 3
bonus,math,Short Answer,"16) Math – Short Answer What is the distance between the points (2, 5) and (6, 8)?",5
toss-up,,Short Answer,17) Earth and Space – Short Answer What lines on a map run directly east-west?,LINES OF LATITUDE (ACCEPT: PARALLELS)
bonus,,Multiple Choice,17) Earth and Space – Multiple Choice Argentite is an ore of what element? W) Mercury X) Silver Y) Cobalt Z) Gold,"X) SILVER
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,18) Physical Science – Multiple Choice Five batteries are connected in series. A sixth battery is added to the circuit in series without changing the resistance of the circuit. What happens to the current? W) Decreases X) Increases Y) Does not change Z) Increases only if the new battery has a higher voltage than the others,X) INCREASES
bonus,,Multiple Choice,18) Physical Science – Multiple Choice Which of the following correctly explains how nails become rusty? W) Nails attract rust particles from the air X) The iron in the nail becomes another element Y) Iron reacts with oxygen and moisture in the air to become rust Z) A decrease in temperature causes rust to form,Y) IRON REACTS WITH OXYGEN AND MOISTURE IN THE AIR TO BECOME RUST
toss-up,,Multiple Choice,19) Earth and Space – Multiple Choice What type of fault is the San Andreas fault in California? W) Normal X) Reverse Y) Strike-slip Z) Dip-slip,Y) STRIKE-SLIP
bonus,,Short Answer,19) Earth and Space – Short Answer Spectral lines are split by what external stimulus in the Zeeman effect?,"MAGNETIC FIELD
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,20) General Science – Short Answer What is a semiconductor device used to amplify and switch electronic signals called?,TRANSISTOR
bonus,,Short Answer,20) General Science – Short Answer What is the name given to the longest day of the year?,SUMMER SOLSTICE
toss-up,math,Multiple Choice,21) Math – Multiple Choice An equilateral triangle has a perimeter of 18. What is the height of the triangle? W) 3 X) 3 times the square root of 2 Y) 3 times the square root of 3 Z) 6,Y) 3 TIMES THE SQUARE ROOT OF 3
bonus,math,Short Answer,"21) Math – Short Answer A sequence of 10 terms has the property that every term starting with the third is the sum of the previous two terms. If the ninth term is 110 and the seventh term is 42, what is the fifth term?","16
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,22) Life Science – Short Answer Name the part of the plant that produces pollen.,STAMEN
bonus,,Short Answer,22) Life Science – Short Answer What is the genus and species identifier of the domestic dog?,CANIS LUPUS
toss-up,energy,Short Answer,23) Energy – Short Answer What type of device uses external work to remove heat from a cold reservoir and release it into a hot reservoir?,"HEAT PUMP (ALSO ACCEPT: REFRIGERATOR, FREEZER, OR AIR CONDITIONER)"
bonus,energy,Short Answer,"23) Energy – Short Answer How much energy, to the nearest hundred Joules, is dissipated by a 5-watt fan running for 4 minutes?",1200
