type,subject,format,question,answer
bonus,,Multiple Choice,"8) Life Science – Multiple Choice A new organism is discovered. Dissection of the creature reveals a digestive tract, segmented body, no vertebrae , and only bilateral symmetry. What phylum [FYE-lum] should it be categorized under? W) Cnidaria [nye-DARE-ee-ah] X) Platyhelminthes [plat-ih-hell-MIN-thees] Y) Nematoda [NEE-mah-TOH-dah] Z) Annelida [anna-LEE-dah]",Z) ANNELIDA
toss-up,,Short Answer,"9) Earth and Space – Short Answer The Alpine Fault runs the length of New Zealand’s South Island, marking a boundary between the Pacific Plate and the Indo-Australian Plate. As the two plates slide past each other, the Pacific Plate is being pushed up higher than the Indo-Australian Plate. What type of boundary is the Alpine Fault?",TRANSFORM BOUNDARY
bonus,,Short Answer,9) Earth and Space – Short Answer Rank the following three water reservoirs in increasing order of the percentage of the world's water they contain: 1) Lakes; 2) Ice; 3) Groundwater.,"1, 3, 2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"10) Math – Short Answer To the nearest whole number, what is 42.16 plus 96.883?",139
bonus,math,Short Answer,"10) Math – Short Answer A hexagon has two right angles, and the other 4 angles are congruent. What is the degree measure of each of these other 4 angles?",135
toss-up,,Short Answer,"11) Physical Science – Short Answer What is the term for an acid that possesses three acidic hydrogens, such as phosphoric acid?",TRIPROTIC
bonus,,Short Answer,11) Physical Science – Short Answer What is the oxidation number of iron in ferric oxide?,"3 (ACCEPT: PLUS 3)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,12) Energy – Short Answer Scientists at Oak Ridge National Lab are developing the next generation of lithium ion batteries. Identify all of the following three statements that are TRUE of these batteries: 1) They are rechargeable; 2) They use intercalation reactions; 3) The lithium ions are the charge carriers.,"ALL (ACCEPT: 1, 2, AND 3)"
bonus,energy,Short Answer,12) Energy – Short Answer Identify all of the following three types of batteries that are rechargeable: 1) Alkaline; 2) Nickel-cadmium; 3) Nickel-hydride.,2 AND 3
toss-up,math,Short Answer,13) Math – Short Answer The line with equation y = 3x + 7 contains points in each quadrant except which one?,4 (ACCEPT: FOURTH)
bonus,math,Short Answer,"13) Math – Short Answer Eight marbles marked one through eight are placed into a bag, and you draw two of them at random. What is the probability that the two marbles you draw are marked 4 and 2?","1/28
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,14) Life Science – Short Answer What genetic disorder is caused by trisomy of the 21st chromosome?,DOWN SYNDROME
bonus,,Multiple Choice,14) Life Science – Multiple Choice Hemophilia is an X-chromosome-linked recessive trait. Which of the following percentages is the probability that the daughter of a male with the disease and a female carrier is a hemophiliac? W) 0 X) 25 Y) 50 Z) 100,Y) 50
toss-up,,Multiple Choice,15) Physical Science – Multiple Choice Which of the following processes can best be used to separate a mixture of miscible liquids? W) Distillation X) Filtration Y) Sedimentation Z) Centrifugation,W) DISTILLATION
bonus,,Short Answer,"15) Physical Science – Short Answer Identify all of the following three statements that are true: 1) Water molecules are dipoles; 2) All bonds involve the sharing of electrons between two atoms; 3) In conducting metals, certain electrons can move freely throughout the metal.","1 AND 3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,16) Earth and Space – Short Answer What force is primarily responsible for the formation of protostars from nebular [NEB-yoo-lar] clouds?,GRAVITY
bonus,,Short Answer,16) Earth and Space – Short Answer Order the following three stages of a “shooting star” from before it enters the Earth’s atmosphere to when it hits the Earth’s surface: 1) Meteor; 2) Meteorite; 3) Meteoroid.,"3, 1, 2"
toss-up,energy,Short Answer,17) Energy – Short Answer Researchers at Argonne National Lab are developing spintronic materials that rely on manipulating the spin of what subatomic particles?,ELECTRONS
bonus,energy,Short Answer,"17) Energy – Short Answer In a Leclanche [lah-KLAN-shay] zinc-carbon battery, an oxide of what transition metal reacts at the positive electrode?","MANGANESE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,18) Life Science – Short Answer What is the term for a cross in genetics that is used to track the inheritance of only a single characteristic?,MONOHYBRID
bonus,,Short Answer,18) Life Science – Short Answer Identify all of the following four organelles that are thought to have evolved from endosymbionts [endo-SIM-by-awnts]: 1) Mitochondrion [my-tow-KON-dree-on]; 2) Chloroplast; 3) Nucleus; 4) Lysosome [LYE-soh-sohm].,1 AND 2
toss-up,math,Short Answer,19) Math – Short Answer How many real solutions are there to the equation x2 – 22x + 121 = 0?,ONE
bonus,math,Short Answer,19) Math – Short Answer How many prime numbers are between 75 and 100?,"4
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,20) Earth and Space – Multiple Choice Which of the following numbers of kilometers is closest to the altitude at which Earth’s atmospheric pressure is half that of the surface? W) 3 X) 5.5 Y) 7.5 Z) 10.5,X) 5.5
bonus,,Short Answer,20) Earth and Space – Short Answer The Saffir-Simpson [SAH-fur-SIMP-sun] scale is used to classify what?,"HURRICANES (ACCEPT: HURRICANE WIND SPEED, MAXIMUM SUSTAINED
HURRICANE WIND SPEED)"
toss-up,,Short Answer,21) Life Science – Short Answer What molecule is responsible for carrying oxygen in the mammalian red blood cell?,HEMOGLOBIN
bonus,,Short Answer,21) Life Science – Short Answer Crossing over during prophase I forms what point of contact between homologous [ha-MAWL-uh-gus] chromosomes?,"CHIASMA
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"22) Physical Science – Short Answer J.J. Thomson was an English scientist who studied cathode ray tubes. In his experiments, the so-called cathode rays were made up of what subatomic particle?",ELECTRON
bonus,,Short Answer,"22) Physical Science – Short Answer To the nearest whole number, what temperature in degrees Fahrenheit is equivalent to 103 degrees Celsius?",217
toss-up,,Multiple Choice,23) Earth and Space – Multiple Choice Which of the following is not one of the Big-Five mass extinctions? W) End Permian [PURR-mee-en] X) Late Devonian [deh-VOH-nee-an] Y) Mid Carboniferous [car-bon-IH-fur-us] Z) Ordovician [OR-doh-VIH-shin]-Silurian [sihl-UR-ee-an],Y) MID CARBONIFEROUS
bonus,,SHORT ANSWER,"23) Earth and Space – SHORT ANSWER Identify all of the following three rocks that are sedimentary: 1) Coquina [koh-KEE-nah]; 2) Dolostone [DOH-low-stone], 3) Breccia [BREH-chee-ah].",ALL
