type,subject,format,question,answer
toss-up,math,Short Answer,Convert 3/20 into a percentage:,"15%
(Solution = 15/100 = 15%)"
bonus,math,Short Answer,Solve the following equation: 6x – 8 = 8 – 10x,"1
(ACCEPT: x = 1)"
toss-up,,Multiple Choice,14) LIFE SCIENCE Multiple Choice Which of the following plants traps and digests insects: W) begonia X) bird of paradise Y) sun dew Z) lady’s slipper,Y) SUN DEW
bonus,,Multiple Choice,"14) LIFE SCIENCE Multiple Choice In human nerves, the nerve impulse or message occurs primarily because of the movement of ions of what two elements across the cell membranes of nerves: W) sodium and potassium X) potassium and calcium Y) calcium and sodium Z) calcium and magnesium",W) SODIUM AND POTASSIUM
toss-up,,Multiple Choice,*15) GENERAL SCIENCE Multiple Choice An autoclave would often be used by which of the following scientists? W) cosmologist X) microbiologist Y) paleontologist Z) philologist,X) MICROBIOLOGIST
bonus,,Short Answer,"15) GENERAL SCIENCE Short Answer Which ones, if any, of the following elements are liquids at standard temperature and pressure: chlorine, bromine, mercury, selenium?",BROMINE AND MERCURY
toss-up,earth science,Multiple Choice,What happened in 1815 to cause that year to be named “the year without a summer?” W) a large meteor struck the Earth X) a large volcano erupted Y) there was a radical shift in the jet-stream southward Z) several large earthquakes occurred simultaneously around the globe,X) A LARGE VOLCANO ERUPTED
bonus,earth science,Multiple Choice,"When, in the geologic column, did dinosaurs become extinct? W) at the Cretaceous-Tertiary boundary X) at the Jurassic-Cretaceous boundary Y) at the Triassic-Jurassic boundary Z) at the Permian-Triassic boundary",W) AT THE CRETACEOUS-TERTIARY BOUNDARY
toss-up,,Multiple Choice,"17) GENERAL SCIENCE Multiple Choice The common mineral beryl, when found in its green crystalline form, is most commonly known as what gem stone: W) emerald X) opal Y) malachite Z) septantaine",W) EMERALD
bonus,,Multiple Choice,17) GENERAL SCIENCE Multiple Choice The unique property of carbon that is important to living organisms is its ability to: W) conduct electricity in graphite form. X) combine with other elements Y) form long chains of carbon atoms Z) exist as both diamond and graphite,Y) FORM LONG CHAINS OF CARBON ATOMS
toss-up,math,Short Answer,Convert the decimal fraction 0.055 into its common fraction: 55,"(ACCEPT: 55/103 and 11/200)
1000"
bonus,math,Short Answer,Solve the following equation: -2 + x = 5,7
toss-up,,Short Answer,19) PHYSICAL SCIENCE Short Answer When Natalie rides in a circle on her horse she perceives a force which tends to throw her off her horse to the outside of the ring. What is the common name for this fictitious force center fleeing force:,CENTRIFUGAL FORCE
bonus,,Short Answer,"19) PHYSICAL SCIENCE Short Answer If an atom of gold has an atomic number of 79 and an atomic mass of 197, how many protons and neutrons are in the nucleus?","79 PROTONS, 118 NEUTRONS"
toss-up,,Multiple Choice,20) LIFE SCIENCE Multiple Choice Which of the following is the organ mainly responsible for producing digestive enzymes and insulin: W) spleen X) liver Y) thyroid Z) pancreas,Z) PANCREAS
bonus,,Short Answer,"20) LIFE SCIENCE Short Answer Made up of barbs, calami, and shafts these are one of the most distinctive structures of the vertebrate class Aves.",FEATHERS
toss-up,,Multiple Choice,21) PHYSICAL SCIENCE Multiple Choice Which of the following musical instruments can produce a pure tone: W) violin X) clarinet Y) piano Z) electronic synthesizer,Z) ELECTRONIC SYNTHESIZER
bonus,,Short Answer,21) PHYSICAL SCIENCE Short Answer Which is the lightest metal in the group known in the periodic table as the alkali metals?,LITHIUM (ACCEPT: Li)
toss-up,earth science,Short Answer,What is the name given to the tides that occur during the new moon and full moon?,SPRING TIDES
bonus,earth science,Multiple Choice,"In limestone formations, the development of caves requires water and which of the following: W) oxygen X) nitrogen Y) carbon monoxide Z) carbon dioxide",Z) CARBON DIOXIDE
toss-up,math,Short Answer,What is the formula for the volume of a sphere of radius R: 4,"πR3
3"
bonus,math,Short Answer,"Which of the following are rational numbers: -8, - 3 , 1/5, 0, π (pronounced: pie)","-8, 1/5, 0"
toss-up,,Short Answer,24) GENERAL SCIENCE Short Answer What is the name for the outermost layer of the sun?,CORONA
bonus,,Short Answer,"24) GENERAL SCIENCE Short Answer Kevin wishes to look at the stars with his binoculars. He also wants to look at a star chart with a flashlight, but he knows a regular white light will interfere with the sensitivity of his eyes to dim light. What color light is best for his flashlight?",RED
toss-up,earth science,Multiple choice,"The typical thunderstorm clouds of summer, sometimes referred to as hammerheads or thunderheads, are called: W) cumulonimbus X) altocumulus Y) stratocumulus Z) cirrocumulus",W) CUMULONIMBUS
bonus,earth science,Multiple Choice,About how far away is the closest star to the Earth? W) 83 thousand miles X) 19 million miles Y) 93 million miles Z) 2 light years,Y) 93 MILLION MILES
