type,subject,format,question,answer
toss-up,math,Short Answer,"8) Math – Short Answer For the function f of x = –6x + 5, what is f inverse of –43?",8
bonus,math,Short Answer,"8) Math – Short Answer How many positive integers less than 1,000 can be formed using some or all of the digits 1, 2, 3, 4, and 5, at most once each?",85
toss-up,,Short Answer,9) Physical Science – Short Answer Organic compounds known as amines are so-named because they possess what element aside from carbon and hydrogen?,NITROGEN
bonus,energy,Short Answer,"9) Physical Science – Short Answer When making coffee, Rishi heats up 500 grams of water from 25 degrees Celsius to 90 degrees Celsius. In kilocalories, how much energy does this take?","32.5 (ACCEPT: 65/2, 32 1/2)"
toss-up,,Short Answer,10) Earth and Space – Short Answer The North American Plate and the Eurasia Plate meet at what specific seafloor feature that passes through Iceland?,MID-ATLANTIC RIDGE
bonus,,Multiple Choice,"10) Earth and Space – Multiple Choice Just before a lightning strike, how is charge distributed in a rain cloud? W) Negative at the base and top, positive in the center X) Positive at the base and top, negative in the center Y) Negative at the base, positive at the top Z) Positive at the base, negative at the top","Y) NEGATIVE AT THE BASE, POSITIVE AT THE
TOP"
toss-up,energy,Short Answer,11) Energy – Short Answer Scientists at SLAC National Accelerator Lab are studying the oxygen-evolving complex. What molecule does this complex break down to form oxygen?,"WATER (ACCEPT: H O)
2"
bonus,energy,Multiple Choice,11) Energy – Multiple Choice Scientists at Argonne National Lab are refining the SIR model. This model is meant to predict what? W) Annual rainfall X) Disease spread Y) Local wind speed Z) Stellar evolution rate,X) DISEASE SPREAD
toss-up,,Multiple Choice,"12) Life Science – Multiple Choice When basophils react to a foreign substance, they secrete a signaling molecule that causes blood vessels to dilate and leak fluid at the site of inflammation. What is this signaling molecule? W) Antigen X) Histamine Y) Lumen Z) Pepsin",X) HISTAMINE
bonus,,Multiple Choice,12) Life Science – Multiple Choice Which of the following proteins is the most highly conserved across all living organisms? W) Insulin X) RNA polymerase [pah-LIM-er-ace] Y) P53 Z) Hemoglobin,X) RNA POLYMERASE
toss-up,math,Short Answer,"13) Math – Short Answer Two triangles have identical corresponding angle measures. The larger triangle has sides of lengths 9, 11, and 16. The smaller triangle has smallest side of length 5. What is the perimeter of the smaller triangle?",20
bonus,math,Short Answer,"13) Math – Short Answer What is the polynomial in the variable x with least degree, integer coefficients, and leading coefficient one that has –3 + √7 as a zero?",x2 + 6x + 2
toss-up,,Short Answer,"14) Physical Science – Short Answer An example of a fission reaction is the addition of a neutron to uranium-235, producing krypton-92, three neutrons, and an isotope of barium. What is the mass number of the barium isotope?",141
bonus,,Short Answer,14) Physical Science – Short Answer Identify all of the following three waves that are transverse waves: 1) Light; 2) P waves generated by earthquakes; 3) Sound.,1
toss-up,,Multiple Choice,15) Earth and Space – Multiple Choice What type of ocean wave has a typical period of approximately one hundredth of a second? W) Tsunami X) Tide Y) Capillary wave Z) Seiche [saysh],Y) CAPILLARY WAVE
bonus,,Short answer,15) Earth and Space – Short answer Swelling soils increase in volume when they are wet due to the presence of what group of minerals?,CLAYS
