type,subject,format,question,answer
toss-up,math,Multiple Choice,The mean of four observations is 15. What is the new mean after an additional observation with value 25? W) 15 X) 17 Y) 25 Z) 32,X) 17
bonus,math,Short Answer,"When $500 is divided between three people, one person gets 2/5 of the money, and another gets 3/10 of the money. How much money in dollars does the third person get?","$150
_______________________________________________________"
toss-up,energy,Short Answer,What is the largest component of solar irradiance on a clear day?,"DIRECT NORMAL IRRADIANCE (ACCEPT: DNI, BEAM RADIATION, DIRECT,
DIRECT IRRADIANCE, DIRECT RADIATION)"
bonus,energy,Short Answer,"Coal plants, hydroelectric plants, nuclear power plants, and wind farms all have what two pieces of machinery in common?","TURBINES AND GENERATORS (ACCEPT: TURBINE, GENERATOR)"
toss-up,,Multiple Choice,13) LIFE SCIENCE Multiple Choice Which organism existed over 3.5 billion years ago and is considered a living fossil? W) Stromatolite [stroh-MAT-l-yt] X) Algae Y) Krill Z) Trilobite,W) STROMATOLITE
bonus,,Multiple Choice,13) LIFE SCIENCE Multiple Choice Which of the following leukocytes [LOO-kuh-sits] occurs in the LEAST abundance in the healthy human body? W) Lymphocyte [LIM-fuh-syt] X) Eosinophil [ee-uh-SIN-uh-fil] Y) Neutrophil [NOO-truh-fil] Z) Basophil,"Z) BASOPHIL
_______________________________________________________"
toss-up,,Multiple Choice,14) PHYSICAL SCIENCE Multiple Choice The largest voltage drop would be measured across which of the following circuit components? W) Conduction loop with 7 amp current and 2 ohm resistance X) Individual circuit component with 2 amp current and 8.5 ohm resistance Y) Conduction loop with 4 amp current and 4.5 ohm resistance Z) Individual circuit component with 5 amp current and 3 ohm resistance,Y) CONDUCTION LOOP WITH 4 AMP CURRENT AND 4.5 OHM RESISTANCE
bonus,,Short Answer,"14) PHYSICAL SCIENCE Short Answer A diffraction grating for light acts somewhat like a prism: when light is viewed through it, the constituent colors that blend to create the original light are separated. If a white LED bulb is viewed through a diffraction grating, give the constituent colors that will be viewed by the observer looking through the grating, in the order that they appear.","RED, ORANGE, YELLOW, GREEN, BLUE, INDIGO, AND VIOLET (ACCEPT:
VISABLE SPECTRUM OR COLORS IN REVERSE ORDER)"
toss-up,,Multiple Choice,15) GENERAL SCIENCE Multiple Choice Which is the FARTHEST planet from the Sun? W) Pluto X) Neptune Y) Saturn Z) Mars,X) NEPTUNE
bonus,,Short Answer,15) GENERAL SCIENCE Short Answer Identify all of the following four features that serve to distinguish vascular plants from nonvascular plants: 1) sporophytes [SPOHR-uh-fyts]; 2) specialized conducting tissue; 3) rhizoids [RY-zoids]; 4) secondary growth,"2 AND 4 (ACCEPT: SPECIALIZED CONDUCTING TISSUE AND SECONDARY
GROWTH
_______________________________________________________"
toss-up,energy,Multiple Choice,The United States imports most of its crude oil from what country? W) Iraq X) Saudi Arabia Y) Venezuela Z) Canada,Z) CANADA
bonus,energy,Multiple Choice,A 100 watt light bulb is on for 10 hours in the U.S. What is the average approximate cost in electricity for that one hour? W) $.02 X) $.10 Y) $.25 Z) $.50,X) $.10
toss-up,,Short Answer,17) EARTH AND SPACE Short Answer The solar wind is essentially the Sun's atmosphere boiling off. What ion makes up 96% of the solar wind?,HYDROGEN (ACCEPT: H+; DO NOT ACCEPT: ALPHA PARTICLES)
bonus,,Multiple Choice,17) EARTH AND SPACE Multiple Choice Which of the following plates is NOT a past or present tectonic plate? W) Farallon [fa-ruh-LON] X) Scotia Y) Laurentian [lo-REN-shuhn] Z) Juan de Fuca [WAHN di FYOO-kuh],"Y) LAURENTIAN
_______________________________________________________"
toss-up,math,Multiple Choice,"A florist buys roses at 50 cents apiece and sells them for one dollar apiece. If there are no other expenses, how many roses must be sold in order to make a profit of $300? W) 150 X) 200 Y) 300 Z) 600",Z) 600
bonus,math,Short Answer,"Arrange the following three numbers in order from least to greatest: π, √10, and 22/7.","π, 22/7, √10"
toss-up,,Multiple Choice,19) LIFE SCIENCE Multiple Choice What is the location of the biceps femoris muscle? W) Chest X) Leg Y) Abdomen Z) Thigh,Z) THIGH
bonus,,Short Answer,"19) LIFE SCIENCE Short Answer In the U.S., what potentially lethal disease is carried by deer mice and transferred to humans?","HANTAVIRUS (ACCEPT: HANTAVIRUS HEMORRHAGIC FEVER; HANTAVIRUS
PULMONARY SYNDROME; SIN NOMBRE HANTAVIRUS)
_______________________________________________________"
toss-up,physics,Multiple Choice,20) PHYSICAL SCIENCE Multiple Choice LHC is an acronym for an instrument used in particle physics experiments located in Europe. For which of the following phrases is LHC the acronym? W) Long Hadron Collider X) Large Hadron Collider Y) Large Higgs Collider Z) Large Hadron Collinearator,X) LARGE HADRON COLLIDER
bonus,,Short Answer,20) PHYSICAL SCIENCE Short Answer A universal property of waves is that they transfer what quantity?,ENERGY
toss-up,,Multiple Choice,"21) GENERAL SCIENCE Multiple Choice A monsoon refers to which of the following? W) A heavy rain storm X) A tropical, wet equatorial zone Y) A larger than average flood Z) A seasonally, dominant wind pattern","Z) A SEASONALLY, DOMINANT WIND PATTERN"
bonus,,Short Answer,"21) GENERAL SCIENCE Short Answer Zebra mussels, Burmese pythons, silver carp, and nutria are all examples of what type of ecological threat?","INVASIVE SPECIES (ACCEPT: INVASIVE EXOTICS, NONNATIVE INVASIVE
SPECIES)
_______________________________________________________"
toss-up,,Short Answer,22) EARTH AND SPACE Short Answer Geysers are located near what kind of areas?,VOLCANIC (ACCEPT: GEOLOGICALLY ACTIVE OR THERMAL)
bonus,,Multiple Choice,22) EARTH AND SPACE Multiple Choice In which of the following depositional settings will sedimentary rock layers be deposited non-horizontally? W) Prograding delta X) Lake Y) River Z) Ocean basin,W) PROGRADING DELTA
toss-up,math,Multiple Choice,"What is the value of y if (3, y) [the ordered pair 3, y] is a solution to the equation: 5x – 3y = 18? W) -11 X) -1 Y) 1 Z) 3",X) -1
bonus,math,Short Answer,"In the arithmetic operation long division, answers are often expressed as a whole number quotient with a whole number remainder. Indicate all of the following four choices that are also commonly used to represent the result of long division: 1) improper fraction, 2) mixed fraction, 3) decimal, 4) logarithm",MIXED FRACTION AND DECIMAL (ACCEPT: 2 AND 3)
