type,subject,format,question,answer
toss-up,math,Short Answer,19) Math – Short Answer Simplify the following expression: a8 times a3,a11
bonus,math,Short Answer,"19) Math – Short Answer What is the smallest positive integer that has a remainder of 3 when divided by 5, a remainder of 0 when divided by 2, and a remainder of 1 when divided by 3?","28
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,20) Earth and Space – Short Answer What cataclysmic event is necessary for the creation of a neutron star?,SUPERNOVA
bonus,,Multiple Choice,"20) Earth and Space – Multiple Choice Which of the following is a correct pairing of a layer of the Sun’s atmosphere and its effective temperature? W) Photosphere and 6,000 kelvins X) Photosphere and 10,000 kelvins Y) Corona and 6,000 kelvins Z) Corona and 10,000 kelvins","W) PHOTOSPHERE AND 6,000 KELVINS"
toss-up,energy,Short Answer,21) Physical Science – Short Answer Astronomers and physicists believe that the universe's expansion is accelerating due to the action of what undiscovered form of energy that composes 73% of the universe’s mass-energy?,DARK ENERGY
bonus,,Short Answer,"21) Physical Science – Short Answer Consider a ball that is thrown at 20 meters per second at an angle of 30 degrees to the horizontal. In meters per second, what is the horizontal velocity of this ball during its flight?","10√3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,22) Life Science – Short Answer What is the term for unicellular organisms that lack a nucleus?,PROKARYOTES
bonus,,Short Answer,22) Life Science – Short Answer What is the principal pigment that plants use to absorb light for photosynthesis?,CHLOROPHYLL
toss-up,,Short Answer,"23) Earth and Space – Short Answer By definition, mafic [MAF-ik] rocks are rich in what two elements?",IRON AND MAGNESIUM
bonus,,Short Answer,"23) Earth and Space – Short Answer If you see lightning and hear the thunder 15 seconds later, then, to the nearest whole kilometer, how far away was the lightning strike?",5
