type,subject,format,question,answer
bonus,,Multiple Choice,10) EARTH AND SPACE Multiple Choice Which of the following numbers represents apatite on Moh’s scale of hardness? W) 2 X) 3 Y) 4 Z) 5,Z) 5
toss-up,math,Multiple Choice,"Which of the following values of x makes the following equation true: [2 to the power of x equals one eighth]? 𝑥 1 2 = 8 W) X) Y) -4 Z) -3 1/3 AN4SWER: X) -3 BONUS 11) MATH Short Answer If 6 painters can paint 48 doors in 2 hours, then, in minutes, how long would it take a painter to paint 3 doors?",45
toss-up,energy,Short Answer,"When a sound wave moves from left to right, air particles collide with nearby air particles and form an area of compression. Then the first set of air particles moves to the left while the second set vibrates and moves to the right, leaving a space containing fewer particles. What is this called?",RAREFACTION
bonus,energy,Multiple Choice,A 16.8 kilogram boy is riding in a 4.5 kilogram wagon. A 12 kilogram girl pushes the wagon and exerts a constant force of 2.6 newtons over a distance of 3.5 meters. How much work in joules is done by the girl pushing the wagon? W) 0.26 X) 9.1 Y) 66.4 Z) 127,X) 9.1
toss-up,,Multiple Choice,13) LIFE SCIENCE Multiple Choice In which of the following environments are extremophiles most likely to be found? W) Pond X) Hydrothermal vent Y) Intestine Z) Human skin,X) HYDROTHERMAL VENT
bonus,,Short Answer,"13) LIFE SCIENCE Short Answer When immersed in a hypertonic solution, a plant cell membrane will pull away from the cell wall. What is the name of this phenomenon?",PLASMOLYSIS
toss-up,,Short Answer,14) EARTH AND SPACE Short Answer What shape best describes Earth’s current orbit around the Sun?,ELLIPSE
bonus,,Short Answer,14) EARTH AND SPACE Short Answer Methane in the atmosphere will react with sunlight and oxygen to form what gas?,CARBON DIOXIDE
toss-up,,Short Answer,15) LIFE SCIENCE Short Answer How many different amino acids are used to synthesize proteins?,20
bonus,,Multiple Choice,15) LIFE SCIENCE Multiple Choice Arginine [AHR-juh-neen] is a positively charged amino acid in water. This amino acid is considered which of the following? W) Acidic X) Basic Y) Neutral Z) Amphoteric [am-fuh-TER-ik],X) BASIC
toss-up,,Short Answer,"16) PHYSICAL SCIENCE Short Answer A student has a mass of 60 kilograms when standing on the ground. He jumps into the air with an initial velocity of 1 meter per second. What is his mass, in kilograms, while in the air?",60
bonus,,Short Answer,16) PHYSICAL SCIENCE Short Answer What is the name of a device that measures electrical potential difference?,VOLTMETER
toss-up,,Multiple Choice,17) GENERAL SCIENCE Multiple Choice The bark on a woody stem is made up of which of the following? W) Xylem [ZY-luhm] and phloem [FLOH-em] X) Sapwood Y) Phloem and cork Z) Mesophyll [MEZ-uh-fil],Y) PHLOEM AND CORK
bonus,,Short Answer,17) GENERAL SCIENCE Short Answer A Venus flytrap’s response to an insect is an example of what kind of movement?,NASTIC (ALSO ACCEPT THIGMONASTIC)
toss-up,,Short Answer,18) EARTH AND SPACE Short Answer Cows and termites are able to digest cellulose with the help of special microorganisms that produce large quantities of which greenhouse gas?,METHANE
bonus,,Short Answer,18) EARTH AND SPACE Short Answer Hydraulic fracturing is a natural gas mining technique that targets what kind of sedimentary rock?,SHALE
toss-up,math,Short Answer,"If a plane intersects a right circular cone parallel to its base, what are the names of all the types of geometric figures that can be formed?",CIRCLE AND POINT
bonus,math,Short Answer,"Sue went shopping in two stores with her birthday gift money. In the first store, she spent two-thirds of what she had plus $4. In the second store, she spent half of what was left plus $3. She had $4 left. How many dollars did she begin with?",54
toss-up,energy,Multiple Choice,"A flywheel battery consists of which of the following? W) A voltage source providing power to a spinning disk X) A voltage applied to a motor to make a flywheel rotate, storing energy as the motion of a spinning wheel Y) Energy converted when a disk is rotated backwards Z) Potential energy converted into magnetic energy","X) A VOLTAGE APPLIED TO A MOTOR TO MAKE A FLYWHEEL ROTATE,
STORING ENERGY AS THE MOTION OF A SPINNING WHEEL"
bonus,energy,Short Answer,"Order the following four electromagnetic waves from least to greatest in terms of the energy of their photons: 1) microwave, 2) infrared, 3) x-ray, 4) ultraviolet.","1, 2, 4, 3 (ACCEPT: MICROWAVE, INFRARED, ULTRAVIOLET, X-RAY)"
toss-up,,Multiple Choice,21) LIFE SCIENCE Multiple Choice Which of the following is the term for a plant that can be found living on top of another plant but which obtains its nutrients and water independently? W) Parasite X) Epiphyte [EP-uh-fyt] Y) Lycophyte [LY-kuh-fyt] Z) Saprophyte [SAP-ruh-fyt],X) EPIPHYTE
bonus,,Multiple Choice,"21) LIFE SCIENCE Multiple Choice A mutant fly is observed with an antenna growing out of the abdomen, rather than the head. Which of the following gene types is most likely involved in this kind of mutation? W) Immunoglobin X) Sensory Y) Homeotic Z) Receptor",Y) HOMEOTIC
toss-up,,Short Answer,22) PHYSICAL SCIENCE Short Answer How many electrons does a neutral atom of oxygen have?,EIGHT
bonus,,Short Answer,"22) PHYSICAL SCIENCE Short Answer Car A has a mass of 1000 kilograms and is traveling at 30 meters per second. Car B has a mass of 1200 kilograms and is traveling at 20 meters per second. Car A and Car B travel in opposite directions when they collide and stick together. Assuming the cars do not break apart into pieces, how fast do they travel in meters per second, to the nearest tenth, immediately after the crash?",2.7
toss-up,,Multiple Choice,"23) GENERAL SCIENCE Multiple Choice As people age, their eyes exhibit increasing difficulties in focusing on objects. This condition, known as presbyopia [prez-bee-OH-pee-uh], likely results from the loss of elasticity in which of the following parts of the eye? W) Lens X) Cornea Y) Iris Z) Retina",W) LENS
bonus,,Multiple Choice,23) GENERAL SCIENCE Multiple Choice Which of the following substances will NOT conduct electricity well when in liquid form? W) Aluminum chloride X) Titanium tetrachloride Y) Carbon tetrachloride Z) Sodium chloride,Y) CARBON TETRACHLORIDE
toss-up,,Multiple Choice,24) EARTH AND SPACE Multiple Choice Which of the following types of proxy evidence used in studying climate change chronicles the longest climate record? W) Ocean sediment cores X) Lake sediment cores Y) Tree rings Z) Ice sheet cores,W) OCEAN SEDIMENT CORES
bonus,,Short Answer,24) EARTH AND SPACE Short Answer What is the name of the mineral that makes up both rubies and sapphires?,CORUNDUM
toss-up,math,Short Answer,What is the solution set of x [6 plus the absolute value of x equals 9]? 6 + | | = 9,"{3, -3}"
bonus,math,Short Answer,"Interest accrues on a loan at a constant rate. If the loan is $2000 initially and $2120 after one year, what is the yearly interest rate?",6%
