type,subject,format,question,answer
toss-up,,Multiple Choice,16) PHYSICAL SCIENCE Multiple Choice Which of the following molecules is considered the most polar: W) CH 4 X) HF Y) F 2 Z) CO 2,X) HF
bonus,,Short Answer,"16) PHYSICAL SCIENCE Short Answer In addition to oxygen and sodium, what other element is a major constituent of borax?",BORON
toss-up,earth science,Multiple Choice,A Beaufort number of 4 indicates: W) a moderate earthquake X) a moderate breeze Y) a strong tornado Z) a mineral similar in hardness to fluorite,X) A MODERATE BREEZE
bonus,earth science,Multiple Choice,"If cumulus mammatus clouds are heading in your direction, you may soon experience: W) clearing skies X) severe weather Y) high pressure conditions Z) snow",X) SEVERE WEATHER
toss-up,math,Short Answer,"Find the sum of 7 times 23, and 3 times 23:","230
(Solution: (7 + 3)(23) = 230)"
bonus,math,Short Answer,Solve the following equation for x: (4x – 8) – (5x + 6) = (2x – 9) – (4x + 1),4
toss-up,,Short Answer,19) GENERAL SCIENCE Short Answer What human disease is caused by infection with the rhinovirus?,COMMON COLD (ACCEPT: COLD)
bonus,,Short Answer,19) GENERAL SCIENCE Short Answer Name all of the following 4 diseases for which effective vaccines are currently available: chicken pox; malaria; diphtheria; HIV,CHICKEN POX; DIPHTHERIA
toss-up,,Multiple Choice,20) LIFE SCIENCE Multiple Choice Which of the following is LEAST likely to be found in or on a root of a flowering plant: W) stomata X) epidermis Y) xylem Z) phloem,W) STOMATA
bonus,,Short Answer,"20) LIFE SCIENCE Short Answer What is the common name for the protective layers of cells that cover the tip of a growing root, allowing it to make its way through difficult soils?",ROOT CAP
toss-up,,Short Answer,"21) PHYSICAL SCIENCE Short Answer When aluminum filings are added to a beaker containing concentrated sulfuric acid, what gas is produced?","HYDROGEN (ACCEPT: H )
2"
bonus,,Short Answer,"21) PHYSICAL SCIENCE Short Answer Rounded to the first decimal place, what is the current, in amperes, for a 60-watt bulb running on a 120-volt power source?","0.5
(Solution: current = watts/volts; 60/120 = 0.5 amperes)"
toss-up,earth science,Short Answer,In which of the 5 main layers of Earth’s atmosphere does the Space Shuttle orbit?,THERMOSPHERE
bonus,earth science,Short Answer,Order the following 4 life forms from the EARLIEST to appear on Earth to the most RECENT: crocodile; jawless fish; jawed fish; antelope,JAWLESS FISH; JAWED FISH; CROCODILE; ANTELOPE
toss-up,math,Short Answer,Any triangle inscribed within a semicircle is always what type of triangle if one of its sides is the diameter of the semicircle?,RIGHT
bonus,math,Short Answer,Provide the prime factors over the integers for the following expression: 25x4 – 16y2,(5x2 + 4y)(5x2 – 4y)
toss-up,,Short Answer,24) GENERAL SCIENCE Short Answer Which of the following 4 star types is believed to be the most common in the universe: neutron; blue giant; red dwarf; pulsar,RED DWARF
bonus,,Short Answer,24) GENERAL SCIENCE Short Answer Which one of the following 5 spectral classes of stars is the HOTTEST: A; F; G; K; O,O
toss-up,,Short Answer,25) LIFE SCIENCE Short Answer What sugar is found in the backbone of DNA?,DEOXYRIBOSE (ACCEPT: RIBOSE)
bonus,,Short Answer,25) LIFE SCIENCE Short Answer Name all of the following 4 trees that produce true flowers: hemlock; palm; maple; pine,PALM; MAPLE
