type,subject,format,question,answer
toss-up,,Multiple Choice,15) Earth and Space – Multiple Choice Which of the following types of clouds would be most predictive of heavy rain? W) Cumulonimbus [KYOOM-yoo-loh-NIM-bus] X) Cirrus [SEER-us] Y) Altocumulus Z) Stratus,W) CUMULONIMBUS
bonus,,Short Answer,15) Earth and Space – Short Answer Hoarfrost is produced when water vapor undergoes what physical change?,"DEPOSITION
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,16) Life Science – Multiple Choice Which of the following is an example of a zoonotic [ZOH-uh-naw-tik] disease? W) Measles X) Bubonic plague Y) Cholera Z) Chicken pox,X) BUBONIC PLAGUE
bonus,,Short Answer,16) Life Science – Short Answer Identify all of the following three diseases that are caused by viruses: 1) West Nile; 2) Influenza; 3) Tetanus.,"1, 2"
toss-up,math,Short Answer,17) Math – Short Answer What is the remainder when 86 is divided by 14?,2
bonus,math,Short Answer,17) Math – Short Answer What is the area of a right triangle with hypotenuse of length 13 and one leg of length 11?,"22√3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,"18) Energy – Multiple Choice Nuclear power plants in the United States typically either generate power at their full rated capacity, or not at all, even though they have the capability to vary power output. Researchers at Argonne National Lab recently conducted a study that demonstrated the benefits of varying power output to help grid operators rebalance supply and demand in response to unexpected power events. Which of the following alternative energy sources, if attached to the grid, would be most likely to result in unplanned surpluses or shortfalls? W) Biofuel X) Geothermal Y) Wind Z) Biomass",Y) WIND
bonus,energy,Multiple Choice,18) Energy – Multiple Choice Los Alamos National Lab researchers are studying a group of pumps known as RND efflux pumps. These proteins perform which of the following types of transport? W) Passive diffusion X) Osmosis Y) Active transport Z) Facilitated diffusion,Y) ACTIVE TRANSPORT
toss-up,,Multiple Choice,19) Physical Science – Multiple Choice Which of the following substances likely has the strongest odor? W) NaCl X) Cu Y) NH 3 Z) SiO 2,"Y) NH
3"
bonus,,Short Answer,"19) Physical Science – Short Answer You toss a baseball. Neglecting air resistance, identify all of the following three quantities that stay constant as the baseball travels: 1) Total speed; 2) Vertical speed; 3) Horizontal speed.","3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,20) Earth and Space – Short Answer The gas tail of a comet points away from the Sun due to its interaction with what stream of particles?,SOLAR WIND
bonus,,Short Answer,"20) Earth and Space – Short Answer What paradox states that, if the universe is infinite and static, then the night sky should be as bright as the Sun?",OLBER'S PARADOX
toss-up,math,Short Answer,"21) Math – Short Answer What is the degree of the product of the three binomials x + 3, x6 – 7x2, and x4 – 12?",11
bonus,math,Short Answer,"21) Math – Short Answer All 24 people at a party want to shake hands with everyone else. To accomplish this, how many handshakes must take place?","276
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"22) Life Science – Short Answer If you listen to someone’s heart, the sounds you hear originate from the motion of what structures within the heart?",VALVES
bonus,,Short Answer,"22) Life Science – Short Answer In marine birds, glands near their eyes will secrete a fluid that drips off their beaks. What is the primary substance that this process is intended to excrete?","SALT (ACCEPT: SODIUM CHLORIDE, SODIUM)"
toss-up,,Short Answer,"23) Physical Science – Short Answer When pushing a friend on a swing, there is a natural frequency that you can apply to the pushes so that your friend achieves maximal height. What is the adjective for this frequency?",RESONANT
bonus,,Short Answer,23) Physical Science – Short Answer Identify all of the following three objects that are chiral: 1) Human hands; 2) Soda can; 3) Shoe.,"1, 3"
