type,subject,format,question,answer
toss-up,energy,Multiple Choice,"7) Energy – Multiple Choice Scientists supported by the Department of Energy are using supervised learning to classify genetic data. “Supervised learning,” in this case, means which of the following? W) A researcher must classify the training data, which the model then learns X) A researcher must watch the model as it is classifying the data Y) There is no distinction between training and hold-out data Z) The hold-out data is gathered under supervision","W) A RESEARCHER MUST CLASSIFY THE
TRAINING DATA, WHICH THE MODEL THEN LEARNS"
bonus,energy,Multiple Choice,7) Energy – Multiple Choice Scientists at the Joint BioEnergy Institute are studying plants that produce poly-hydroxy-butyrate [BYOO-tur-ate]. What type of polymer is this? W) Polyamide [poly-AM-ide] X) Polyethylene Y) Polystyrene [poly-STYE-reen] Z) Polyester,Z) POLYESTER
toss-up,,Short Answer,8) Life Science – Short Answer The fluid-mosaic model is a representation of the structure and behavior of what cell structure?,"PLASMA MEMBRANE (ACCEPT: CELL
MEMBRANE)"
bonus,,Multiple Choice,8) Life Science – Multiple Choice Which of the following best characterizes the material that is presented by antigen-presenting cells to T cells? W) Short peptides X) Protein domains Y) RNA sequences Z) DNA sequences,W) SHORT PEPTIDES
toss-up,math,Short Answer,9) Math – Short Answer What is 352 – 332?,136
bonus,math,Short Answer,"9) Math – Short Answer The first term of a geometric sequence is one, and the second is 3/4. When the sum of the first 5 terms of the sequence is written as a mixed fraction, what is the fractional part?",13/256
toss-up,,Short Answer,10) Physical Science – Short Answer Butyric [byoo-TEER-ik] acid can condense with ethanol to produce an ester and what other molecule?,"WATER (ACCEPT: H O)
2"
bonus,,Short Answer,10) Physical Science – Short Answer Rank the following three metals in order of most spontaneous to least spontaneous of oxidization of the metal: 1) Calcium; 2) Mercury; 3) Zinc.,"1, 3, 2"
toss-up,,Short Answer,11) Earth and Space – Short Answer What layer of Earth lies below the lithosphere [LITH-oh-sfeer] and consists of rock that undergoes plastic deformation?,ASTHENOSPHERE
bonus,,Short Answer,11) Earth and Space – Short Answer Identify all of the following three statements regarding reefs and volcanic islands that are true: 1) Fringing reefs typically form before barrier reefs; 2) Atolls typically form before barrier reefs; 3) Atolls are the first reefs to form around active volcanos.,1
toss-up,energy,Short Answer,12) Energy – Short Answer Scientists at Lawrence Berkeley National Lab are studying materials in which neighboring spins are aligned in opposite directions. What is the term for the type of magnetism these materials demonstrate?,ANTIFERROMAGNETISM
bonus,energy,Short Answer,12) Energy – Short Answer Scientists at Lawrence Berkeley National Lab are studying magnetars. Identify all of the following three statements that are true of magnetars: 1) They are a type of neutron star; 2) They may be the source of soft gamma ray repeaters; 3) They spin very slowly compared to main-sequence stars.,"1, 2"
toss-up,,Short Answer,"13) Life Science – Short Answer What effect is a form of genetic drift that occurs when a population declines to a very low number, then rebounds?","BOTTLENECK EFFECT (ACCEPT: POPULATION
BOTTLENECK, GENETIC BOTTLENECK)"
bonus,,Multiple Choice,13) Life Science – Multiple Choice Which of the following interactions is the best example of commensalism? W) A cleaner fish eats parasites from a larger fish X) An oak tree blocks the sunlight of a nearby sapling Y) A wasp lays its eggs inside of a caterpillar Z) A dung beetle eats the feces of a buffalo,"Z) A DUNG BEETLE EATS THE FECES OF A
BUFFALO"
toss-up,math,Short Answer,"14) Math – Short Answer In the set of integers from 1 through 21, inclusive, let A be the set of those that are odd, and let B be the set of those that are multiples of 5. How many elements are in A union B?",13
bonus,math,Short Answer,14) Math – Short Answer A 3-by-3-by-3 cube is made of 14 red unit cubes and 13 blue unit cubes pasted together. What is the minimum possible visible surface area of the large cube that is colored red?,20
toss-up,,Short Answer,15) Physical Science – Short Answer What is the adjective for a thermodynamic process that occurs without transferring heat or mass between the system and its surroundings?,ADIABATIC
bonus,energy,Short Answer,15) Physical Science – Short Answer A certain energy level in an atom can contain up to 32 electrons. How many subshells does this energy level possess?,4
