type,subject,format,question,answer
toss-up,,Short Answer,6) Physical Science – Short Answer What group of elements have a shiny luster and are good conductors of heat and electricity?,METALS
bonus,,Multiple Choice,"6) Physical Science – Multiple Choice Middle C on a piano is 256 hertz. Given that the speed of sound in air is 330 meters per second, which of the following is closest to the wavelength of middle C in meters? W) 0.75 X) 1.3 Y) 4.3 Z) 8.7",X) 1.3
toss-up,energy,Short Answer,7) Energy – Short Answer What two fossil fuels are produced via hydraulic fracturing of sedimentary rock?,"OIL AND NATURAL GAS (ACCEPT: PETROLEUM (for oil), METHANE (for natural gas))"
bonus,energy,Multiple Choice,"7) Energy – Multiple Choice Scientists in the Biosciences Division at Argonne National Lab are studying lignin, a structural polymer. Where can one find lignin? W) Animal liver cells X) Chloroplasts Y) Wood Z) Skin","Y) WOOD
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,8) Life Science – Short Answer Bacterial cells outnumber host cells within the human gastrointestinal tract. What is the collective name commonly used for the collection of bacteria present in the human digestive system?,"GUT MICROBIOME (ACCEPT: MICROBIOME, GUT MICROBIOTA, MICROBIOTA, GUT
FLORA, GASTROINTESTINAL MICROBIOTA)"
bonus,,Short Answer,"8) Life Science – Short Answer In humans, what structure enables the equalization of air between the inner ear and the atmosphere by way of the mouth?",EUSTACHIAN TUBE (ACCEPT: EUSTACHIAN CANAL)
toss-up,math,Short Answer,9) Math – Short Answer A 60-foot rope is stretched across 60 feet. How many cuts would be required to cut it into 5-foot sections?,11
bonus,math,Short Answer,"9) Math – Short Answer Katy the Cat spots Squeaky the Mouse. Squeaky quickly runs 16 feet due east, then 6 feet due south. He then runs due west to a hole in the ground 4 feet away. How many feet is Squeaky from where he was originally spotted by Katy?","6√5
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,10) Earth and Space – Short Answer What is the term for the mound-shaped deposits of dripstone on the ground?,STALAGMITES
bonus,,Short Answer,10) Earth and Space – Short Answer Place the following three oceans in order of decreasing water volume: 1) Indian; 2) Pacific; 3) Atlantic.,"2, 3, 1"
toss-up,energy,Short Answer,"11) Physical Science – Short Answer In an atom, what is the maximum number of electrons the first energy level can hold?",2
bonus,,Short Answer,11) Physical Science – Short Answer Identify all of the following three statements that are true of matter: 1) Atoms contain mostly empty space; 2) All atoms must contain at least one neutron; 3) Two atoms of the same element may contain different numbers of neutrons.,"1 AND 3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Multiple Choice,12) Math – Multiple Choice A rectangle is drawn on a coordinate grid. One side lies on the line y = 2x + 1. An adjacent side of the rectangle could lie on which of the following lines? W) y = 0.5x + 2 X) y = –0.5x – 2 Y) y = 2x – 1 Z) y = –2x + 1,X) y = –0.5x – 2
bonus,math,Short Answer,"12) Math – Short Answer The Sullivan house has a pile of building blocks. Susan used 1/3 of the blocks to build a fire station, and Chris used 2/5 of the blocks to build a boat. If 120 unused blocks remained, how many blocks were there to begin with?",450
toss-up,energy,Short Answer,"13) Physical Science – Short Answer For a machine, what is the term for the percentage of the input energy that can be used for output work?",EFFICIENCY
bonus,,Short Answer,13) Physical Science – Short Answer Identify all of the following three objects that are undergoing acceleration: 1) A car braking; 2) The Moon orbiting the Earth; 3) An ice skater moving at constant velocity.,"1 AND 2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,14) Life Science – Short Answer During what phase of the cell cycle does a eukaryotic [YOU-care-ee-AW-tic] cell divide into two genetically identical daughter cells?,"MITOSIS (ACCEPT: MITOTIC, M; DO NOT ACCEPT: TELOPHASE)"
bonus,,Short Answer,14) Life Science – Short Answer Jellyfish possess specialized harpoon-like cells on their tentacles that enable them to sting. What are these cells called?,CNIDOCYTES [NYE-doh-sites] (ACCEPT: NEMATOCYTES)
toss-up,,Short Answer,15) Earth and Space – Short Answer What two planets in the solar system have no natural satellites?,MERCURY AND VENUS
bonus,,Short Answer,15) Earth and Space – Short Answer Identify all of the following three statements that are true of our Sun: 1) It is more dense than water; 2) It is a variable star; 3) It rotates about its axis.,"ALL
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,"16) Energy – Short Answer Scientists at Argonne National Laboratory are working to enhance the performance and durability of polymer-electrolyte-membrane fuel cells, while simultaneously reducing their cost. These fuel cells produce electricity through the reaction of hydrogen and oxygen. What is the only chemical that these fuel cells emit?",WATER
bonus,energy,Short Answer,16) Energy – Short Answer Ames Lab scientists used high-energy x-rays produced at Argonne National Lab to characterize a novel group of rare-earth solids. What user facility at Argonne National Lab was used to produce these bright x-rays?,ADVANCED PHOTON SOURCE (ACCEPT: APS)
toss-up,math,Short Answer,17) Math – Short Answer What is the product of the two fractions 3 1/3 and 1 1/2?,5
bonus,math,Short Answer,17) Math – Short Answer Three apples and two bananas cost 190 cents. Four apples and one banana cost 170 cents. How many cents will two apples and three bananas cost?,"210
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,18) Physical Science – Multiple Choice Which of the following explains the size of a chloride ion compared to that of a chlorine atom? W) Chloride is smaller because it has fewer electrons X) Chloride is smaller because it has more electrons Y) Chloride is larger because it has fewer electrons Z) Chloride is larger because it has more electrons,Z) CHLORIDE IS LARGER BECAUSE IT HAS MORE ELECTRONS
bonus,,Multiple Choice,18) Physical Science – Multiple Choice Which of the following metals appears on flame tests as bright green and is responsible for blue colors in fireworks? W) Calcium X) Barium Y) Copper Z) Sodium,Y) COPPER
toss-up,,Multiple Choice,19) Earth and Space – Multiple Choice Which of the following situations could produce an artesian spring? W) A confined aquifer X) An unconfined aquifer Y) An aquifer underlain by an impermeable layer and overlain by a permeable one Z) An aquifer surrounded by permeable layers,W) A CONFINED AQUIFER
bonus,,Short Answer,"19) Earth and Space – Short Answer It is 18 degrees Celsius outside and the water vapor pressure is 21 millibar. If the saturation vapor pressure is 60 millibars, what is the relative humidity in percent?","35
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,20) Math – Short Answer What is the coefficent of x2 in the expansion of open parenthesis 2x divided by 3 close parenthesis squared?,4/9
bonus,math,Short Answer,"20) Math – Short Answer A bacteria population is estimated to be modeled by 2 to the t power, where t represents time measured in days. What is the smallest integer value of t for which the bacteria population is over 10,000?",14
toss-up,,Short Answer,21) Life Science – Short Answer In what phylum [FYE-lum] are ostriches classified?,CHORDATA [kor-DAH-tah]
bonus,,Short Answer,21) Life Science – Short Answer Arrange the following four sections of the gastrointestinal tract in the order traveled by ingesta: 1) Stomach; 2) Colon; 3) Esophagus; 4) Duodenum [dew-AW-den-um].,"3, 1, 4, 2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"22) Physical Science – Short Answer Vince lifts an 80-newton box 2 meters vertically. How much work, in joules, was done on the box?",160
bonus,,Short Answer,"22) Physical Science – Short Answer A ballerina weighs 500 newtons and is wearing shoes whose soles have a total combined area of 300 centimeters squared. To two significant figures and in newtons per centimeter squared, what is the pressure she is exerting on the floor?",1.7
toss-up,,Short Answer,23) Earth and Space – Short Answer Pulsars are thought to be a subset of what general type of star?,NEUTRON STARS
bonus,,Short Answer,23) Earth and Space – Short Answer Rank the following three spectral types of stars in terms of increasing temperature: 1) K; 2) F; 3) O.,"1, 2, 3"
