type,subject,format,question,answer
bonus,,Multiple Choice,17) EARTH AND SPACE Multiple Choice Which of the following is a sedimentary rock made of microscopic fossil marine shells? W) Chalk X) Shale Y) Coal Z) Lignite,"W) CHALK
_______________________________________________________"
toss-up,math,Multiple Choice,"A triangle has vertices (6, 7), (11, 9) and (3, 8). After undergoing a particular transformation, its corresponding new vertices are (8, 10), (13, 12) and (5, 11), respectively. What type of transformation did it undergo? W) Dilation X) Translation Y) Reflection Z) Rotation",X) TRANSLATION
bonus,math,Multiple Choice,Which of the following angles cannot be trisected using only compass and straightedge? W) 45 X) 120 Y) 135 Z) No angle can be trisected,X) 120
toss-up,,Multiple Choice,19) LIFE SCIENCE Multiple Choice Which of the following was a top predator during the Devonian period? W) Coelecanth [SEE-luh-kanth] X) Trilobite Y) Crinoid [KRY-noid] Z) Dunkleosteus [duhn-klee-uh-STE-uhs],Z) DUNKLEOSTEUS
bonus,,Multiple Choice,19) LIFE SCIENCE Multiple Choice A peptide sequence with the amino acid composition proline-glycine [GLY-seen]-glycine-tyrosine [TY-ruh-seen] would have what percentage of aromaticity? W) 25% X) 50% Y) 75% Z) 100%,"W) 25%
_______________________________________________________"
toss-up,,Multiple Choice,20) PHYSICAL SCIENCE Multiple Choice Which of the following statements is NOT part of the standard model of frictional force assumptions? W) Frictional force is independent of contact area X) Frictional force is proportional to normal force Y) Frictional coefficient is proportional to force between objects Z) Frictional force is independent of velocity,"Y) FRICTIONAL COEFFICIENT IS PROPORTIONAL TO FORCE BETWEEN
OBJECTS"
bonus,,Short Answer,20) PHYSICAL SCIENCE Short Answer What mysterious type of matter is hypothesized to comprise over 80% of the mass of our galaxy?,DARK MATTER
toss-up,,Multiple Choice,21) GENERAL SCIENCE Multiple Choice Which of the following is NOT a steroid? W) Cholesterol X) Triacylglycerols [try-uh-see-GLIS-uh-rohls] Y) Testosterone Z) Estradiol [es-truh-DY-ol],X) TRIACYLGLYCEROLS
bonus,,Multiple Choice,"21) GENERAL SCIENCE Multiple Choice Kepler’s laws of planetary motion describe the path of two objects, one orbiting the other, as which of the following? W) Hyperbolic with the Sun at one extreme end from the object X) Spherical with the Sun at a radial distance from the object Y) A figure eight with the Sun and the object intersecting periodically Z) Elliptical with the Sun at one of the foci","Z) ELLIPTICAL WITH THE SUN AT ONE OF THE FOCI
_______________________________________________________"
toss-up,,Multiple Choice,22) EARTH AND SPACE Multiple Choice What draws the charged particles from the solar wind to the polar regions of the Earth? W) Jet stream currents in Earth’s upper atmosphere X) Earth’s magnetic field Y) Earth’s electric field Z) Centrifugal force,X) EARTH’S MAGNETIC FIELD
bonus,,Multiple Choice,22) EARTH AND SPACE Multiple Choice Which of the following Appalachian Mountain provinces is the eroded remnant of a folded mountain belt? W) Valley and Ridge belt X) Great Valley Y) Piedmont Z) Appalachian Plateau,W) VALLEY AND RIDGE BELT
toss-up,math,Short Answer,"A rectangular box has a volume of 200 cubic inches. The length of the box is 10 inches, and the height is 4 inches. What is the ratio of the width of the box to the length of the box?",1:2 (ACCEPT: ½ OR 0.5)
bonus,math,Short Answer,"A group of 3 boys and 3 girls are taking a photograph, standing side- by-side in a line. If they must alternate gender, how many different arrangements are possible?",72
