type,subject,format,question,answer
bonus,math,Short Answer,"8) Math – Short Answer Two triangles are similar with scale factor 3/4. If the area of the larger triangle is 96, what is the area of the smaller triangle?",54
toss-up,,Multiple Choice,"9) Life Science – Multiple Choice The skull of a new mammalian species is found and all of the teeth are sharp and angled. Based on this data, which of the following is the most reasonable conclusion? W) It was a carnivore X) It was an herbivore Y) It was an omnivore Z) It was a parasite",W) IT WAS A CARNIVORE
bonus,,Short Answer,9) Life Science – Short Answer Most bacteria move around by using what rotor-like structures?,"FLAGELLA
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,10) Energy – Short Answer Steam reforming is a process used to produce hydrogen gas. What molecule is used as a fuel for steam reforming?,METHANE
bonus,energy,Short Answer,10) Energy – Short Answer DOE-sponsored researchers recently demonstrated that the replacement of iron with iridium [ih-RID-ee-um] in an oxygen-binding human muscle protein exhibited catalytic ability. What protein did they use?,MYOGLOBIN
toss-up,,Multiple Choice,11) Earth and Space – Multiple Choice Which geologic eon starts at the formation of the earth? W) Paleozoic [PAY-leo-ZO-ik] X) Cenozoic [SEN-oh-ZOH-ik] Y) Hadean [HAY-dee-en] Z) Proterozoic [proh-tair-oh-ZOH-ik],Y) HADEAN
bonus,,Short Answer,11) Earth and Space – Short Answer Identify all of the following three structures that are surface features of the moon: 1) Mare Tranquillitatis [tran-kwilih-TAH-tis]; 2) Oceanus Procellarum [proh-sell-AR-um]; 3) Olympus Mons.,"1 AND 2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"12) Math – Short Answer A rectangle has an area of 200 square meters. It can be divided into 2 congruent squares with one segment. In meters, what is the perimeter of the rectangle?",60
bonus,math,Multiple Choice,"12) Math – Multiple Choice There are 50 attendees at a basketball camp. If 40% are male and 30% are left-handed, what is the largest possible number of campers who are right-handed and female?",30
toss-up,,Short Answer,13) Earth and Space – Short Answer Arecibo [ah-ray-SEE-boh] Observatory contains a 300-meter-wide dish made of aluminum panels that are open to the air. What region of the electromagnetic spectrum is observed there?,RADIO
bonus,,Short Answer,13) Earth and Space – Short Answer Identify all of the following three forms of heat transfer that significantly contribute to the movement of heat within the Sun: 1) Conduction; 2) Convection; 3) Radiation.,"2 AND 3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,14) Physical Science – Short Answer What is the adjective for the class of reactions that release thermal energy into their surroundings?,EXOTHERMIC
bonus,energy,Short Answer,14) Physical Science – Short Answer Identify all of the following three physical processes that involve particles absorbing energy: 1) Freezing; 2) Boiling; 3) Sublimation.,2 AND 3
toss-up,energy,Short Answer,"15) Energy – Short Answer Scientists at Fermilab have found evidence that a certain type of particle may not oscillate randomly from one to another of its three possible flavors, resulting in different fractional amounts of these states. What is this type of particle?",NEUTRINO
bonus,energy,Short Answer,15) Energy – Short Answer The top quark was first discovered at what particle accelerator located at Fermilab?,"TEVATRON
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,16) Life Science – Multiple Choice During which of the following activities would you expect there to be the highest concentration of lactic acid in the leg muscles of a human? W) Sprinting a long distance X) Walking a short distance Y) Drinking water Z) Sleeping,W) SPRINTING A LONG DISTANCE
bonus,,Short Answer,"16) Life Science – Short Answer What drug, found in the 1960s to cause birth defects, was prescribed for morning sickness but was later discovered to contain an isomer that acted as a teratogen [teh-RAT-oh-jen]?",THALIDOMIDE
toss-up,,Multiple Choice,17) Physical Science – Multiple Choice Which of the following purification techniques is most appropriate for separating a mixture of sand and water? W) Distillation X) Filtration Y) Extraction Z) Recrystallization,X) FILTRATION
bonus,,Short Answer,17) Physical Science – Short Answer Rank the following four molecules in increasing order of molecular weight: 1) Carbon dioxide; 2) Carbon monoxide; 3) Water; 4) Hydrogen peroxide.,"3, 2, 4, 1
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,18) Math – Short Answer Simplify the fraction with numerator 36 minus 54 and denominator 3.,–6
bonus,math,Short Answer,"18) Math – Short Answer For the function f of x = x2 – 10, evaluate f of open parenthesis 2a close parenthesis minus 2 f of a when a = 6.",82
toss-up,,Multiple Choice,19) Earth and Space – Multiple Choice The San Andreas Fault in California is what type of fault? W) Compression X) Normal Y) Reverse Z) Strike-slip,Z) STRIKE-SLIP
bonus,,Short Answer,19) Earth and Space – Short Answer What number denotes the most damaging tornado strength on the Enhanced Fujita scale?,"5
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,20) Life Science – Short Answer What portion of the endoplasmic reticulum [reh-TIK-yoo-lum] does not have ribosomes [RYE-beh-sohms] on the surface?,"SMOOTH (ACCEPT: SMOOTH ER, SMOOTH ENDOPLASMIC RETICULUM)"
bonus,,Short Answer,20) Life Science – Short Answer Identify all of the following three organelles that both plants and animals possess: 1) Mitochondrion; 2) Chloroplast; 3) Nucleus.,1 AND 3
toss-up,math,Multiple Choice,"21) Math – Multiple Choice A wolf travels 6 miles in 7 hours. If it continues at that rate, which of the following is closest to the distance, in miles, it would travel in 100 hours? W) 80 X) 85 Y) 90 Z) 95",X) 85
bonus,math,Short Answer,"21) Math – Short Answer A bag contains 50 identically-sized marbles. Exactly 10% are purple, 20% are blue, 30% are orange, and the rest are red. What is the probability of randomly selecting first a blue marble, replacing it, and then selecting a red one?","8% (ACCEPT: 2/25, 0.08)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,22) Life Science – Short Answer What general term describes glands that secrete hormones into the bloodstream?,ENDOCRINE
bonus,,Short Answer,22) Life Science – Short Answer Cells contain a network of structural fibers that enable them to maintain their shape and to move. What is this network called?,CYTOSKELETON
toss-up,,Short Answer,"23) Physical Science – Short Answer James Chadwick proposed that the nucleus contains not only protons, but what other subatomic particles?",NEUTRONS
bonus,,Short Answer,"23) Physical Science – Short Answer Identify all of the following three statements that are true of forces: 1) An object in orbit around the Earth is no longer experiencing Earth's gravity; 2) If an object is at rest, there are no forces acting upon it; 3) Forces can only be applied via contact.",NONE
