type,subject,format,question,answer
bonus,,Short Answer,"7) EARTH AND SPACE Short Answer Organize the following four snow types according to increasing insulating effect: 1) hard packed snow; 2) extremely cold, wind-swept snow; 3) newly fallen soft snow; 4) slightly settled snow.","2, 1, 4, 3 (ACCEPT: EXTREMELY COLD, WIND-SWEPT SNOW; HARD PACKED
SNOW; SLIGHTLY SETTLED SNOW; NEWLY FALLEN SOFT SNOW)"
toss-up,,Multiple Choice,8) LIFE SCIENCE Multiple Choice Which of the following is a central mechanism for homeostasis in which the product of a metabolic or physiological pathway regulates its production by inhibiting an earlier step in its own production? W) Synergistic excitation X) Positive stimulation Y) Negative feedback Z) Up regulation,Y) NEGATIVE FEEDBACK
bonus,,Short Answer,"8) LIFE SCIENCE Short Answer By number, identify all of the following four statements regarding cyanobacteria [sy-uh-noh-bak-TEER-ee-uh] that are true: 1) they belong to the kingdom Protista; 2) they are photosynthetic; 3) they were the first organisms to produce oxygen; 4) they are found in both fresh water and marine environments.","2, 3, 4"
toss-up,math,Short Answer,"If two standard dice are rolled and two coins are flipped, how many equally likely outcomes are in the sample space?",144
bonus,math,Short Answer,Solve the following equation for x over the real numbers: . 2 𝑥 +8𝑥 = 4,−4±2√5
toss-up,energy,Short Answer,"When lightning strikes, what type of energy in the atmosphere is transformed into thermal energy, light, and sound?",ELECTRIC POTENTIAL ENERGY
bonus,energy,Short Answer,"A pendulum [PEN-juh-luhm] with a mass of one kilogram attached to a string one meter long is released from 2 meters above the ground. Neglecting air resistance and providing your answer to the nearest tenth, how many joules of kinetic energy will the pendulum have at the bottom of its swing?",19.6
toss-up,,Multiple Choice,11) PHYSICAL SCIENCE Multiple Choice What phase of matter can NOT be found in a fluorescent light that is powered on? W) Solid X) Liquid Y) Gas Z) Plasma,X) LIQUID
bonus,,Short Answer,11) PHYSICAL SCIENCE Short Answer A car accelerates constantly from 0 meters per second to 90 meters per second in 12 seconds. What is its average acceleration in meters per second squared to two significant figures?,7.5
toss-up,,Multiple Choice,12) GENERAL SCIENCE Multiple Choice Which of the following is a strong acid? W) Hydrosulfuric acid [hy-droh-suhl-FYOO-rik] X) Acetic acid Y) Phosphoric acid Z) Sulfuric acid,Z) SULFURIC ACID
bonus,,Short Answer,"12) GENERAL SCIENCE Short Answer Providing your answer to the nearest hundredth, what is the force in newtons needed to vertically lift a 5.0 kilogram bowling ball at a constant speed to a height of 0.76 meters?",49.00
toss-up,,Short Answer,13) EARTH AND SPACE Short Answer Mt Fuji is an active example of what type of volcano?,STRATO (ACCEPT: COMPOSITE)
bonus,,Multiple Choice,13) EARTH AND SPACE Multiple Choice Meteor showers are caused by periodic comets. These comets are periodic for which of the following reasons? W) They are being ejected by the same source X) Areas of Earth's orbit are more comet-dense than others Y) They orbit the Sun in elliptical paths Z) They occur when Earth and Jupiter are on opposite sides of the Sun,Y) THEY ORBIT THE SUN IN ELLIPTICAL PATHS
toss-up,,Multiple Choice,14) LIFE SCIENCE Multiple Choice Which of the following terms best describes the inheritance of the A and B antigen genes in human blood? W) Co-dominance X) Incomplete dominance Y) Penetrance Z) Expressivity,W) CO-DOMINANCE
bonus,,Multiple Choice,14) LIFE SCIENCE Multiple Choice Which of the following is NOT a baleen whale? W) Bryde’s X) Minke Y) Pilot Z) Gray,Y) PILOT
toss-up,,Multiple Choice,"15) GENERAL SCIENCE Multiple Choice Some colleagues decide to play a prank on you. They create a mixture of two elements, then tell you they have discovered a new element. They show you that this element has properties of both metals and nonmetals. Over time, however, it simply shows the properties of metals. Which of the following properties would the “new element” lose over time? W) Brittleness X) Ability to conduct heat Y) Magnetic attraction Z) Shine",W) BRITTLENESS
bonus,,Multiple Choice,15) GENERAL SCIENCE Multiple Choice Which of the following is NOT a measure of primary productivity? W) Oxygen production X) Oxygen consumption Y) Glucose production Z) Carbon dioxide consumption,X) OXYGEN CONSUMPTION
toss-up,math,Short Answer,"If 3 – 4i is a root of a quadratic equation with real coefficients, what must be the other root?",3 + 4i
bonus,math,Short Answer,How many positive divisors does 400 have?,15
toss-up,,Multiple Choice,"17) PHYSICAL SCIENCE Multiple Choice You manufacture a chemical called Bowlinium that is a blue liquid at room temperature. You vigorously mix the Bowlinium with some yellow oil and clear water. Over time, two layers separate out: a green layer on top, and a clear layer on the bottom. Which of the following conclusions about this experiment is MOST correct? W) Bowlinium is less dense than water X) Bowlinium is more dense than water Y) Bowlinium is less dense than water and as dense as oil Z) Bowlinium has the same density as oil",Y) BOWLINIUM IS LESS DENSE THAN WATER AND AS DENSE AS OIL
bonus,,Short Answer,"17) PHYSICAL SCIENCE Short Answer A car starts from rest and proceeds to travel 3.6 kilometers in 1 minute while steadily speeding up. What, respectively, was the car's acceleration in meters per second squared and final speed in meters per second for this trip?","ACCELERATION = 2, FINAL SPEED = 120"
toss-up,,Multiple Choice,18) GENERAL SCIENCE Multiple Choice Which of the following is NOT needed to produce an electromagnet? W) A current source X) A conductive material Y) A magnetic core Z) A current sink,Y) A MAGNETIC CORE
bonus,,Short Answer,"18) GENERAL SCIENCE Short Answer In vertebrates, what major bone houses the pituitary gland?",SPHENOID
toss-up,,Short Answer,"19) LIFE SCIENCE Short Answer If you have both a male and female alien with genotypes DD [big D big D] and Dd [big D little d], what is the percent chance that any baby aliens they have will be of the Dd [big D little d] genotype?",50%
bonus,,Short Answer,19) LIFE SCIENCE Short Answer The smallest of the marine mammals belongs to the order Carnivora. What is the common name for this animal?,SEA OTTER
toss-up,,Multiple Choice,20) EARTH AND SPACE Multiple Choice Gravity assist is a great way to save money on spacecraft fuel. Which of the following is one reason NASA might NOT be able to use it to send a spacecraft to Neptune? W) The planets are rarely lined up in the right places X) Gravity assist only works for small planets Y) The gravity of gas giant planets is difficult to predict Z) Neptune's orbit crossing with Pluto creates a chaotic system,W) THE PLANETS ARE RARELY LINED UP IN THE RIGHT PLACES
bonus,,Multiple Choice,"20) EARTH AND SPACE Multiple Choice A geomagnetic storm adds heat to a part of Earth's atmosphere called the thermosphere. As the atmosphere rises, the density in low Earth orbit increases. Which of the following might this subsequently increase on a satellite? W) Radiation X) Auroral light Y) Drag Z) Conductivity interference",Y) DRAG
toss-up,math,Multiple Choice,"If x lies between 1 and 2, which of the following is the smallest? W) 1 X) −𝑥 Y) 2 −𝑥 Z) −𝑥 AN−S√W𝑥ER: X) 2 −𝑥 BONUS 21) MATH Short Answer Find all points of intersection of the graphs of the two equations x y and x y . 2 2 AN +S W =ER 2:0 (4, 2) A–N D= ( -22,-4) TOSS-UP 22) ENERGY Multiple Choice Theoretically, an absolute maximum of how many ATP molecules can be produced from the complete oxidation of one glucose molecule through aerobic respiration? W) 33 X) 38 Y) 43 Z) 48",X) 38
bonus,energy,Multiple Choice,Newton’s law of cooling states that which of the following is true? W) The rate at which the temperature of an object changes can be determined if the difference between the temperature of the body and the ambient temperature is known X) A wire heats up whenever current passes through it Y) All molecular movement ceases at -100° Celsius Z) A circuit cools down as long as the wires attached to it have a specific number of turns,"W) THE RATE AT WHICH THE TEMPERATURE OF AN OBJECT CHANGES CAN
BE DETERMINED IF THE DIFFERENCE BETWEEN THE TEMPERATURE OF THE BODY
AND THE AMBIENT TEMPERATURE IS KNOWN"
toss-up,math,Multiple Choice,A polyhedron [pol-ee-HEE-druhn] has six faces. Exactly five of these are triangles. Which of the following could this polyhedron be? W) A quadrilateral pyramid X) A quadrilateral prism Y) A pentagonal pyramid Z) A pentagonal prism,Y) A PENTAGONAL PYRAMID
bonus,math,Multiple Choice,"Katy wants to create several different 7-character screen names. She wants to use arrangements of the first 3 letters of her first name (K-A-T), followed by arrangements of the 4 digits in 1987, the year of her birth. How many different screen names can she create in this way? W) 72 X) 144 Y) 288 Z) 576",X) 144
toss-up,energy,Short Answer,24) PHYSICAL SCIENCE Short Answer What is defined as a measurement of the average kinetic energy of all the particles in a substance?,TEMPERATURE
bonus,,Multiple Choice,"24) PHYSICAL SCIENCE Multiple Choice In a nuclear reactor, moderators play a key role in helping to slow down rapidly moving neutrons. Which of the following is NOT a moderator frequently used in nuclear reactions? W) Deuterium oxide X) Water Y) Iron Z) Graphite [gra-FYT]",Y) IRON
toss-up,,Multiple Choice,25) LIFE SCIENCE Multiple Choice What phase is the stage of the cell cycle in which proteins are made in preparation for DNA replication? W) M X) S Y) G1 Z) G2,Y) G1
bonus,,Multiple Choice,"25) LIFE SCIENCE Multiple Choice Many diseases, including cystic fibrosis, are caused by recessive homozygosity [hoh-muh-zy-GOS-i-tee] of a particular gene. Since these diseases are caused by recessive genes, one might think that they should have been eliminated long ago. What is the leading theory on why diseases like cystic fibrosis still exist? W) Individuals with the disease are able to have children before the effects of the disease emerge X) A single recessive allele of the gene causing the disease may confer a selective advantage Y) Two copies of the recessive allele of the gene causing the disease may confer a selective advantage Z) Individuals that are heterozygous [het-er-uh-ZY-guhs] for the gene causing the disease are as healthy as normal individuals","X) A SINGLE RECESSIVE ALLELE OF THE GENE CAUSING THE DISEASE MAY
CONFER A SELECTIVE ADVANTAGE"
