type,subject,format,question,answer
toss-up,energy,Multiple Choice,16) Energy – Multiple Choice Which of the following elements is commonly used to control the chain reaction inside the reactor vessel of a nuclear power plant? W) Boron X) Nitrogen Y) Hydrogen Z) Carbon,W) BORON
bonus,energy,Multiple Choice,16) Energy – Multiple Choice Which of the following types of coal has the highest carbon content? W) Anthracite X) Lignite Y) Sub-bituminous Z) Bituminous,W) ANTHRACITE
toss-up,math,Short Answer,17) Math – Short Answer What is the multiplicative inverse of –1/5?,–5
bonus,math,Short Answer,"17) Math – Short Answer You are going to meet a friend at a skate park that is 4 miles from your house. You will ride your bike at a constant rate of 10 miles per hour. Your friend lives 1.5 miles from the skate park and will walk at a constant rate of 3 miles per hour. If each of you starts from your respective houses, how many minutes before you leave should your friend leave, so that you meet at the skate park at the same time?","6
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,18) General Science – Multiple Choice Which of the following is true about your area if a weather watch is issued? W) A weather hazard may develop X) There is a weather hazard forming Y) There is an active weather hazard with potential for significant damage Z) A weather hazard has caused significant damage,W) A WEATHER HAZARD MAY DEVELOP
bonus,biology,Multiple Choice,18) General Science – Multiple Choice A biology teacher is working with bacterial cultures in class and does not properly seal the inoculated samples. This poses the highest heath risk for which of the following groups of students? W) Students who have not been immunized X) Students with autoimmune disorders Y) The youngest students Z) All of the students equally,X) STUDENTS WITH AUTOIMMUNE DISORDERS
toss-up,math,Short Answer,19) Math – Short Answer What is the leading coefficient of the polynomial x4 – 2x2 – 2x + 4?,1
bonus,math,Short Answer,19) Math – Short Answer How many positive integers less than 300 are divisible by 3 but not by 21?,"85
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,20) Physical Science – Short Answer What idealized object absorbs all radiation directed at it and emits all of its energy in the form of electromagnetic radiation?,BLACK BODY
bonus,,Multiple Choice,20) Physical Science – Multiple Choice Which of the following is an extensive property of a material? W) Temperature X) Volume Y) Electrical conductivity Z) Density,X) VOLUME
toss-up,,Short Answer,21) Earth and Space – Short Answer What is the equivalent of the Aurora Borealis in the Southern hemisphere?,AURORA AUSTRALIS (ACCEPT: SOUTHERN LIGHTS)
bonus,,Multiple Choice,21) Earth and Space – Multiple Choice Which of the following is closest to the number of major and minor tectonic plates into which Earth's lithosphere is divided? W) 5 X) 15 Y) 25 Z) 35,"X) 15
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,22) Life Science – Short Answer Rickets is caused by a deficiency of what vitamin?,VITAMIN D
bonus,,Multiple Choice,"22) Life Science – Multiple Choice A small population of native red-backed salamanders is migrating downhill towards a vernal pool. Along the way, half of the population is lost while crossing a road. This would possibly lead to which of the following outcomes? W) Genetic drift X) More competition among members of the population Y) Increased body size Z) Stationary individuals that do not migrate to vernal pools",W) GENETIC DRIFT
toss-up,math,Short Answer,"23) Math – Short Answer In which quadrant does the point (3, -4) lie?",FOURTH (ACCEPT: 4)
bonus,math,Short Answer,"23) Math – Short Answer If a 15-degree sector of a circle has area 20 pi, then, to the nearest whole number, what is the radius of the circle?",22
