type,subject,format,question,answer
toss-up,,Multiple Choice,15) LIFE SCIENCE Multiple Choice Which of the following elements is found in DNA? W) Calcium X) Phosphorus Y) Zinc Z) Helium,X) PHOSPHOROUS
bonus,energy,Multiple Choice,"15) LIFE SCIENCE Multiple Choice Phosphorus is critical to the formation of nucleic acids, ATP and other energy storing molecules. Where are the largest reservoirs for this important mineral on Earth? W) Animal biomass X) Ground water, particularly fossil water Y) Sedimentary rocks of marine origin Z) Fossil fuels","Y) SEDIMENTARY ROCKS OF MARINE ORIGIN
_______________________________________________________"
toss-up,,Multiple Choice,16) EARTH AND SPACE Multiple Choice Which of the following is NOT considered one of the major volcano types? W) Basalt dome X) Stratovolcano Y) Lava dome Z) Cinder cone,W) BASALT DOME
bonus,,Short Answer,16) EARTH AND SPACE Short Answer What is the name of the type of volcano that is built almost entirely of low viscosity basaltic lava flows?,SHIELD VOLCANO
toss-up,energy,Short Answer,"Calculate the potential energy, in joules, of a 30 kilogram mass 15 meters above the Earth’s surface.",4500 (ACCEPT: 4410)
bonus,energy,Multiple Choice,UV radiation is most damaging to which human organ? W) Heart X) Lungs Y) Skin Z) Liver,"Y) SKIN
_______________________________________________________"
toss-up,,Multiple Choice,18) GENERAL SCIENCE Multiple Choice Protein shape that results from having multiple polypeptides [pol-ee-PEP-tyds] is a part of which level of protein structure? W) Primary X) Secondary Y) Tertiary Z) Quaternary,Z) QUATERNARY
bonus,,Short Answer,"18) GENERAL SCIENCE Short Answer Place the following four items in order from smallest to largest: nucleus, ribosomes [RY-buh-sohms], mitochondria [my-tuh-KON-dree-uh], myoglobin [my-uh-GLOH-bin].","MYOGLOBIN, RIBOSOMES, MITOCHONDRIA, NUCLEUS"
toss-up,math,Multiple Choice,The slope of the line 2y = 10 - 10x is which of the following? W) -10 X) -5 Y) 5 Z) 10,X) - 5
bonus,math,Short Answer,"The endpoints of the diameter of a semicircle are represented by the coordinates (0, a) and (0, -a). If the area of the semicircle is 32π, what is the value of a?","8
_______________________________________________________"
toss-up,,Multiple Choice,20) PHYSICAL SCIENCE Multiple Choice Force is equivalent to mass times the acceleration of an object. How could you guarantee a decrease in the acceleration of an object? W) Increase the mass and force X) Decrease the mass and force Y) Increase the mass and decrease the force Z) Increase the force and decrease the mass,Y) INCREASE THE MASS AND DECREASE THE FORCE
bonus,,Multiple Choice,20) PHYSICAL SCIENCE Multiple Choice Why are old documents preserved by sealing them in containers filled with helium? W) Helium will react with any poisonous gas that enter the container and prevent the gas from harming the document X) Helium is inexpensive and easy to find Y) Helium is a gas that will not react with any other element including the paper of the document Z) Helium will brighten the print on the document,"Y) HELIUM IS A GAS THAT WILL NOT REACT WITH ANY OTHER ELEMENT
INCLUDING THE PAPER OF THE DOCUMENT"
toss-up,energy,Multiple Choice,The rate of a reaction is directly dependent on which of the following? W) Activation energy X) Reactant energy Y) Product energy Z) Difference between reactant energy and product energy,W) ACTIVATION ENERGY
bonus,energy,Short Answer,What is the quantity obtained by multiplying a uniform object’s specific heat by its mass?,"HEAT CAPACITY
_______________________________________________________"
toss-up,,Multiple Choice,22) LIFE SCIENCE Multiple Choice A periwinkle is what type of organism? W) Sea urchin X) Snail Y) Barnacle Z) Star fish,X) SNAIL
bonus,,Multiple Choice,22) LIFE SCIENCE Multiple Choice Which of the following statements regarding corals and zooxanthellae [zoh-uh-zan-THEL-ee] is FALSE? W) Corals can live for a few months without their zooxanthellae X) When a coral bleaches the zooxanthellae die Y) The color of a coral tissue is largely due to the zooxanthellae Z) Increased water temperature can prompt a bleaching event,X) WHEN A CORAL BLEACHES THE ZOOXANTHELLAE DIE
toss-up,,Multiple Choice,23) EARTH AND SPACE Multiple Choice Fossils found in the deep ocean are cemented in what kind of rock? W) Igneous [IG-nee-uhs] X) Extrusive Y) Sedimentary Z) Metamorphic,Y) SEDIMENTARY
bonus,,Short Answer,"23) EARTH AND SPACE Short Answer Rank the following in terms of largest to smallest carbon reservoirs: biosphere, atmosphere, ocean, sedimentary carbonates.","SEDIMENTARY CARBONATES, OCEAN, BIOSPHERE, ATMOSPHERE"
