type,subject,format,question,answer
bonus,,Short Answer,9) Earth and Space – Short Answer Order the following four gasses from most to least abundant in Earth's atmosphere: 1) Argon; 2) Nitrogen; 3) Helium; 4) Oxygen.,"2, 4, 1, 3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"10) Physical Science – Short Answer What is the velocity, in meters per second to the nearest tenth, of a wave with wavelength 15 meters and frequency 0.3 hertz?",4.5
bonus,,Short Answer,"10) Physical Science – Short Answer A 300-gram mass is experiencing a constant force of 6 newtons. In meters per second squared, what is its acceleration?",20
toss-up,,Short Answer,11) Life Science – Short Answer During what phase of the cell cycle do cells synthesize new DNA?,S PHASE (ACCEPT: S or SYNTHESIS PHASE)
bonus,,Short Answer,11) Life Science – Short Answer Schwann cells are responsible for making what insulatory material in the peripheral nervous system?,"MYELIN
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,12) Energy – Multiple Choice Which of the following is closest to the percentage of the total power radiated by the Sun incident on the Earth's atmosphere that is reflected or scattered before reaching the surface of the planet? W) 12 X) 23 Y) 34 Z) 45,Y) 34
bonus,energy,Short Answer,12) Energy – Short Answer Rank the following types of vehicles in terms of increasing reliance on a battery to drive the vehicle: 1) Plug-in hybrid; 2) Clean diesel; 3) All-electric; 4) Hybrid,"2, 4, 1, 3 (ACCEPT: CLEAN DIESEL, HYBRID, PLUG-IN HYBRID, ALL-ELECTRIC)"
toss-up,math,Short Answer,13) Math – Short Answer The product of 7 consecutive integers is 0. What is the smallest possible value of one of them?,–6
bonus,math,Short Answer,13) Math – Short Answer What is the area of a regular hexagon with sides of length 4?,"24√3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,14) Physical Science – Short Answer What scientist first measured the charge of the electron in his famous oil drop experiment?,ROBERT MILLIKAN
bonus,,Short Answer,"14) Physical Science – Short Answer The tire on your unicycle is inflated to a pressure of 1.0 x 106 pascals. The total weight of you and your unicycle is 1000 newtons. What is the area of the tire, in square meters, that is in contact with the road when you are riding?",0.001
toss-up,,Multiple Choice,"15) Earth and Space – Multiple Choice Clementine, Lunar Prospector, and LCROSS were all space probes sent to verify the presence of what feature on the Moon? W) Water ice X) Helium-3 Y) Atmosphere Z) Magnetic field",W) WATER ICE
bonus,,Multiple Choice,15) Earth and Space – Multiple Choice Ring galaxies and tidal tails are both thought to result from what galactic phenomena? W) Formation of a supermassive black hole X) Collapse of spiral arms Y) Collision of multiple galaxies Z) Rotational dissolution,"Y) COLLISION OF MULTIPLE GALAXIES
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,16) Life Science – Short Answer What is the name for the outermost germ layer?,ECTODERM
bonus,,Short Answer,16) Life Science – Short Answer What phylum [FYE-lum] contains sponges?,PORIFERA
toss-up,,Short Answer,"17) Physical Science – Short Answer What specific theory, proposed by Einstein, describes how masses warp space- time?","GENERAL RELATIVITY (DO NOT ACCEPT: SPECIAL RELATIVITY, RELATIVITY)"
bonus,,Short Answer,"17) Physical Science – Short Answer A 10-liter flask containing an ideal gas at 4 atmospheres of pressure is connected with a 6-liter evacuated flask. What will be the final pressure, in atmospheres, in the 10-liter flask at equilibrium?","2.5
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,18) Earth and Space – Multiple Choice A star’s spectral type is most related to which of its following properties? W) Mass X) Temperature Y) Luminosity Z) Distance,X) TEMPERATURE
bonus,,Multiple Choice,18) Earth and Space – Multiple Choice Which of the following best explains why most discovered meteorites are composed of iron? W) They are more common in the solar system X) They are more likely to cross Earth’s orbit Y) They survive weathering longer Z) They are brighter when falling to Earth,Y) THEY SURVIVE WEATHERING LONGER
toss-up,math,Short Answer,19) Math – Short Answer Which of the quadrants is NOT intersected by the line with equation y = –2x + 3?,3 (ACCEPT: THIRD)
bonus,math,Short Answer,"19) Math – Short Answer To the nearest unit, what is the volume of a sphere with radius 3?","113
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,20) Life Science – Short Answer AIDS is a human syndrome caused by what virus?,HIV (ACCEPT: HUMAN IMMUNODEFICIENCY VIRUS)
bonus,,Short Answer,20) Life Science – Short Answer What is the name of the extinct animal from which modern birds are thought to have evolved?,ARCHAEOPTERYX
toss-up,,Short Answer,21) Physical Science – Short Answer What is the mole percent of magnesium ions in 10 grams of magnesium oxide?,50
bonus,,Short Answer,"21) Physical Science – Short Answer During the complete combustion of methane, the oxidation number of the carbon changes from -4 to what?","4
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"22) Life Science – Short Answer What human organ is composed of the duodenum [dew-AW-den-um], jejunum [jeh-JOO-num], and ileum [ILL-ee-um]?",SMALL INTESTINE
bonus,,Short Answer,"22) Life Science – Short Answer In humans, what connects the pharynx to the stomach?",ESOPHAGUS
toss-up,,Short Answer,"23) Earth and Space – Short Answer Hale-Bopp was discovered in 1995. Its solid, icy-conglomerate nucleus, long, dusty tail, and high orbital eccentricity and inclination, distinguishes it as what type of celestial object?",COMET
bonus,,Short Answer,23) Earth and Space – Short Answer Name all of the following four tectonic features that result from seafloor spreading; 1) Left lateral fault; 2) Right lateral fault; 3) Divergent plate boundary; 4) Normal fault.,"ALL (ACCEPT: 1, 2, 3, AND 4)"
