type,subject,format,question,answer
toss-up,math,Short Answer,"18) Math – Short Answer Identify all of the following three logical conclusions that follow from the statement “all A are B”: 1) All B are A; 2) If C is A, then C is also B; 3) If C is not A, then C is not B.",2
bonus,math,Multiple Choice,"18) Math – Multiple Choice Which of the following points lies inside the circle defined by the equation x2 + y2 = 25? W) (3, 4) X) (4, -3) Y) (4, 2 times square root of 2) Z) (4, 3 times square root of 2)","Y) (4, 2 TIMES SQUARE ROOT OF 2)"
toss-up,,Short Answer,19) General Science – Short Answer Fjords are created by what land features?,GLACIERS
bonus,,Short Answer,19) General Science – Short Answer By what process do organisms adapt to changes in their natural environment that subject the organism to physiological stress?,"ACCLIMATIZATION
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,20) Life Science – Short Answer Ethylene and cytokines are hormones in what type of organisms?,PLANTS
bonus,,Short Answer,20) Life Science – Short Answer What term in leaf classification is used to describe leaves consisting of leaflets or lobes radiating from the base?,PALMATE
toss-up,,Multiple Choice,21) Earth and Space – Multiple Choice Which of the following explains why the same side of the Moon always faces the Earth? W) The Moon is tidally locked to the Earth X) The Moon rotates around its axis once every 12 hours Y) The Moon rotates around its axis once every 24 hours Z) The Moon is gravitationally uncoupled from the Earth,W) THE MOON IS TIDALLY LOCKED TO THE EARTH
bonus,,Short Answer,21) Earth and Space – Short Answer Project Mercury was a US program that aimed to build a spacecraft to orbit what planet?,"EARTH
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,22) Energy – Multiple Choice Tetraethyllead was banned as an anti-knocking additive to gasoline due to concerns that it released dangerous heavy metal emissions into the environment. During what decade did the phaseout of leaded gasoline begin? W) The 1950’s X) The 1960’s Y) The 1970’s Z) The 1980’s,Y) THE 1970’s
bonus,energy,Short Answer,"22) Energy – Short Answer Engine fuel is rated on what scale, which uses n-heptane and 2,2,4- trimethylpentane as the standards for scores of 0 and 100, respectively?",OCTANE RATING
toss-up,,Short Answer,23) Physical Science – Short Answer What form of highly-purified coal is used in smelting iron ore to make steel?,COKE
bonus,,Short Answer,23) Physical Science – Short Answer What is the common name of the acid HClO ? 2,CHLOROUS ACID
