type,subject,format,question,answer
bonus,math,Short Answer,14) Math – Short Answer Give one of the linear factors of 6x2 – 31x + 35,3x – 5 OR 2x – 7 (must give at least one)
toss-up,,Multiple Choice,15) Earth and Space – Multiple Choice Which of the following is considered a mineral? W) Pearl X) Coal Y) Ice Z) Peat,Y) ICE
bonus,,Short Answer,15) Earth and Space – Short Answer Identify all of the following three glacial features that provide information about the direction a glacier flowed. 1) Striations; 2) Drumlins; 3) Basal slip.,"1 AND 2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,16) Physical Science – Short Answer Dry ice is the solid form of what molecule?,"CARBON DIOXIDE (ACCEPT: CO )
2"
bonus,,Short Answer,16) Physical Science – Short Answer Identify all of the following three quantities that can be determined about a particular atomic nucleus with only the name of the element and the periodic table: 1) Mass number; 2) Atomic mass; 3) Atomic number.,3
toss-up,math,Short Answer,"17) Math – Short Answer If x and y are directly proportional, and x is 7 when y is 13, what is x when y is 39?",21
bonus,math,Short Answer,"17) Math – Short Answer Fifty students at Maple Grove Academy take French or Spanish. If 10 take both and 25 take French, how many take Spanish but not French?","25
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,biology,Short Answer,18) Life Science – Short Answer Most metabolic pathways in biology are regulated so that the product of a pathway inhibits the enzymes in that pathway. What is this inhibition scheme called?,NEGATIVE FEEDBACK (ACCEPT: FEEDBACK INHIBITION)
bonus,,Multiple Choice,18) Life Science – Multiple Choice Which of the following types of joints can be found in the knuckles of a human index finger? W) Saddle X) Pivot Y) Gliding Z) Ellipsoid,Z) ELLIPSOID
toss-up,,Short Answer,"19) Earth and Space – Short Answer In our solar system, what planet has the fastest orbital velocity around the Sun?",MERCURY
bonus,,Multiple Choice,19) Earth and Space – Multiple Choice Crater counting is a method that can be used to estimate what feature of a moon or planet? W) Age X) Composition Y) Mass Z) Orbital velocity,"W) AGE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,20) Energy – Short Answer Researchers at the Joint BioEnergy Institute are improving the efficiency of the biofuel cycle. What is the name of the step of this cycle during which bacteria are used to convert monosaccharides to ethanol?,FERMENTATION
bonus,energy,Multiple Choice,20) Energy – Multiple Choice Scientists at Brookhaven National Lab are studying catalysts for the conversion of carbon dioxide to methanol. What general type of reaction is this? W) Synthesis X) Redox Y) Single replacement Z) Decomposition,X) REDOX
toss-up,math,Short Answer,"21) Math – Short Answer Two cross-country runners want to finish their 5-kilometer practice run at the same time. The runners run at rates covering one kilometer in 5.5 minutes and 7.5 minutes, respectively. How many minutes of head start should the faster runner give the slower runner?",10
bonus,math,Short Answer,"21) Math – Short Answer What is the length of the hypotenuse of the right triangle with vertices at (4, 4), (10, 4), and (4, 8)?","2√13
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,22) Life Science – Short Answer What cellular organelle is responsible for forming proteins from amino acids?,RIBOSOME
bonus,,Short Answer,22) Life Science – Short Answer What is the general term for cells that have half as many chromosomes as diploid cells?,HAPLOID CELLS (ACCEPT: HAPLOID)
toss-up,,Short Answer,"23) Physical Science – Short Answer In kilogram-meters per second, what is the momentum of a 20- kilogram cart traveling at 3 meters per second?",60
bonus,,Short Answer,"23) Physical Science – Short Answer Aside from momentum, what other general physical quantity can be expressed with the units of kilogram-meters per second?",IMPULSE
