type,subject,format,question,answer
bonus,,Multiple Choice,*6) GENERAL SCIENCE Multiple Choice Pavlov is noted to have developed what is called classical conditioning. Which of the following is the best example of this? W) a dog hears its owner opening a can of food and the dog salivates X) a young boy looks forward to getting his allowance Y) a bird flies south when winter approaches Z) a monkey is trained to play ping pong through a series of rewards and punishments,"W) A DOG HEARS ITS OWNER OPENING A CAN OF FOOD AND THE DOG
SALIVATES
Junior National Science Bowl Single Elimination 2 Page 3"
toss-up,,Multiple Choice,*7) GENERAL SCIENCE Multiple Choice Which of the following is the most effective means of preventing the spread of infections in hospitals? W) antibiotic treatment X) proper sterilization of all materials Y) washing hands frequently Z) wearing surgical masks,Y) WASHING HANDS FREQUENTLY
bonus,,Multiple Choice,"*7) GENERAL SCIENCE Multiple Choice Which of the following best describes what most experts believe about Homo sapiens? W) they arose out of Africa less than 200,000 years ago X) they arose from Neanderthals about 1 million years ago Y) they arose from apes about 20 million years ago Z) they arose from China about 2 million years ago","W) THEY AROSE OUT OF AFRICA LESS THAN 200,000 YEARS AGO"
toss-up,earth science,Multiple Choice,An increase in chlorine in the stratosphere is believed to be the cause of which of the following: W) the Antarctic ozone hole X) increased photolysis of oxygen Y) decreased photolysis of oxygen Z) loss of atmospheric nitrogen,W) THE ANTARCTIC OZONE HOLE
bonus,earth science,Short Answer,Order the following minerals from the hardest to the softest: Calcite; Talc; Quartz; Diamond,"DIAMOND; QUARTZ; CALCITE; TALC
Junior National Science Bowl Single Elimination 2 Page 4"
toss-up,,Multiple Choice,9) PHYSICAL SCIENCE Multiple Choice At which temperature would water most likely boil on Mount McKinley: W) 90°C X) 100°C Y) 110°C Z) 120°C,W) 90°C
bonus,physics,Multiple Choice,"9) PHYSICAL SCIENCE Multiple Choice If one holds a piece of notebook paper vertically in front of and below the mouth and blows strongly over the paper, the paper rises in the direction that the air is flowing. This illustrates what principle of physics: W) Archimedes’ Principle X) Bernoulli’s Law Y) Pascal’s Law Z) Charles’ Law",X) BERNOULLI’S LAW
toss-up,math,Short Answer,"In the following set of numbers, which is NOT a prime number: 3, 5, 11, 17, 25, 29",25
bonus,math,Short Answer,"A farmer wants to make a square fenced-in area for his cows, with an area of 1600 square feet. He wants to have a fence post every 10 feet on the perimeter. How many fence posts will he need?","12
(Solution: square is 40 feet on a side; 3 posts per side (don't count corners twice))
Junior National Science Bowl Single Elimination 2 Page 5"
toss-up,,Multiple Choice,11) PHYSICAL SCIENCE Multiple Choice The property of water which permits an insect to “walk” on water is: W) viscosity X) surface tension Y) tensile strength Z) turgor pressure,X) SURFACE TENSION
bonus,,Multiple Choice,11) PHYSICAL SCIENCE Multiple Choice Molecules that have the same chemical formula but have different shapes or geometric arrangements are called: W) isomers X) twins Y) gluons Z) isotopes,W) ISOMERS
toss-up,earth science,Multiple Choice,*12) EARTH SCIENCE Multiple Choice Which of the following is NOT true regarding the far side of the moon: W) it contains no large maria X) it contains numerous craters and highlands Y) it has been surveyed by spacecraft Z) it is always dark,Z) IT IS ALWAYS DARK
bonus,earth science,Multiple Choice,The Fujita Scale is used to classify intensities of: W) hurricanes X) tornadoes Y) earthquakes Z) volcanic eruptions,"X) TORNADOES
Junior National Science Bowl Single Elimination 2 Page 6"
toss-up,math,Multiple Choice,"Continuing up the number sequence of natural numbers, prime numbers become which of the following: W) non-existent at a certain point X) all even after a certain point Y) less and less frequent Z) more frequent",Y) LESS AND LESS FREQUENT
bonus,math,Short Answer,"If you begin with 1 and double it 12 times, what will the total be?","4,096"
toss-up,earth science,Multiple Choice,Most of the rain that reaches the ground is from which of the following clouds? W) cumulus X) cirrus Y) nimbus Z) lenticular,Y) NIMBUS
bonus,earth science,Multiple Choice,A tropical storm will be declared a hurricane when: W) it moves out of the tropics X) wind speeds reach 34 mph Y) tornadoes are observed Z) there is evidence of eye formation and sustained wind speeds of 74 mph,"Z) THERE IS EVIDENCE OF EYE FORMATION AND SUSTAINED WIND
SPEEDS OF 74 MPH
Junior National Science Bowl Single Elimination 2 Page 7"
toss-up,,Multiple Choice,15) LIFE SCIENCE Multiple Choice Which of the following is the most specific place where the subunits of ribosomes are made in eukaryotes? W) nucleus X) endoplasmic reticulum Y) mitochondria Z) nucleolus,Z) NUCLEOLUS
bonus,,Multiple Choice,*15) LIFE SCIENCE Multiple Choice Which of the following is NOT characteristic of mitosis: W) chromosomes line up on an equatorial plate X) occurs in somatic cells Y) crossing over Z) preceded by the disappearance of the nuclear membrane,Y) CROSSING OVER
toss-up,,Short Answer,"*16) GENERAL SCIENCE Short Answer What substance, because of its ability to dissolve so many different things, is usually considered the “universal solvent”?:",Water
bonus,,Multiple Choice,"*16) GENERAL SCIENCE Multiple Choice In typical U.S. household wiring, which of the following colored wires is properly matched to its description? W) white for “hot” X) black for neutral Y) white for ground Z) green for ground","Z) GREEN FOR GROUND
Junior National Science Bowl Single Elimination 2 Page 8"
toss-up,earth science,Multiple Choice,*17) EARTH SCIENCE Multiple Choice Which of the following occurs during a lunar eclipse? W) the moon passes between the Earth and the Sun X) the Earth passes between the Sun and the Moon Y) the Sun passes between the Earth and the Moon Z) Solar flares increase in intensity,X) THE EARTH PASSES BETWEEN THE SUN AND THE MOON
bonus,earth science,Short Answer,Magnetite is composed of what two elements?,IRON AND OXYGEN
toss-up,,Short Answer,"*18) PHYSICAL SCIENCE Short Answer By passing current through a wire wrapped around an iron rod, William Sturgeon invented the:",ELECTROMAGNET
bonus,,Short Answer,"18) PHYSICAL SCIENCE Short Answer In pursuit of an insect, a lizard, braced against a rock, accelerates with a horizontal magnitude of 15 meters per second squared. How much horizontal force, in newtons, must the lizard exert on the rock to produce this acceleration if the lizard has a mass of 3 kilograms?","45 NEWTONS (ACCEPT: 45)
(Solution: F=MA; F=3x15; F=45)
Junior National Science Bowl Single Elimination 2 Page 9"
toss-up,math,Multiple Choice,"The equation y (5+2y) = y × 5 + y × 2y (read as: y times, parentheses, five plus two y, close parentheses, equals y times five plus y times two y) is an example of which algebraic property: W) commutative property of addition X) associative property of addition Y) distributive property Z) additive identity property",Y) DISTRIBUTIVE PROPERTY
bonus,math,Short Answer,Combine the terms in the following expression: 12xy – 4x + 6y – 20yx,-10xy – 4x + 6y (ACCEPT: -4x + 6y – 10xy)
toss-up,,Multiple Choice,*20) GENERAL SCIENCE Multiple Choice Barney and Fred are looking at a star chart listing the brightness of stars to observers on Earth. Which of the following heavenly bodies would most likely match with a magnitude value of negative 13? W) the Moon X) the Sun Y) Jupiter Z) Pluto,W) THE MOON
bonus,,Short Answer,"20) GENERAL SCIENCE Short Answer Which two of the following 5 elements are named after famous female scientists? Berkelium, Lawrencium, Meitnerium, Curium, Osmium","MEITNERIUM, CURIUM
Junior National Science Bowl Single Elimination 2 Page 10"
toss-up,,Multiple Choice,*21) GENERAL SCIENCE Multiple Choice Where will you most likely absorb the most ionizing radiation? W) in a space shuttle 30 miles above the earth X) working in an assembly line packing nuclear reactor fuel rods with uranium pellets Y) working in a coal mine Z) working in a control room at a nuclear power plant,W) IN A SPACE SHUTTLE 30 MILES ABOVE THE EARTH
bonus,,Short Answer,"21) GENERAL SCIENCE Short Answer Rounded to the nearest hundred, what is the temperature in Fahrenheit of a substance at 1000°C ?",1800
toss-up,,Multiple Choice,22) LIFE SCIENCE Multiple Choice The presence of which of the following is what makes rough endoplasmic reticulum appear rough and not smooth? W) ribosomes X) globular proteins Y) glycolipids Z) growing proteins,W) RIBOSOMES
bonus,,Short Answer,22) LIFE SCIENCE Short Answer A lack of the neurotransmitter dopamine in the brain of humans causes what disease that afflicts thousands of US people including Michael J. Fox and Janet Reno:,"PARKINSON’S
Junior National Science Bowl Single Elimination 2 Page 11"
toss-up,math,Short Answer,The price of a postage stamp changes from 33 cents to 34 cents. What is the percent increase in price?,3 (ACCEPT: 3.03)
bonus,math,Short Answer,7x2 23) MATH Short Answer Simplify the following equation: x3 7,"(ACCEPT: 7(x)-1)
x"
toss-up,,Multiple Choice,24) LIFE SCIENCE Multiple Choice Which of the following is NOT a protist? W) Paramecium X) Euglena Y) Amoeba Z) Anabaena ( AN-ah-BEEN-ah),Z) ANABAENA
bonus,,Short Answer,"24) LIFE SCIENCE Short Answer Give the respective common name for the following tissues: hepatic, cardiac, epidermis.","LIVER, HEART, SKIN
Junior National Science Bowl Single Elimination 2 Page 12"
toss-up,,Short Answer,25) PHYSICAL SCIENCE Short Answer The ability of a semiconductor to carry a current is increased by a process called:,DOPING
bonus,,Short Answer,"25) PHYSICAL SCIENCE Short Answer Order the following from the LOWEST to the HIGHEST temperature: water boils, iron melts, ammonia boils, tin melts","AMMONIA BOILS, WATER BOILS, TIN MELTS, IRON MELTS
Junior National Science Bowl Single Elimination 2 Page 13"
