type,subject,format,question,answer
toss-up,earth science,Multiple Choice,The best evidence for the model of Earth's interior comes from the study of: W) seismology X) paleontology Y) paleomagnetism Z) glaciology,W) SEISMOLOGY
bonus,earth science,Multiple Choice,Which of the following is TRUE of the Richter Scale: W) values are always given in whole numbers X) an earthquake measuring 5 has 50-times more energy than an earthquake measuring 4 Y) it is based on a scale of 0 to 14 Z) it is based on a logarithmic scale,Z) IT IS BASED ON A LOGARITHMIC SCALE
toss-up,math,Short Answer,"In the real numbers, a number times its multiplicative inverse equals what?",1
bonus,math,Short Answer,"Find the elapsed time, in hours and minutes reduced to their lowest terms, between 12:15 AM and 5:05 PM:",16 HOURS 50 MINUTES
toss-up,,Short Answer,"13) GENERAL SCIENCE Short Answer What hard silvery-grey metal is the 9th most common element in the Earth’s crust, has an atomic number of 22, and takes its name from the Titans?",TITANIUM
bonus,,Short Answer,13) GENERAL SCIENCE Short Answer What state in the U.S. has the largest continuous system of mangroves in the world?,FLORIDA
toss-up,,Short Answer,14) LIFE SCIENCE Short Answer What is the most common term for the symbiotic relationship where one organism benefits and the other is harmed?,PARASITISM
bonus,,Short Answer,14) LIFE SCIENCE Short Answer What is the most common term for the type of symbiosis where one organism benefits and the other is neither significantly harmed nor helped by the interaction?,COMMENSALISM
toss-up,,Multiple Choice,"15) PHYSICAL SCIENCE Multiple Choice When using the periodic chart, what number gives the number of protons in a given element: W) period number X) group number Y) atomic number Z) average atomic mass",Y) ATOMIC NUMBER
bonus,,Multiple Choice,15) PHYSICAL SCIENCE Multiple Choice Which of the following is NOT true: W) compounds have atoms from more than one element X) atoms can bond together to make molecules Y) all helium atoms have one more proton than all hydrogen atoms Z) all oxygen molecules have 8 neutrons,Z) ALL OXYGEN MOLECULES HAVE 8 NEUTRONS
toss-up,earth science,Multiple Choice,Most blizzards that strike the continental U.S. most directly originated in which of the following locations: W) the Gulf of Alaska X) the Gulf of Mexico Y) along the Gulf Stream Z) in the North Sea,W) THE GULF OF ALASKA
bonus,earth science,Short Answer,What terrestrial planet rotates in an opposite direction to the planet Earth?,VENUS
toss-up,math,Short Answer,What is the mathematical term for coplanar lines that never intersect?,PARALLEL
bonus,math,Short Answer,What is the least common denominator of the following 3 fractions: 2 5 1 ; ; 3 6 5,30
toss-up,,Multiple Choice,18) GENERAL SCIENCE Multiple Choice Which of the following types of maps would be most useful on a hiking trip through the Alps: W) synoptic X) topographic Y) planimetric Z) Mercator projection,X) TOPOGRAPHIC
bonus,,Multiple Choice,"18) GENERAL SCIENCE Multiple Choice Regarding computer technology, which of the following BEST describes the bit: W) an analogue magnetic storage sequence X) a computer processor Y) a memory value of 1 through 8 Z) a binary digit that stores information",Z) A BINARY DIGIT THAT STORES INFORMATION
toss-up,,Short Answer,19) LIFE SCIENCE Short Answer What is the scientific term for the biting structures of spiders?,CHELICERAE (ACCEPT: CHELICERA)
bonus,,Short Answer,19) LIFE SCIENCE Short Answer In what structure of a nucleated cell are ribosomes assembled into their subunits?,NUCLEOLUS (DO NOT ACCEPT: NUCLEUS)
toss-up,,Short Answer,"20) PHYSICAL SCIENCE Short Answer If the angle of incidence for a beam of light on a mirror is 27 degrees, what is the angle of reflection, in degrees?",27
bonus,,Multiple Choice,20) PHYSICAL SCIENCE Multiple Choice Which of the following is TRUE of gases: W) they have a definite shape X) they are highly compressible Y) they behave like a fluid Z) their particles are in uniform motion,X) THEY ARE HIGHLY COMPRESSIBLE
toss-up,earth science,Multiple Choice,Which of the following terms best describes the cleavage of a mineral: W) silky X) brittle Y) perfect one way Z) sub-metallic,Y) PERFECT ONE WAY
bonus,earth science,Multiple Choice,Which of the following is a region of Earth’s atmosphere where convection is most likely to take place: W) troposphere X) stratosphere Y) tropopause Z) thermosphere,W) TROPOSPHERE
toss-up,math,Short Answer,1 22) MATH Short Answer Find the reciprocal of 10 : 5 5,51
bonus,math,Short Answer,"5 22) MATH Short Answer Convert into percent, rounded to the nearest tenth of a percent: 3",166.7 (must be exact)
toss-up,,Short Answer,23) GENERAL SCIENCE Short Answer What is the most common element in most steel?,IRON
bonus,,Short Answer,23) GENERAL SCIENCE Short Answer Stainless steel is differentiated from other steels based mainly on the content of what element?,CHROMIUM
toss-up,,Multiple Choice,24) LIFE SCIENCE Multiple Choice Which of the following is part of the nephron in the kidney: W) islet cells (read as: EY-let) X) ureter Y) amygdala (read as: ah-MIG-dih-la) Z) glomerulus (read as: glow-MAIR-you-lus),Z) GLOMERULUS
bonus,,Short Answer,24) LIFE SCIENCE Short Answer The human body is most commonly described as having what type of symmetry?,BILATERAL
toss-up,,Multiple Choice,25) PHYSICAL SCIENCE Multiple Choice Which of the following BEST explains why a concrete floor feels colder than a wooden floor if both are at 21ºC: W) wood is not as dense as concrete X) concrete conducts heat better than wood Y) wood is alive and concrete is not Z) concrete is much less elastic than wood,X) CONCRETE CONDUCTS HEAT BETTER THAN WOOD
bonus,,Short Answer,25) PHYSICAL SCIENCE Short Answer Molasses flows more slowly than water. What is the most common scientific term for the ability of different substances to flow more or less freely?,VISCOSITY
