type,subject,format,question,answer
toss-up,,Short Answer,"20) EARTH AND SPACE Short Answer What is the name of the artificial satellite, launched in 1957, that was a partial cause for the formation of the National Aeronautics and Space Administration?",SPUTNIK
bonus,,Multiple Choice,20) EARTH AND SPACE Multiple Choice The size of a wind-generated wave formed in open ocean depends on which of the following pairs of characteristics of wind? W) Strength and duration X) Strength and direction Y) Fetch and direction Z) Fetch and temperature,W) STRENGTH AND DURATION
toss-up,,Multiple Choice,21) PHYSICAL SCIENCE Multiple Choice Which of the following is an example of a compound? W) O 2 X) O 3 Y) HCl Z) Cl 2,Y) HCl
bonus,,Multiple Choice,21) PHYSICAL SCIENCE Multiple Choice Which of the following properties is NOT a property of a covalent molecular compound? W) Low melting point X) Low boiling point Y) Good electrical conductivity Z) Poor thermal conductivity,Y) GOOD ELECTRICAL CONDUCTIVITY
toss-up,math,Short Answer,"If an angle measures , what is the measure in degrees of its supplement? 34°",146°
bonus,math,Short Answer,"Given a triangle in which side centimeters, side centimeters, and angle , what is the measure in degrees of angle ? ABC AB = 10 AC = 10","A = 72° B
54°"
toss-up,,Multiple Choice,"23) GENERAL SCIENCE Multiple Choice In the chemical formula for ammonia, NH , which of 3 the following does the subscript 3 represent? W) The number of hydrogen atoms in each molecule of ammonia X) The number of nitrogen atoms in each molecule of ammonia Y) The number of nitrogen and hydrogen atoms in each molecule of ammonia Z) The number of ammonia molecules that will bond together",W) THE NUMBER OF HYDROGEN ATOMS IN EACH MOLECULE OF AMMONIA
bonus,,Short Answer,"23) GENERAL SCIENCE Short Answer Providing your answer in scientific notation with the correct number of significant digits, what is the sum of 1.2 X 10-3 and 2.7 X 10-4?",1.5 X 10-3
toss-up,,Short Answer,"24) EARTH AND SPACE Short Answer In Earth's interior, where temperature and pressures are high, what is the term for molten rock?",MAGMA
bonus,,Multiple Choice,"24) EARTH AND SPACE Multiple Choice Extremely coarse grained igneous rocks, with minerals larger than 1 inch, are evidence of which of the following? W) Volcanic rocks with previously formed crystals X) Volcanic rocks cooled rapidly along ocean floor fissures Y) Magma cooling with high volatile content Z) Magma cooling quickly to form aplite",Y) MAGMA COOLING WITH HIGH VOLATILE CONTENT
toss-up,,Multiple Choice,"25) LIFE SCIENCE Multiple Choice Which of the following biomes, on average, receives the lowest amount of annual precipitation? W) Temperate deciduous forest [di-SIJ-oo-uhs] X) Tundra Y) Taiga Z) Grasslands",X) TUNDRA
bonus,,Short Answer,"25) LIFE SCIENCE Short Answer Name all of the following five animals which can be found in a wetlands environment: 1) pronghorn antelope 2) beaver, 3) muskrat, 4) salamander, 5) hedgehog.","2, 3, 4 (ACCEPT: BEAVER, MUSKRAT, SALAMANDER)"
