type,subject,format,question,answer
bonus,,Short Answer,8) General Science – Short Answer Fires are categorized by class. What type of fire is a class C fire?,ELECTRICAL FIRE
toss-up,energy,Short Answer,9) Energy – Short Answer Natural gas is mostly composed of what hydrocarbon?,METHANE
bonus,energy,Multiple Choice,9) Energy – Multiple Choice Cellulosic biomass can be converted via fermentation to what usable form of energy? W) Ethanol X) Biogas Y) Liquefied natural gas Z) Nitrogen,"W) ETHANOL
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,10) Earth and Space – Short Answer What layer of the Earth includes the crust and the uppermost mantle?,LITHOSPHERE
bonus,,Short Answer,10) Earth and Space – Short Answer Identify all of the following four choices that are tectonic plates: 1) Atlantic; 2) African; 3) Pacific; 4) Australian.,"2, 3, 4"
toss-up,math,Short Answer,11) Math – Short Answer A square of side length 4 is divided into four squares. One of these is then split diagonally. What is the area of one of the resulting triangles?,2
bonus,math,Short Answer,11) Math – Short Answer A ball moves 0.24 kilometers in one minute. What is the speed of this ball in meters per second?,"4
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"12) Physical Science – Short Answer The electric force on a point charge as a result of another charge is given as M. If the distance between the two particles is halved, then in terms of M, what is the new force on the point charge?",4M
bonus,,Short Answer,"12) Physical Science – Short Answer In some materials, an electrical signal travels at about two-thirds the speed of light. Giving your answer in scientific notation to one significant figure and in meters per second, what is the speed of this signal?",2 × 108
toss-up,,Multiple Choice,13) Life Science – Multiple Choice How many teeth do average human adults have? W) 28 X) 32 Y) 34 Z) 36,X) 32
bonus,,Short Answer,13) Life Science – Short Answer Benzyl bromide is a lacrymating agent. This means that it causes humans to produce what?,"TEARS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,14) General Science – Multiple Choice Which of the following is the name of the grid or coordinate system on which points in a plane are described with ordered pairs? W) Descartes’s plane X) Cartesian coordinate system Y) Ordered pairs graph Z) Scatter plot,X) CARTESIAN COORDINATE SYSTEM
bonus,,Short Answer,"14) General Science – Short Answer Place the following four divisions of human prehistory in order, from earliest to most recent: 1) Paleolithic; 2) Bronze Age; 3) Neolithic; 4) Iron Age","1, 3, 2, 4 (PALEOLITHIC, NEOLITHIC, BRONZE AGE, IRON AGE)"
toss-up,,Short Answer,"15) Physical Science – Short Answer Most room temperature permanent magnets are magnets due to what phenomenon that is commonly seen in iron, nickel, and cobalt?",FERROMAGNETISM
bonus,,Short Answer,15) Physical Science – Short Answer Pascal's principle states that applied forces are evenly distributed in what state of matter?,"LIQUID
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,16) Earth and Space – Multiple Choice Fossils tell us about the evolution of life. In which of the following rock types are you most likely to find a well-preserved fossil? W) Basalt X) Granite Y) Shale Z) Amphibolite,Y) SHALE
bonus,,Short Answer,16) Earth and Space – Short Answer Which one of the solar system's rocky planets rotates in the opposite direction from all the others?,VENUS (DO NOT ACCEPT: URANUS)
toss-up,math,Short Answer,"17) Math – Short Answer For a group of 200 students, 75 percent had brown eyes, 15 percent had blue eyes, and the rest had green eyes. How many students in the group had green eyes?",20
bonus,math,Multiple Choice,17) Math – Multiple Choice How many times do the graphs of the following equations intersect? x squared plus y squared = 4 and open parenthesis x – 2 close parenthesis squared plus open parenthesis y – 2 close parenthesis squared = 4 W) 0 X) 1 Y) 2 Z) 4,"Y) 2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,18) Energy – Multiple Choice How many states in the US mined coal in 2013? W) 10 X) 25 Y) 48 Z) 50,X) 25
bonus,energy,Short Answer,"18) Energy – Short Answer As of the third quarter of 2015, what state generates the most electricity via wind power?",TEXAS
toss-up,,Short Answer,"19) Life Science – Short Answer In the human gut, what segment of the small intestine is between the duodenum and ileum?",JEJUNUM
bonus,,Multiple Choice,19) Life Science – Multiple Choice Blood is classified as what type of body tissue? W) Epithelial tissue X) Connective tissue Y) Nerve tissue Z) Muscle tissue,"X) CONNECTIVE TISSUE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"20) Earth and Space – Short Answer On the Mohs scale of hardness, what mineral is defined to have hardness 1?",TALC
bonus,,Multiple Choice,20) Earth and Space – Multiple Choice Which of the following is true every year when the United States experiences winter solstice? W) Earth is at its maximum distance from the Sun X) The Southern Hemisphere is tilted towards the Sun Y) Antarctica experiences 24 hours of darkness Z) The Moon is a waning crescent,X) THE SOUTHERN HEMISPHERE IS TILTED TOWARDS THE SUN
toss-up,,Short Answer,21) Physical Science – Short Answer What is the commonly used name for circuits that are composed of a resistor and a capacitor?,RC CIRCUIT (ALSO ACCEPT: FIRST ORDER RC CIRCUIT)
bonus,,Short Answer,21) Physical Science – Short Answer What electronic circuit components produce magnetic fields as current flows through them and can be used to block AC current while letting DC current pass?,"INDUCTORS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"22) Math – Short Answer A jet travels 2500 miles in 6 hours. To the nearest whole number of miles per hour, over the six-hour period, what is the average speed of the jet?",417
bonus,math,Short Answer,22) Math – Short Answer Identify all of the following 4 sets of numbers that are Pythagorean triples: 1) 5-12-13; 2) 13-13-15; 3) 6-9-12; 4) 9-40-41.,1 and 4
toss-up,energy,Multiple Choice,23) Physical Science – Multiple Choice The potential energy stored in a spring is proportional to which of the following? W) The square of the spring constant X) The square root of the spring's mass Y) The spring's height from Earth's surface Z) The square of the spring's stretch from equilibrium,Z) THE SQUARE OF THE SPRING'S STRETCH FROM EQUILIBRIUM
bonus,,Short Answer,"23) Physical Science – Short Answer Consider a Carnot engine operating between two reservoirs of different temperatures. If the absolute temperatures of both reservoirs are doubled, by what factor is the efficiency multiplied?",ONE
