type,subject,format,question,answer
bonus,physics,Multiple Choice,15) Physical Science – Multiple Choice Two physics students can push on a box of mass M and give it acceleration A. How many students would be required to give a box of 0.5M an acceleration of 3A? W) 2 X) 3 Y) 4 Z) 6,"X) 3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"16) General Science – Short Answer In many drugs, hydrogens are replaced with what element that is similar in size to hydrogen but is much more electronegative?",FLUORINE
bonus,,Multiple Choice,"16) General Science – Multiple Choice Which of the following statements about the magnetic north pole is NOT true? W) It is currently in the same place as the geographic north pole X) It is constantly moving to the north-west Y) It is south of the geographic north pole Z) It was once the magnetic south pole, and will likely be again",W) IT IS CURRENTLY IN THE SAME PLACE AS THE GEOGRAPHIC NORTH POLE
toss-up,math,Short Answer,17) Math – Short Answer What is the greatest common factor of 36 and 48?,12
bonus,math,Short Answer,17) Math – Short Answer The base-six numeral 124 [one-two-four] is equivalent to what in base 10?,"52
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,18) Energy – Short Answer Order the following four types of coal from greatest to least in energy density: 1) Subbituminous; 2) Anthracite; 3) Lignite; 4) Bituminous.,"2, 4, 1, 3"
bonus,energy,Short Answer,18) Energy – Short Answer A 100-watt lightbulb is left on between 8:00 am and 5:00 pm. How many kilowatt-hours of energy were consumed?,0.9
toss-up,math,Short Answer,"19) Math – Short Answer Two jokers are inserted into a standard 52-card deck. If one card is drawn at random, what is the probability that a joker is drawn?",1/27
bonus,math,Short Answer,"19) Math – Short Answer To the nearest whole number, what is the slant height of a right circular cone with radius 8 and a height 4?","9
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,20) Earth and Space – Multiple Choice Which of the following types of magmas has the greatest percentage of dissolved gas? W) Ultramafic X) Basaltic Y) Andesitic Z) Rhyolitic,Z) RHYOLITIC
bonus,,Multiple Choice,20) Earth and Space – Multiple Choice What layer of the Sun's atmosphere is hidden during totality? W) Corona X) Chromosphere Y) Photosphere Z) Solar wind,Y) PHOTOSPHERE
toss-up,,Short Answer,21) Life Science – Short Answer What is the term for the fluid inside of the chloroplast?,STROMA
bonus,,Multiple Choice,"21) Life Science – Multiple Choice Which of the following is the causative agent for some cases of familial fatal insomnia, Creutzfeld-Jacob disease, and kuru? W) Bacteria X) Virus Y) Prion [pry-on] Z) Protist","Y) PRION
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"22) Physical Science – Short Answer What is the momentum, in newton seconds, of a 15 kilogram object moving at 13 meters per second?",195
bonus,,Short Answer,"22) Physical Science – Short Answer Giving your answers in scientific notation to two significant figures, how many atoms of nitrogen and oxygen, respectively, are found in one mole of dinitrogen tetraoxide?",NITROGEN: 1.2 x 1024 OXYGEN: 2.4 x 1024
toss-up,,Short Answer,"23) General Science – Short Answer In an experiment on the effects of sugar on rat hyperactivity, rats in group 1 are given plain water, while rats in group 2 are given sugar water. What is the name for group 1?",CONTROL
bonus,,Short Answer,23) General Science – Short Answer With what celestial bodies is Hawking radiation associated?,BLACK HOLES
