type,subject,format,question,answer
bonus,,Multiple Choice,7) LIFE SCIENCE Multiple Choice Which of the following is the role of DNA ligase in DNA replication? W) Joining the 3 prime end of the DNA that replaces the primer to the rest of the sequence X) Unwinding the parental DNA strand Y) Relieving strain caused by over-winding the DNA strand Z) Synthesis of an RNA primer,"W) JOINING THE 3 PRIME END OF THE DNA THAT REPLACES THE PRIMER
TO THE REST OF THE SEQUENCE
_______________________________________________________"
toss-up,,Multiple Choice,8) PHYSICAL SCIENCE Multiple Choice Which of the following is the lowest atomic number above which all elements are synthetic? W) 90 X) 92 Y) 95 Z) 100,X) 92
bonus,,Short Answer,"8) PHYSICAL SCIENCE Short Answer Assuming that g is 10 meters per second squared and providing your answer as a decimal to the nearest tenth, calculate the coefficient of friction for a 50 kilogram box, which experiences a force of 200 newtons of friction. being pulled at a constant velocity across a level surface.",0.4
toss-up,energy,Multiple Choice,"Assuming the potential difference remains constant, if the resistance of a circuit is doubled, which of the following will happen to the power dissipation? W) It will increase X) It will be zero Y) It will decrease by a fourth Z) It will be halved",Z) IT WILL BE HALVED
bonus,energy,Short Answer,"By name or number, rank the following four kinds of coal in increasing order of alteration: 1) lignite, 2) bituminous (read as: by-TYUH-mi-nuhs), 3) anthracite (read as: AN-thrah-syt), 4) sub-bituminous (read as: sub-by-TYUH-mi-nuhs).","LIGNITE, SUB-BITUMINOUS, BITUMINOUS, ANTHRACITE (ACCEPT: 1, 4, 2, 3)
_______________________________________________________"
toss-up,math,Short Answer,What is the smallest angle of rotational symmetry possible in an equilateral triangle?,120
bonus,math,Short Answer,The graph of the equation y = 3x2(cid:0) 2x + 4 is translated 3 units to the left and 4 units up. What is the equation of the new graph in standard polynomial form?,y = 3x2 + 16x + 29
toss-up,,Short Answer,11) EARTH AND SPACE SCIENCE Short Answer What is the prevailing wind direction between 9 and 25 degrees north in the trade wind belt of the Pacific Ocean?,EAST NORTHEAST (ACCEPT: NORTHEASTERLY)
bonus,,Short Answer,"11) EARTH AND SPACE SCIENCE Short Answer A rock contains a radioactive substance with a half life of 15,000 years. After 87.5% has decayed, how many years have passed?","45,000
_______________________________________________________"
toss-up,,Multiple Choice,12) PHYSICAL SCIENCE Multiple Choice Which of the following demonstrates Bernoulli’s principle? W) Slower-moving fluid causing lower pressure X) Still fluid causing lower pressure Y) Faster-moving fluid causing higher pressure Z) Faster-moving fluid causing lower pressure,Z) FASTER-MOVING FLUID CAUSING LOWER PRESSURE
bonus,,Short Answer,"12) PHYSICAL SCIENCE Short Answer By name or number, identify all of the following three longitudinal wave forms that correspond to transverse wave crests and troughs: 1) relaxations, 2) compressions, 3) rarefactions.",COMPRESSIONS AND RAREFACTIONS (ACCEPT: 2 AND 3)
toss-up,,Multiple Choice,13) EARTH AND SPACE SCIENCE Multiple Choice Water ice is NOT thought to be present on which of the following celestial bodies? W) Mars X) Venus Y) Earth’s moon Z) Europa,X) VENUS
bonus,,Short Answer,"13) EARTH AND SPACE SCIENCE Short Answer In what geologic eras, respectively, were the following three geologic periods: 1) Siderian, 2) Jurassic, 3) Paleogene?","PALOPROTEROZOIC, MESOZOIC, CENOZOIC
_______________________________________________________"
toss-up,energy,Multiple Choice,"Transformers are based on the principle of electromagnetic induction, stated by which of the following laws? W) Faraday’s X) Ampere’s Y) Biot-Savart’s Z) Lenz’s",W) FARADAY'S
bonus,energy,Short Answer,"If you have a mass of 200 kilograms traveling at a velocity of 3 meters per second, what is the kinetic energy of the mass in joules?",900
toss-up,,Multiple Choice,15) LIFE SCIENCE Multiple Choice Which of the following plant cell components is responsible for making a connection between the cytoplasm of adjacent cells? W) Peroxisome (read as: peh-ROHK-si-sōem) X) Microfilaments Y) Plasmodesmata (read as: plahz-moh-DEHZ-mah-tah) Z) Centrosome,Y) PLASMODESMATA
bonus,,Short Answer,"15) LIFE SCIENCE Short Answer By number, identify all of the following five characteristics which are TRUE of lancelets: 1) they are filter feeders; 2) they have an open circulatory system; 3) their blood is colorless; 4) they have no heart; 5) they have a tail.","1, 3, 4, 5
_______________________________________________________"
toss-up,math,Short Answer,2 16) MATH Short Answer Simplify 12 + ( 25 (cid:0) 16 ) (read as: 12 plus open parenthesis the square root of 25 minus the square root of 16 close parenthesis squared).,13
bonus,math,Short Answer,Sam pays $33 each for 47 watches. How many must he sell for $37 each to begin making a profit?,42
toss-up,,Short Answer,17) LIFE SCIENCE Short Answer What is the term for an invasive malignant tumor that consists of transformed epithelial (read as: eh-pi-THEE-lee-ahl) cells?,CARCINOMA (DO NOT ACCEPT: CANCER)
bonus,,Short Answer,17) LIFE SCIENCE Short Answer What structure is created during plant cell mitosis (read as: my-TŌE-sis) that is NOT present in the splitting of animal cells?,"CELL PLATE
_______________________________________________________"
toss-up,energy,Short Answer,"In producing clean coal, sulfur dioxide emissions react with a mixture of limestone and water in order to produce what substance used in the construction industry?",GYPSUM
bonus,energy,Short Answer,"By name or number, rank the following four states from least to greatest in terms of predicted mean annual wind speeds at an altitude of 80 meters: 1) Florida, 2) Nebraska, 3) Maine, 4) Minnesota.","FLORIDA, MAINE, MINNESOTA, NEBRASKA (ACCEPT: 1, 3, 4, 2)"
toss-up,,Short Answer,19) LIFE SCIENCE Short Answer Sea stars belong to which phylum (read as: FY-luhm)?,ECHINODERMATA
bonus,,Multiple Choice,19) LIFE SCIENCE Multiple Choice Which of the following is typically the most detrimental type of point mutation? W) Silent mutation X) Small nucleotide polymorphism Y) Intronic mutation Z) Frameshift mutation,"Z) FRAMESHIFT MUTATION
_______________________________________________________"
toss-up,,Short Answer,20) EARTH AND SPACE SCIENCE Short Answer What major nonsilicate rock-forming mineral is the primary constituent of limestone?,CALCITE
bonus,,Short Answer,20) EARTH AND SPACE SCIENCE Short Answer What is the main mineral component of Gabbro?,PLAGIOCLASE FELDSPAR
toss-up,math,Short Answer,What is the numerical value of 94 times 86?,8084
bonus,math,Short Answer,"A regular hexagon is inscribed in a circle with diameter 16 centimeters. What is the perimeter, in centimeters, of the hexagon?","48
_______________________________________________________"
toss-up,,Multiple Choice,22) GENERAL SCIENCE Multiple Choice Which of the following statements is true regarding the gravitational force of the Sun on an asteroid that orbits it? W) It is not dependent on the mass of the Sun X) It is not dependent on the mass of the asteroid Y) It is equal and opposite with respect to the gravitational force exerted by the asteroid on the Sun Z) It is greater than the gravitational force exerted by the asteroid on the Sun,"Y) IT IS EQUAL AND OPPOSITE WITH RESPECT TO THE GRAVITATIONAL
FORCE EXERTED BY THE ASTEROID ON THE SUN"
bonus,,Multiple Choice,"22) GENERAL SCIENCE Multiple Choice A new protein is discovered and scientists have deduced its chemical formula. To determine the 3-D shape of the protein, which of the following would be the appropriate step to take? W) Use computers to determine the 3-D shape based on its amino acid composition X) Solidify it and use X-ray crystallography Y) Use a microscope to determine its tertiary and quaternary structures Z) Chemically break up the protein into smaller components to determine the overall structure",X) SOLIDIFY IT AND USE X-RAY CRYSTALLOGRAPHY
toss-up,,Short Answer,23) EARTH AND SPACE SCIENCE Short Answer The Yellowstone Volcano is created by what type of anomalously hot volcanic center?,MANTLE PLUME (ACCEPT: HOT SPOT)
bonus,,Short Answer,"23) EARTH AND SPACE SCIENCE Short Answer If when viewing the Moon in the Southern Hemisphere, the crescent's endpoints point toward the observer's right side, what will be the next phase of the Moon?","QUARTER MOON
_______________________________________________________"
toss-up,,Multiple Choice,24) GENERAL SCIENCE Multiple Choice Which of the following is NOT a major contributor to ocean mixing? W) Changes in temperature X) Heavy rainfall Y) Major storms Z) Changes in density,X) HEAVY RAINFALL
bonus,,Multiple Choice,24) GENERAL SCIENCE Multiple Choice Which of the following is NOT one of the substituents attached to the asymmetric carbon of an amino acid? W) Carboxyl group X) Carbonyl group Y) Amine group Z) Hydrogen atom,X) CARBONYL GROUP
toss-up,energy,Short Answer,"25) PHYSICAL SCIENCE Short Answer With respect to atomic orbitals, what is the maximum number of electrons in the second energy level?",8
bonus,,Multiple Choice,"25) PHYSICAL SCIENCE Multiple Choice Which of the following best describes the law of multiple proportions? W) When two pure substances react to form a compound, they do so in a definite proportion by mass X) When two substances react with each other to form a compound, they do so in multiple proportions according to their mass Y) When one element can combine with another to form more than one compound, the mass ratios of the elements in the compounds are simple whole-number ratios of each other Z) There is no change in total mass during a chemical change","Y) WHEN ONE ELEMENT CAN COMBINE WITH ANOTHER TO FORM MORE
THAN ONE COMPOUND, THE MASS RATIOS OF THE ELEMENTS IN THE COMPOUNDS
ARE SIMPLE WHOLE-NUMBER RATIOS OF EACH OTHER"
