type,subject,format,question,answer
toss-up,,Multiple Choice,9) GENERAL SCIENCE Multiple Choice Which of the following reproductive structures would be found only in gymnosperms? W) Cones X) Sori Y) Flowers Z) Pistils,W) CONES
bonus,,Multiple Choice,9) GENERAL SCIENCE Multiple Choice Which of the following is NOT one of the five principles of evolution? W) Evolution occurs more rapidly at some times than others X) Evolution proceeds at the same rate in all types of organisms Y) Evolution is not always from the simple to the complex Z) Evolution occurs in populations in a gradual process over very long periods of time,"X) EVOLUTION PROCEEDS AT THE SAME RATE IN ALL TYPES OF
ORGANISMS"
toss-up,math,Short Answer,"The volume of a cube is cubic feet. What is the length of an edge in yards? 27,000",10
bonus,math,Short Answer,"A circular pizza costs $19.99. Given that the diameter of the pizza is centimeters, what is the cost to the nearest whole number of cents of one square centimeter of pizza? 3 6","2
Round 10 Page 5"
toss-up,energy,Multiple Choice,11) PHYSICAL SCIENCE Multiple Choice Which of the following best describes nuclear potential energy? W) The average total potential energy of all the protons and neutrons in an atomic nucleus X) The mutual electrostatic energy of two charges Y) The electric potential energy divided by a charge associated with a static electric field Z) A force on electrically charged objects near a nucleus,"W) THE AVERAGE TOTAL POTENTIAL ENERGY OF ALL THE PROTONS AND
NEUTRONS IN AN ATOMIC NUCLEUS"
bonus,,Multiple Choice,"11) PHYSICAL SCIENCE Multiple Choice The Sun shines on a lake at an oblique angle. Compared to your view on the shore, in which of the following ways does a fish see the Sun? W) Higher in the sky X) Lower in the sky Y) The same location in the sky Z) Total internal reflection blocks the appearance of the Sun",W) HIGHER IN THE SKY
toss-up,,Short Answer,12) EARTH AND SPACE Short Answer What is the name for the lines on a weather map that join places of the same air pressure?,ISOBARS
bonus,,Multiple Choice,"12) EARTH AND SPACE Multiple Choice Which combination of characteristics allows the greatest amount of water to permeate the ground? W) Steep slopes, silty soils, and cool temperatures X) Low slopes, sandy soils, and cool temperatures Y) Steep slopes, sandy soils, and hot temperatures Z) Low slopes, clay-rich soils, and hot temperatures","X) LOW SLOPES, SANDY SOILS, AND COOL TEMPERATURES
Round 10 Page 6"
toss-up,,Multiple Choice,13) LIFE SCIENCE Multiple Choice Human infants weighing more or less than the average birth weight of 6 to 8 pounds have a greater chance of mortality. Which of the following types of natural selection describes this phenomenon? W) Diversifying X) Stabilizing Y) Directional Z) Disruptive,X) STABILIZING
bonus,,Short Answer,"13) LIFE SCIENCE Short Answer After gram staining, what color should Escherichia [esh-uh- RIK-ee-uh] coli bacteria appear under the microscope?",PINK (ACCEPT: RED)
toss-up,energy,Multiple Choice,Plasmas are typically described as glowing substances that are which of the following? W) Non-conductive X) Conductive Y) Neutral Z) Non-superconductive,X) CONDUCTIVE
bonus,energy,Multiple Choice,Which of the following has the highest kinetic energy? W) A 35-gram bullet traveling at 1.20 X 103 meters per second X) A 35-kilogram cheetah running at 30 meters per second Y) An 875-kilogram car traveling at 5 meters per second Z) A 148-gram pitched baseball moving at 45 meters per second,"W) A 35-GRAM BULLET TRAVELING AT 1.20 X 103 METERS PER SECOND
Round 10 Page 7"
toss-up,,Multiple Choice,15) GENERAL SCIENCE Multiple Choice Scientists theorize that Jupiter’s core is which of the following? W) Rock X) Water vapor Y) Ammonia and methane Z) Hydrogen and helium,W) ROCK
bonus,,Short Answer,"15) GENERAL SCIENCE Short Answer For a given reaction in which A and B react to create C, doubling the concentration of A will cause the reaction rate to be multiplied by 3, while doubling the concentration of B will result in the reaction rate being multiplied by 4. If the concentration of A and B are both quadrupled, by what numerical factor will the rate of the reaction be multiplied?",144
toss-up,math,Multiple Choice,Which of the following regular polygons could NOT be used to completely tile the floor of a video game center? W) Hexagon X) Pentagon Y) Quadrilateral Z) Triangle,X) PENTAGON
bonus,math,Short Answer,The first row in a theatre contains seats. Each row contains seats more than the one in front of it. How many total people can sit in the first rows? 8 2,"6
78
Round 10 Page 8"
toss-up,energy,Short Answer,17) PHYSICAL SCIENCE Short Answer What is the name of the amount of energy required to remove an electron from the highest occupied orbital of an atom?,IONIZATION ENERGY
bonus,energy,Multiple Choice,17) PHYSICAL SCIENCE Multiple Choice Which of the following elements possesses the highest ionization energy? W) Oxygen X) Silicon Y) Neon Z) Chlorine,Y) NEON
toss-up,,Multiple Choice,18) EARTH AND SPACE Multiple Choice In which of the following locations is the densest ocean water on Earth found? W) Mediterranean Sea X) Off the coast of Antarctica Y) Off the coast of Peru Z) Off the coast of Hawaii,X) OFF THE COAST OF ANTARCTICA
bonus,,Short Answer,18) EARTH AND SPACE Short Answer What group of minerals has the following characteristics: 1) they can be gemstones or abrasives; 2) they are found in many colors; 3) they have a hardness of about 6.5 to 7.5; and 4) they are nesosilicates [nee-soh-SIL-i-kayts].,"GARNET
Round 10 Page 9"
toss-up,,Multiple Choice,"19) LIFE SCIENCE Multiple Choice When using the gel electrophoresis technique, which of the following DNA segments will migrate the furthest from where they were loaded? W) The largest X) The smallest Y) The most negatively charged Z) The most positively charged",X) THE SMALLEST
bonus,,Short Answer,19) LIFE SCIENCE Short Answer Name two of the three pyrimidine nucleotides [py-RIM-i- deen NOO-klee-uh-tyds].,"(ANY TWO) THYMINE, URACIL, CYTOSINE"
toss-up,energy,Multiple Choice,The first public demonstration of vegetable-oil-based diesel fuel took place at the 1900 World’s Fair. What type of oil was used? W) Corn X) Sunflower Y) Peanut Z) Canola,Y) PEANUT
bonus,energy,Short Answer,"Given that stopping a bus requires 0.19 liters of fuel, and cars consume 0.076 liters per kilometer, how long in kilometers would your bus commute need to be to save an amount of gasoline equivalent to stopping the bus once?","2.5
Round 10 Page 10"
toss-up,,Multiple Choice,"21) GENERAL SCIENCE Multiple Choice Which of the following statements is NOT true about electric eels? W) They are not eels, but fish X) They use electrical fields to navigate and explore their surroundings Y) They are endangered Z) They can produce up to 600 volts of electricity",Y) THEY ARE ENDANGERED
bonus,,Multiple Choice,"21) GENERAL SCIENCE Multiple Choice When you look at coral on a reef, which of the following are you seeing? W) Sodium bicarbonate that precipitates from the seawater X) Deposits from fish and other marine vertebrates Y) Zoantharian [zo-ahn-THA-ree-an] corals extending from their calcareous [kal-KAIR-ee-uhs] caps Z) Minerals deposited as a result of runoff from nearby mainlands",Y) ZOANTHARIAN CORALS EXTENDING FROM THEIR CALCAREOUS CAPS
toss-up,math,Multiple Choice,"The radius of a bicycle tire is inches. How far in inches does the wheel travel in six revolutions? 10 W) X) Y) 120 π Z) 90π 60π AN4S5Wπ ER: W) 120π BONUS 22) MATH Short Answer Given a line segment in a plane, how many different isosceles right triangles in the plane have the given line segment as a side?","6
Round 10 Page 11"
toss-up,,Multiple Choice,23) PHYSICAL SCIENCE Multiple Choice Which of the following molecules is an alkene [AL- keen]? W) CH 4 X) C H 2 4 Y) C H 3 8 Z) C H 5 12,"X) C H
2 4"
bonus,,Multiple Choice,23) PHYSICAL SCIENCE Multiple Choice Which of the following elements has the largest electron affinity? W) Lithium X) Beryllium Y) Fluorine Z) Nitrogen,Y) FLUORINE
toss-up,,Multiple Choice,24) EARTH AND SPACE Multiple Choice A psychrometer is used by meteorologists to most directly measure which of the following? W) Wind chill X) Relative humidity Y) Wind direction Z) Barometric pressure at high altitudes,X) RELATIVE HUMIDITY
bonus,,Multiple Choice,"24) EARTH AND SPACE Multiple Choice If you were to build a pond in your back yard, which of the following materials should you use to line the bottom of the pond? W) Clay X) Sand Y) Silt Z) A mixture of sand, silt, and clay","W) CLAY
Round 10 Page 12"
toss-up,,Multiple Choice,25) LIFE SCIENCE Multiple Choice Which of the following is the pH of the normal human stomach lumen? W) 2-3 X) 4-5 Y) 6-7 Z) 8-9,W) 2-3
bonus,,Multiple Choice,"25) LIFE SCIENCE Multiple Choice Unlike eukaryotes [yoo-KAR-ee-ohts], prokaryotes [proh- KAR-ee-ohts] typically have only one chromosome. Which of the following is a unique characteristic of prokaryotic [proh-KAR-ee-oht-ik] genomes? W) Exons X) Telomeres Y) Circular chromosomes Z) Presence of genes","Y) CIRCULAR CHROMOSOMES
Round 10 Page 13"
