type,subject,format,question,answer
bonus,,Multiple Choice,"15) GENERAL SCIENCE Multiple Choice Infrared spectroscopy is used to help identify various chemical compounds. Each functional group is identified by a peak at a particular wavelength. If a scientist synthesizes a fatty acid in the lab, which of the following peaks would indicate that impurities were present? W) A peak indicating an amino group X) A peak indicating a carboxylic acid –OH stretch Y) A peak indicating a carbon-carbon double bond Z) A peak indicating sp2-hybridized carbon-hydrogen bonds",W) A PEAK INDICATING AN AMINO GROUP
toss-up,,Multiple Choice,16) EARTH AND SPACE Multiple Choice The Coriolis effect causes southern bound currents in the southern hemisphere to do which of the following? W) Curve toward the east X) Curve toward the west Y) Move in a less circular pattern Z) Move downward,W) CURVE TOWARD THE EAST
bonus,,Multiple Choice,16) EARTH AND SPACE Multiple Choice The Clean Water Act of 1972 focused on reducing which of the following types of pollution? W) Thermal X) Acid rain Y) Sewage Z) Pesticide,Y) SEWAGE
toss-up,,Multiple Choice,17) PHYSICAL SCIENCE Multiple Choice Which of the following is true about sound and light waves transmitted through the air? W) Sound waves are longitudinal while light waves are transverse X) Sound waves are transverse while light waves are longitudinal Y) Both sound waves and light waves are compression waves Z) Both sound waves and light waves are shear waves,"W) SOUND WAVES ARE LONGITUDINAL WHILE LIGHT WAVES ARE
TRANSVERSE"
bonus,,Multiple Choice,"17) PHYSICAL SCIENCE Multiple Choice A ball travels a distances of meters around a circle with a radius of meters. Which of the following is its displacement in meters? 10π W) 40 [40 sine of, open parenthesis, pi over 4, close parenthesis, over sine of, open parenthesis, 3 pi over 8, close parenthesis] X) 40sin(π/4)[/4s0in s(3inπe/ 8o)f two thirds] Y) Z) 40sin(2/3) [40 sine of, open parenthesis, pi over 8, close parenthesis, over sin1e0 oπf, open parenthesis, 7 pi over 16, close parenthesis] 40sin(π/8)/sin(7π/16)","W)
40sin(π/4)/sin(3π/8)"
toss-up,energy,Multiple Choice,Which of the following is NOT an advantage of using high- voltage direct current electric power transmissions for the bulk transmission of electrical power? W) It is more reliable than AC current X) It has lower energy losses than AC current Y) It can synchronize AC produced by renewable energy sources Z) It can increase the power of an existing grid where additional wires are difficult to install,W) IT IS MORE RELIABLE THAN AC CURRENT
bonus,energy,Short Answer,"What is the name of the metabolic pathway that results in the generation of glucose from non-carbohydrate substances such as lactate, glycerol [GLIS-uh- rol], and glucogenic amino acids?",GLUCONEOGENESIS
toss-up,,Short Answer,"19) LIFE SCIENCE Short Answer In Drosophila, the wild type eye color is red. The gene responsible for white eyes causes numerous other changes to the fly's internal organs. What is the genetic term given to this phenomenon in which one gene affects multiple characteristics?",PLEIOTROPY
bonus,math,Multiple Choice,"19) LIFE SCIENCE Multiple Choice Given that equals the frequency of the dominant allele and that q equals the frequency of the recessive allele, which of the following equations does NOT correctly represent a Hardy-Weinberg equpilib rium? W) p pq q X) p2 pq q2 p q [p squared plus 2 p q plus q squared equals, open parenthesis, p plus2 q +, 2clos +e p2 a=r 1enthes2is, squared] Y) + 2 + = ( + ) Z) p q p2 +pq +q 2 = 1 ANS +W E =R 1: Y) p2 +pq +q 2 = 1 TOSS-UP 20) MATH Short Answer Given an ellipse with vertices and and co-vertices and , what is the standard form equation of the ellipse? (10, 0) (-10, 0) (0, 9) (0, -9)","2 2
𝑥 𝑦
100+ 81 = 1"
bonus,math,Short Answer,What is the equation in standard form of the plane with y-intercept 2 and XZ trace x z ? A2N +S W=E R8: x y z 2 + 4 + = 8 Round 16 - Page 10 TOSS-UP 21) GENERAL SCIENCE Multiple Choice A statistical test is carried out measuring the correlation between the number of cigarettes that a person smokes per day and life span. It is found that the number of cigarettes a person smokes per day is moderately correlated with a shorter life span. Which of the following correlation coefficients best exemplifies the relationship between life span and number of cigarettes smoked per day? W) 0.5 X) -0.1 Y) -0.5 Z) -0.95,Y) -0.5
bonus,,Short Answer,"21) GENERAL SCIENCE Short Answer Name all the following five layers of Earth’s atmosphere that decrease in temperature with increased altitude: 1) exosphere, 2) thermosphere, 3) troposphere, 4) stratosphere, 5) mesosphere.","3, 5 (ACCEPT: TROPOSPHERE, MESOSPHERE)"
toss-up,energy,Multiple Choice,"22) EARTH AND SPACE Multiple Choice In hydrothermal vent communities, energy production in the food web is based on which of the following? W) Blue green algae X) Photosynthetic bacteria Y) Chemosynthetic bacteria Z) Brown algae",Y) CHEMOSYNTHETIC BACTERIA
bonus,,Multiple Choice,22) EARTH AND SPACE Multiple Choice Which of the following conditions could result from overgrazing of livestock? W) Soil formation X) Desertification Y) Aggregate buildup Z) Chemical precipitation,X) DESERTIFICATION
toss-up,,Short Answer,"23) PHYSICAL SCIENCE Short Answer If the pH of a weak acid solution is equal to its pK , a what is the ratio of the concentrations of the acid and its conjugate base?",1 (ACCEPT: 1 TO 1)
bonus,,Multiple Choice,"23) PHYSICAL SCIENCE Multiple Choice Metals A and B are both used in a circuit. Given that the temperatures of A and B are the same, and that metal A is a better conductor of heat than metal B, which of the following is necessarily true? W) The current across A is greater than the current across B X) The voltage across A is greater than the voltage across B Y) A has a higher resistivity than B Z) A has a lower resistivity than B",Z) A HAS A LOWER RESISTIVITY THAN B
toss-up,,Multiple Choice,"24) LIFE SCIENCE Multiple Choice In photosynthesis, during which of the following stages is oxygen released as a byproduct? W) Photosystem 1 X) Photosystem 2 Y) Calvin reaction Z) ATP synthase",X) PHOTOSYSTEM 2
bonus,,Multiple Choice,"24) LIFE SCIENCE Multiple Choice On an island, half of one species of birds has small beaks and the other half has large beaks. A tree with small seeds is very prevalent on the island; hundreds of years later, the small-beaked birds outnumber the large-beaked birds. According to the principles of natural selection, which of the following is the most likely explanation? W) Birds with small beaks were better able to fight birds with large beaks X) Large beaks gradually shrunk due to the smaller available food Y) Birds with small beaks were most likely to forage successfully, and were thus more likely to reproduce Z) Birds with large beaks are likely to have more offspring","Y) BIRDS WITH SMALL BEAKS WERE MOST LIKELY TO FORAGE
SUCCESSFULLY, AND WERE THUS MORE LIKELY TO REPRODUCE"
toss-up,,Short Answer,25) GENERAL SCIENCE Short Answer Name the soft tissue in humans that is primarily responsible for producing blood cells and platelets.,BONE MARROW (ACCEPT: RED BONE MARROW)
bonus,,Multiple Choice,"25) GENERAL SCIENCE Multiple Choice The polymerase chain reaction (PCR) process is a method that makes it possible to replicate DNA segments in a very short amount of time using alternating periods of heating and cooling. The periods of heating would denature most proteins, such as DNA polymerases [pol-uh-muh-RAYS-uhs], and make them nonfunctional, especially at the high temperatures used during PCR. How is this obstacle overcome in modern PCR reactions? W) DNA polymerase is added between each period of heating and cooling X) The DNA polymerase used is from a species of bacteria that live in hot springs, so the DNA polymerase can function at high temperatures Y) RNA polymerase is more heat resistant and is used instead, and then the DNA is reverse transcribed from the RNA Z) DNA polymerases in most species are proteins that do not denature easily, so this process can function at high temperatures","X) THE DNA POLYMERASE USED IS FROM A SPECIES OF BACTERIA THAT
LIVE IN HOT SPRINGS, SO THE DNA POLYMERASE CAN FUNCTION AT HIGH
TEMPERATURES"
